Generation,Mean,Std,Min,Max
69,0.3861,0.0583,0.2264,0.5058
70,0.386,0.0584,0.2264,0.5058
71,0.3851,0.0582,0.2131,0.5058
72,0.3843,0.0583,0.2177,0.5058
73,0.3847,0.0585,0.234,0.5058
74,0.3849,0.0591,0.234,0.5058
75,0.3845,0.059,0.2225,0.5058
76,0.3851,0.0589,0.2264,0.5058
77,0.3846,0.059,0.2195,0.5058
78,0.385,0.0586,0.2195,0.5058
79,0.3853,0.0587,0.2228,0.5058
80,0.3851,0.0588,0.234,0.5058
81,0.3855,0.0587,0.2225,0.5058
82,0.3847,0.0587,0.2264,0.5058
83,0.3847,0.0589,0.2264,0.5058
84,0.3847,0.0589,0.2264,0.5058
85,0.3852,0.0587,0.2195,0.5058
86,0.3851,0.0585,0.2308,0.5058
87,0.3853,0.0583,0.2003,0.5058
88,0.3846,0.0585,0.2195,0.5058
89,0.3847,0.0585,0.2168,0.5058
90,0.3839,0.0587,0.2019,0.5058
91,0.3845,0.0588,0.2327,0.5058
92,0.3847,0.0589,0.2251,0.5058
93,0.3843,0.0587,0.2195,0.5058
94,0.3844,0.059,0.2376,0.5058
95,0.3843,0.0587,0.2195,0.5058
96,0.384,0.0592,0.2131,0.5058
97,0.3846,0.0593,0.2131,0.5058
98,0.3851,0.0592,0.2115,0.5058
99,0.3854,0.0589,0.2131,0.5058
100,0.3853,0.0586,0.2177,0.5058
101,0.3849,0.0586,0.2264,0.5058
102,0.385,0.0586,0.2177,0.5058
103,0.3844,0.0583,0.2244,0.5058
104,0.3847,0.0591,0.2273,0.5058
105,0.3846,0.0585,0.234,0.5058
106,0.3845,0.0587,0.2228,0.5058
107,0.3852,0.0592,0.2264,0.5058
108,0.3852,0.0588,0.2115,0.5058
109,0.3852,0.0591,0.2131,0.5058
110,0.3853,0.0588,0.2377,0.5058
111,0.385,0.059,0.2019,0.5058
112,0.3848,0.0588,0.2131,0.5058
113,0.3849,0.0582,0.228,0.5058
114,0.3838,0.0585,0.2115,0.5058
115,0.3841,0.0586,0.2131,0.5058
116,0.3851,0.0589,0.2395,0.5058
117,0.3854,0.0587,0.2264,0.5058
118,0.3856,0.059,0.228,0.5058
119,0.3852,0.0591,0.2273,0.5058
120,0.3854,0.059,0.234,0.5058
121,0.3855,0.0596,0.2115,0.5058
122,0.3861,0.0593,0.2324,0.5058
123,0.3861,0.0593,0.2308,0.5058
124,0.3867,0.0593,0.2073,0.5058
125,0.3863,0.0589,0.2212,0.5058
126,0.3857,0.0592,0.2131,0.5058
127,0.3857,0.0589,0.2244,0.5058
128,0.3851,0.0591,0.2115,0.5058
129,0.3851,0.0591,0.234,0.5058
130,0.3852,0.0589,0.2228,0.5058
131,0.3855,0.0586,0.2244,0.5058
132,0.3852,0.0587,0.2195,0.5058
133,0.385,0.0589,0.2003,0.5058
134,0.3848,0.0589,0.2115,0.5058
135,0.3851,0.0592,0.2073,0.5058
136,0.3848,0.0595,0.2321,0.5058
137,0.3853,0.0592,0.2251,0.5058
138,0.3852,0.0588,0.234,0.5058
139,0.3848,0.059,0.2195,0.5058
140,0.3848,0.0584,0.2155,0.5058
141,0.3846,0.0588,0.2131,0.5058
142,0.3847,0.0586,0.2195,0.5058
143,0.3846,0.0585,0.2228,0.5058
144,0.3845,0.0587,0.2228,0.5058
145,0.3844,0.0584,0.2316,0.5058
146,0.3842,0.058,0.2195,0.5058
147,0.3837,0.0582,0.2264,0.5058
148,0.3832,0.0582,0.2003,0.5058
149,0.3827,0.0587,0.2099,0.5058
150,0.3834,0.0582,0.228,0.5058
151,0.3828,0.0584,0.2147,0.5058
152,0.383,0.0587,0.2131,0.5058
153,0.3832,0.0586,0.2228,0.5058
154,0.3838,0.0588,0.234,0.5058
155,0.3834,0.0586,0.2264,0.5058
156,0.3838,0.0584,0.2212,0.5058
157,0.3838,0.0588,0.2099,0.5058
158,0.3833,0.0587,0.2273,0.5058
159,0.3831,0.0588,0.2316,0.5058
160,0.3835,0.0588,0.234,0.5058
161,0.3837,0.0589,0.2131,0.5058
162,0.3836,0.0588,0.234,0.5058
163,0.3838,0.059,0.2131,0.5058
164,0.3843,0.0593,0.2073,0.5058
165,0.3842,0.0594,0.2228,0.5058
166,0.3845,0.059,0.2195,0.5058
167,0.3854,0.0592,0.2212,0.5058
168,0.3856,0.0589,0.2147,0.5058
169,0.3848,0.059,0.2131,0.5058
170,0.385,0.0589,0.2299,0.5058
171,0.3845,0.0589,0.2035,0.5058
172,0.3843,0.0592,0.2264,0.5058
173,0.3847,0.0588,0.228,0.5058
174,0.384,0.0587,0.2195,0.5058
175,0.3836,0.0587,0.2169,0.5058
176,0.3838,0.0589,0.2228,0.5058
177,0.384,0.059,0.2177,0.5058
178,0.3843,0.0591,0.2264,0.5058
179,0.3844,0.0589,0.234,0.5058
180,0.3841,0.0588,0.2131,0.5058
181,0.3837,0.0586,0.2195,0.5058
182,0.3837,0.0585,0.234,0.5058
183,0.3838,0.059,0.2195,0.5058
184,0.3839,0.0588,0.234,0.5058
185,0.3836,0.0584,0.2264,0.5058
186,0.383,0.0586,0.234,0.5058
187,0.3829,0.0589,0.2195,0.5058
188,0.383,0.0587,0.2244,0.5058
189,0.3838,0.0586,0.2195,0.5058
190,0.3837,0.0588,0.2291,0.5058
191,0.3836,0.0587,0.2177,0.5058
192,0.383,0.0585,0.2273,0.5058
193,0.3825,0.0587,0.2244,0.5058
194,0.383,0.0584,0.2273,0.5058
195,0.3828,0.0588,0.2308,0.5058
196,0.383,0.0588,0.2308,0.5058
197,0.3831,0.0587,0.2225,0.5058
198,0.3831,0.0582,0.2265,0.5058
199,0.3823,0.0584,0.2195,0.5058
200,0.3821,0.0588,0.2291,0.5058
201,0.3824,0.0585,0.2073,0.5058
202,0.3827,0.0586,0.2073,0.5058
203,0.3824,0.0586,0.2131,0.5058
204,0.3824,0.0587,0.2244,0.5058
205,0.3821,0.0581,0.2195,0.5058
206,0.3821,0.0587,0.2321,0.5058
207,0.3822,0.0589,0.2131,0.5058
208,0.3829,0.0587,0.2131,0.5058
209,0.3824,0.0582,0.2131,0.5058
210,0.3822,0.0583,0.2212,0.5058
211,0.3822,0.0584,0.2195,0.5058
212,0.3827,0.0589,0.2019,0.5058
213,0.3824,0.0587,0.2228,0.5058
214,0.3825,0.0588,0.2177,0.5058
215,0.3832,0.0593,0.234,0.5058
216,0.3834,0.0587,0.2003,0.5058
217,0.384,0.059,0.2147,0.5058
218,0.3836,0.0592,0.2228,0.5058
219,0.3837,0.0594,0.2264,0.5058
220,0.384,0.0592,0.2155,0.5058
221,0.384,0.0593,0.2131,0.5058
222,0.384,0.0593,0.2244,0.5058
223,0.3836,0.0594,0.2264,0.5058
224,0.3835,0.0592,0.2225,0.5058
225,0.384,0.0587,0.2316,0.5058
226,0.3836,0.0586,0.2212,0.5058
227,0.3837,0.059,0.2264,0.5058
228,0.3845,0.0593,0.2177,0.5058
229,0.3844,0.0593,0.2081,0.5058
230,0.384,0.0596,0.2195,0.5058
231,0.3835,0.0592,0.2244,0.5058
232,0.3834,0.0588,0.2102,0.5058
233,0.3836,0.0591,0.2003,0.5058
234,0.3833,0.0587,0.2316,0.5058
235,0.3831,0.0591,0.2244,0.5058
236,0.3834,0.0589,0.234,0.5058
237,0.3834,0.0592,0.2195,0.5058
238,0.3839,0.0594,0.2281,0.5058
239,0.3836,0.0595,0.228,0.5058
240,0.3841,0.0591,0.1923,0.5058
241,0.384,0.0589,0.2155,0.5058
242,0.3842,0.0592,0.2169,0.5058
243,0.3838,0.0593,0.228,0.5058
244,0.3839,0.059,0.234,0.5058
245,0.3843,0.0592,0.228,0.5058
246,0.385,0.0587,0.2169,0.5058
247,0.3846,0.0585,0.2212,0.5058
248,0.3848,0.0584,0.2264,0.5058
249,0.3843,0.0585,0.2168,0.5058
250,0.3838,0.0588,0.2177,0.5058
251,0.3839,0.0585,0.2162,0.5058
252,0.3831,0.0583,0.2308,0.5058
253,0.3832,0.0585,0.2228,0.5058
254,0.3827,0.0584,0.2099,0.5058
255,0.3829,0.0585,0.2099,0.5058
256,0.3832,0.0592,0.2099,0.5058
257,0.3833,0.0588,0.2316,0.5058
258,0.3837,0.0589,0.234,0.5058
259,0.3838,0.0589,0.2264,0.5058
260,0.3835,0.0589,0.2251,0.5058
261,0.3837,0.0591,0.2244,0.5058
262,0.3839,0.0591,0.2244,0.5058
263,0.3837,0.0586,0.234,0.5058
264,0.3831,0.0586,0.2195,0.5058
265,0.3838,0.0587,0.2184,0.5058
266,0.3831,0.0589,0.2264,0.5058
267,0.3829,0.0584,0.2131,0.5058
268,0.383,0.0589,0.2308,0.5058
269,0.3831,0.059,0.2316,0.5058
270,0.3829,0.0594,0.2308,0.5058
271,0.3832,0.0588,0.2131,0.5058
272,0.3835,0.0592,0.1969,0.5058
273,0.3836,0.0592,0.2369,0.5058
274,0.3843,0.0595,0.2073,0.5058
275,0.3848,0.0593,0.2244,0.5058
276,0.384,0.0589,0.2131,0.5058
277,0.3836,0.0594,0.1977,0.5058
278,0.3833,0.0587,0.234,0.5058
279,0.3831,0.0588,0.2099,0.5058
280,0.383,0.0591,0.1923,0.5058
281,0.3833,0.059,0.2316,0.5058
282,0.3837,0.0589,0.2291,0.5058
283,0.3836,0.059,0.2395,0.5058
284,0.3835,0.059,0.2168,0.5058
285,0.3836,0.0596,0.2177,0.5058
286,0.3833,0.0589,0.2308,0.5058
287,0.3827,0.0587,0.2308,0.5058
288,0.3827,0.0589,0.2264,0.5058
289,0.3832,0.0588,0.2168,0.5058
290,0.3829,0.0587,0.2273,0.5058
291,0.3824,0.0584,0.2212,0.5058
292,0.3825,0.0587,0.2308,0.5058
293,0.3824,0.0589,0.234,0.5058
294,0.382,0.0586,0.1939,0.5058
295,0.382,0.0582,0.2155,0.5058
296,0.3817,0.0587,0.2073,0.5058
297,0.3816,0.0589,0.2251,0.5058
298,0.3826,0.0586,0.2195,0.5058
299,0.3826,0.0588,0.2273,0.5058
300,0.3828,0.0592,0.2115,0.5058
301,0.3832,0.0596,0.2195,0.5058
302,0.3833,0.0593,0.2244,0.5058
303,0.3834,0.0595,0.2195,0.5058
304,0.3831,0.0593,0.2244,0.5058
305,0.3835,0.0591,0.2073,0.5058
306,0.3834,0.0588,0.2244,0.5058
307,0.3835,0.059,0.2327,0.5058
308,0.3842,0.0586,0.2376,0.5058
309,0.3834,0.0588,0.2131,0.5058
310,0.3831,0.0586,0.2195,0.5058
311,0.3824,0.0581,0.234,0.5058
312,0.3818,0.0588,0.2131,0.5058
313,0.3816,0.0585,0.2273,0.5058
314,0.3819,0.0586,0.2177,0.5058
315,0.3825,0.0587,0.2131,0.5058
316,0.3829,0.0588,0.2195,0.5058
317,0.3829,0.0588,0.2168,0.5058
318,0.3832,0.059,0.2155,0.5058
319,0.3828,0.059,0.2264,0.5058
320,0.3826,0.0592,0.2195,0.5058
321,0.3835,0.0593,0.2168,0.5058
322,0.3835,0.0588,0.234,0.5058
323,0.3834,0.059,0.2131,0.5058
324,0.3838,0.0589,0.2321,0.5058
325,0.3836,0.0588,0.2177,0.5058
326,0.3831,0.0589,0.2073,0.5058
327,0.3831,0.0593,0.2115,0.5058
328,0.3827,0.0588,0.2099,0.5058
329,0.383,0.0588,0.2244,0.5058
330,0.3826,0.0591,0.2019,0.5058
331,0.3836,0.0587,0.2035,0.5058
332,0.3829,0.0586,0.2169,0.5058
333,0.383,0.0586,0.2251,0.5058
334,0.3826,0.0584,0.2169,0.5058
335,0.382,0.0587,0.2308,0.5058
336,0.3821,0.0583,0.2155,0.5058
337,0.3818,0.0586,0.2131,0.5058
338,0.3818,0.0586,0.2291,0.5058
339,0.3818,0.0587,0.2395,0.5058
340,0.3819,0.0588,0.2264,0.5058
341,0.3819,0.0586,0.2316,0.5058
342,0.3818,0.0587,0.1977,0.5058
343,0.3822,0.0593,0.2131,0.5058
344,0.383,0.0593,0.2308,0.5058
345,0.383,0.059,0.2316,0.5058
346,0.3833,0.0595,0.2019,0.5058
347,0.3842,0.0594,0.2177,0.5058
348,0.3843,0.0589,0.2376,0.5058
349,0.3845,0.0594,0.2264,0.5058
350,0.3851,0.0591,0.2264,0.5058
351,0.385,0.0589,0.2155,0.5058
352,0.3851,0.0588,0.2308,0.5058
353,0.3843,0.0591,0.2099,0.5058
354,0.3842,0.0587,0.2212,0.5058
355,0.3838,0.0583,0.2316,0.5058
356,0.3829,0.0579,0.2131,0.5058
357,0.3828,0.0585,0.2131,0.5058
358,0.383,0.0589,0.2073,0.5058
359,0.3831,0.059,0.234,0.5058
360,0.3832,0.0591,0.2131,0.5058
361,0.3836,0.059,0.2081,0.5058
362,0.383,0.0591,0.2177,0.5058
363,0.3834,0.0592,0.2147,0.5058
364,0.3832,0.0588,0.2195,0.5058
365,0.3838,0.0586,0.234,0.5058
366,0.3831,0.0586,0.2073,0.5058
367,0.3833,0.0593,0.2369,0.5058
368,0.3836,0.0591,0.2168,0.5058
369,0.3833,0.0589,0.2019,0.5058
370,0.3836,0.0591,0.2286,0.5058
371,0.3841,0.0589,0.2195,0.5058
372,0.3839,0.0592,0.2019,0.5058
373,0.3836,0.059,0.2321,0.5058
374,0.3842,0.059,0.2195,0.5058
375,0.3833,0.0593,0.2184,0.5058
376,0.3832,0.0594,0.2131,0.5058
377,0.3839,0.0594,0.236,0.5058
378,0.384,0.0588,0.2273,0.5058
379,0.3837,0.0588,0.2244,0.5058
380,0.3838,0.0591,0.2365,0.5058
381,0.3834,0.0586,0.2212,0.5058
382,0.3834,0.0585,0.2264,0.5058
383,0.3834,0.0588,0.2212,0.5058
384,0.383,0.0584,0.2195,0.5058
385,0.3825,0.0586,0.2212,0.5058
386,0.3829,0.0585,0.2273,0.5058
387,0.3827,0.0586,0.2099,0.5058
388,0.3823,0.0587,0.2184,0.5058
389,0.3828,0.059,0.2273,0.5058
390,0.3834,0.0584,0.234,0.5058
391,0.3824,0.059,0.2131,0.5058
392,0.3828,0.0591,0.2073,0.5058
393,0.3829,0.059,0.2099,0.5058
394,0.3829,0.0587,0.2115,0.5058
395,0.3832,0.0587,0.2058,0.5058
396,0.3836,0.0587,0.2369,0.5058
397,0.3835,0.0586,0.2131,0.5058
398,0.3833,0.0588,0.222,0.5058
399,0.3821,0.0589,0.2155,0.5058
400,0.3827,0.0589,0.2131,0.5058
401,0.3829,0.0588,0.2273,0.5058
402,0.3833,0.0591,0.2316,0.5058
403,0.3833,0.0593,0.2131,0.5058
404,0.3836,0.0591,0.2102,0.5058
405,0.3839,0.0592,0.222,0.5058
406,0.3838,0.0588,0.2212,0.5058
407,0.3836,0.0589,0.2244,0.5058
408,0.3838,0.0589,0.2115,0.5058
409,0.3835,0.0584,0.2195,0.5058
410,0.3836,0.0587,0.2212,0.5058
411,0.3837,0.0593,0.2195,0.5058
412,0.3836,0.0592,0.2195,0.5058
413,0.3833,0.0592,0.2177,0.5058
414,0.3834,0.0589,0.234,0.5058
415,0.3835,0.0593,0.2228,0.5058
416,0.383,0.0588,0.2321,0.5058
417,0.3831,0.0588,0.2195,0.5058
418,0.383,0.0588,0.2316,0.5058
419,0.3823,0.0589,0.2195,0.5058
420,0.3829,0.0587,0.2115,0.5058
421,0.3826,0.0584,0.2035,0.5058
422,0.3825,0.0589,0.2264,0.5058
423,0.3823,0.0585,0.2212,0.5058
424,0.3825,0.0588,0.2225,0.5058
425,0.3826,0.0583,0.2377,0.5058
426,0.3827,0.0586,0.234,0.5058
427,0.3828,0.0586,0.2225,0.5058
428,0.3828,0.0586,0.2264,0.5058
429,0.3826,0.0584,0.2369,0.5058
430,0.3825,0.0584,0.2125,0.5058
431,0.3823,0.0584,0.234,0.5058
432,0.3821,0.0587,0.2264,0.5058
433,0.3824,0.0585,0.2308,0.5058
434,0.3823,0.0587,0.2155,0.5058
435,0.3824,0.0588,0.222,0.5058
436,0.3827,0.0589,0.2131,0.5058
437,0.3827,0.059,0.2195,0.5058
438,0.3825,0.0586,0.2195,0.5058
439,0.3823,0.0589,0.2099,0.5058
440,0.3827,0.0584,0.2212,0.5058
441,0.3829,0.0592,0.2244,0.5058
442,0.3827,0.059,0.2195,0.5058
443,0.3827,0.0592,0.2244,0.5058
444,0.3827,0.0593,0.2131,0.5058
445,0.3838,0.0584,0.2168,0.5058
446,0.3841,0.0586,0.2195,0.5058
447,0.3835,0.0588,0.2244,0.5058
448,0.383,0.0588,0.2273,0.5058
449,0.3826,0.0589,0.2195,0.5058
450,0.3831,0.059,0.2244,0.5058
451,0.3834,0.0587,0.2264,0.5058
452,0.3832,0.0588,0.2125,0.5058
453,0.3839,0.0587,0.2177,0.5058
454,0.3837,0.059,0.2316,0.5058
455,0.3837,0.059,0.2264,0.5058
456,0.3836,0.0589,0.234,0.5058
457,0.384,0.0586,0.2376,0.5058
458,0.384,0.0587,0.2264,0.5058
459,0.384,0.0587,0.2177,0.5058
460,0.3834,0.0586,0.2228,0.5058
461,0.3836,0.0589,0.228,0.5058
462,0.3831,0.0588,0.2131,0.5058
463,0.3829,0.0585,0.2365,0.5058
464,0.3824,0.0585,0.2273,0.5058
465,0.3824,0.0587,0.228,0.5058
466,0.3818,0.0586,0.2129,0.5058
467,0.3823,0.0592,0.2195,0.5058
468,0.3821,0.0595,0.2265,0.5058
469,0.3823,0.0588,0.2291,0.5058
470,0.3822,0.0586,0.2019,0.5058
471,0.3822,0.0588,0.2264,0.5058
472,0.3827,0.0588,0.1923,0.5058
473,0.3825,0.0587,0.2115,0.5058
474,0.3831,0.0585,0.234,0.5058
475,0.3827,0.0587,0.2264,0.5058
476,0.3832,0.0589,0.2212,0.5058
477,0.3828,0.0591,0.2264,0.5058
478,0.3831,0.0585,0.2195,0.5058
479,0.3827,0.0583,0.2195,0.5058
480,0.3832,0.0587,0.2184,0.5058
481,0.3832,0.0582,0.2035,0.5058
482,0.3828,0.0584,0.2099,0.5058
483,0.3818,0.0586,0.2184,0.5058
484,0.3815,0.0586,0.2019,0.5058
485,0.3812,0.0585,0.2102,0.5058
486,0.3815,0.0583,0.2099,0.5058
487,0.3813,0.0584,0.2177,0.5058
488,0.3817,0.0588,0.2244,0.5058
489,0.3814,0.0589,0.2228,0.5058
490,0.3813,0.0587,0.2195,0.5058
491,0.3818,0.0592,0.2273,0.5058
492,0.3821,0.0593,0.2073,0.5058
493,0.3831,0.059,0.228,0.5058
494,0.3832,0.0589,0.2308,0.5058
495,0.3829,0.0591,0.228,0.5058
496,0.3829,0.0591,0.2073,0.5058
497,0.3827,0.059,0.2131,0.5058
498,0.3832,0.0589,0.2115,0.5058
499,0.3827,0.0585,0.2212,0.5058
500,0.3826,0.0589,0.2264,0.5058
501,0.3826,0.059,0.2273,0.5058
502,0.3832,0.0585,0.2264,0.5058
503,0.383,0.0589,0.2264,0.5058
504,0.3834,0.0588,0.2212,0.5058
505,0.3824,0.0589,0.2115,0.5058
506,0.3828,0.0587,0.2155,0.5058
507,0.3827,0.0583,0.2115,0.5058
508,0.3826,0.0583,0.2177,0.5058
509,0.3825,0.0588,0.2073,0.5058
510,0.3828,0.0586,0.2212,0.5058
511,0.3827,0.0584,0.2147,0.5058
512,0.3831,0.0586,0.2131,0.5058
513,0.3826,0.0588,0.222,0.5058
514,0.383,0.0585,0.234,0.5058
515,0.3827,0.0589,0.222,0.5058
516,0.3825,0.0589,0.2168,0.5058
517,0.3826,0.0588,0.2058,0.5058
518,0.3826,0.0585,0.2273,0.5058
519,0.3831,0.0589,0.2316,0.5058
520,0.3834,0.0588,0.2099,0.5058
521,0.3838,0.0594,0.2228,0.5058
522,0.384,0.059,0.2212,0.5058
523,0.3834,0.0589,0.2308,0.5058
524,0.3831,0.0587,0.234,0.5058
525,0.3826,0.0586,0.2131,0.5058
526,0.3829,0.0588,0.2195,0.5058
527,0.3827,0.0589,0.2264,0.5058
528,0.383,0.0589,0.2115,0.5058
529,0.3824,0.059,0.2195,0.5058
530,0.3825,0.0583,0.2131,0.5058
531,0.3824,0.0583,0.228,0.5058
532,0.3823,0.0586,0.2019,0.5058
533,0.3823,0.0588,0.234,0.5058
534,0.383,0.059,0.2195,0.5058
535,0.3832,0.0594,0.2195,0.5058
536,0.3831,0.0596,0.2308,0.5058
537,0.3835,0.0587,0.2264,0.5058
538,0.3833,0.059,0.2273,0.5058
539,0.3833,0.0591,0.2155,0.5058
540,0.3838,0.0588,0.228,0.5058
541,0.3837,0.0588,0.2265,0.5058
542,0.3837,0.0589,0.2308,0.5058
543,0.383,0.0591,0.2035,0.5058
544,0.3835,0.059,0.2035,0.5058
545,0.3832,0.0587,0.2212,0.5058
546,0.383,0.0589,0.2212,0.5058
547,0.3833,0.0588,0.2273,0.5058
548,0.3835,0.0593,0.2308,0.5058
549,0.3832,0.0591,0.2308,0.5058
550,0.3833,0.0585,0.2264,0.5058
551,0.3824,0.0582,0.2129,0.5058
552,0.382,0.0583,0.2228,0.5058
553,0.3821,0.0585,0.2131,0.5058
554,0.3816,0.0588,0.2264,0.5058
555,0.3822,0.0583,0.2168,0.5058
556,0.3817,0.0589,0.2195,0.5058
557,0.3822,0.059,0.2115,0.5058
558,0.3827,0.0592,0.2273,0.5058
559,0.3834,0.0595,0.2369,0.5058
560,0.3838,0.0593,0.2195,0.5058
561,0.3834,0.0593,0.228,0.5058
562,0.3838,0.059,0.234,0.5058
563,0.3837,0.0588,0.2308,0.5058
564,0.3838,0.0589,0.234,0.5058
565,0.3838,0.059,0.2316,0.5058
566,0.3837,0.0597,0.2228,0.5058
567,0.3843,0.0592,0.236,0.5058
568,0.3836,0.0595,0.2168,0.5058
569,0.3837,0.0596,0.2264,0.5058
570,0.3843,0.0599,0.1977,0.5058
571,0.3849,0.0592,0.234,0.5058
572,0.3849,0.059,0.2177,0.5058
573,0.3849,0.0588,0.2173,0.5058
574,0.3847,0.0591,0.2264,0.5058
575,0.3848,0.0595,0.2073,0.5058
576,0.3847,0.0595,0.2395,0.5058
577,0.384,0.0596,0.2035,0.5058
578,0.3849,0.0594,0.2244,0.5058
579,0.3851,0.059,0.2035,0.5058
580,0.385,0.0588,0.2131,0.5058
581,0.3846,0.0584,0.2195,0.5058
582,0.3844,0.0591,0.236,0.5058
583,0.3841,0.0592,0.2251,0.5058
584,0.3839,0.059,0.2035,0.5058
585,0.384,0.0588,0.2131,0.5058
586,0.3836,0.0589,0.2291,0.5058
587,0.3832,0.0587,0.2115,0.5058
588,0.3829,0.0586,0.2228,0.5058
589,0.3829,0.0586,0.2195,0.5058
590,0.3823,0.059,0.234,0.5058
591,0.3833,0.059,0.2003,0.5058
592,0.3833,0.0593,0.2225,0.5058
593,0.3833,0.0588,0.2244,0.5058
594,0.3831,0.0588,0.2308,0.5058
595,0.3827,0.059,0.2244,0.5058
596,0.3824,0.0588,0.2301,0.5058
597,0.3824,0.0591,0.2264,0.5058
598,0.3824,0.0591,0.2003,0.5058
599,0.3826,0.059,0.2212,0.5058
600,0.3825,0.0588,0.2035,0.5058
601,0.3826,0.0588,0.2131,0.5058
602,0.3825,0.0588,0.2264,0.5058
603,0.3821,0.0588,0.234,0.5058
604,0.3824,0.0589,0.2251,0.5058
605,0.383,0.0587,0.2131,0.5058
606,0.3828,0.0582,0.2212,0.5058
607,0.3829,0.0585,0.2195,0.5058
608,0.3829,0.0587,0.2244,0.5058
609,0.3828,0.0593,0.2131,0.5058
610,0.3833,0.0591,0.2316,0.5058
611,0.3834,0.0593,0.2264,0.5058
612,0.3839,0.059,0.2228,0.5058
613,0.384,0.059,0.2195,0.5058
614,0.3838,0.0585,0.2225,0.5058
615,0.3837,0.0585,0.2321,0.5058
616,0.3831,0.0586,0.2264,0.5058
617,0.3833,0.0587,0.2404,0.5058
618,0.3828,0.0582,0.2244,0.5058
619,0.3831,0.0586,0.2316,0.5058
620,0.383,0.0582,0.2273,0.5058
621,0.383,0.058,0.2073,0.5058
622,0.382,0.0581,0.2073,0.5058
623,0.3818,0.0582,0.2073,0.5058
624,0.3818,0.0583,0.2327,0.5058
625,0.3822,0.0586,0.2131,0.5058
626,0.3825,0.0589,0.2073,0.5058
627,0.3828,0.0589,0.2099,0.5058
628,0.3828,0.0591,0.2291,0.5058
629,0.383,0.059,0.2264,0.5058
630,0.383,0.059,0.2073,0.5058
631,0.3835,0.0592,0.2264,0.5058
632,0.3837,0.0589,0.2155,0.5058
633,0.3837,0.0592,0.2264,0.5058
634,0.384,0.0591,0.2115,0.5058
635,0.3836,0.059,0.2195,0.5058
636,0.3837,0.0589,0.2321,0.5058
637,0.3836,0.0587,0.2362,0.5058
638,0.3829,0.0584,0.2177,0.5058
639,0.3826,0.0587,0.2308,0.5058
640,0.3826,0.0589,0.2308,0.5058
641,0.3827,0.059,0.2058,0.5058
642,0.3827,0.0589,0.2212,0.5058
643,0.3824,0.0591,0.2102,0.5058
644,0.3827,0.059,0.2369,0.5058
