Generation,Mean,Std,Min,Max
402,0.3797,0.0582,0.2149,0.5058
403,0.3801,0.0585,0.2244,0.5058
404,0.3802,0.0584,0.2273,0.5058
405,0.3803,0.0585,0.2155,0.5058
406,0.381,0.058,0.2195,0.5058
407,0.3809,0.0582,0.2131,0.5058
408,0.3808,0.0578,0.2308,0.5058
409,0.3801,0.0575,0.228,0.5058
410,0.3798,0.058,0.2131,0.5058
411,0.3795,0.0582,0.2195,0.5058
412,0.3797,0.0581,0.2316,0.5058
413,0.3794,0.0581,0.2168,0.5058
414,0.3797,0.0579,0.2308,0.5058
415,0.3795,0.0582,0.2073,0.5058
416,0.3799,0.0578,0.234,0.5058
417,0.3798,0.0579,0.2177,0.5058
418,0.3795,0.0581,0.2155,0.5058
419,0.3794,0.0578,0.2308,0.5058
420,0.379,0.0578,0.2177,0.5058
421,0.3791,0.0576,0.2099,0.5058
422,0.3794,0.0578,0.2264,0.5058
423,0.3797,0.0577,0.2225,0.5058
424,0.3797,0.0575,0.2019,0.5058
425,0.3793,0.058,0.2115,0.5058
426,0.3797,0.0582,0.236,0.5058
427,0.3806,0.0581,0.2177,0.5058
428,0.3799,0.0582,0.2195,0.5058
429,0.3803,0.0584,0.2169,0.5058
430,0.3803,0.0582,0.2155,0.5058
431,0.3805,0.0578,0.2131,0.5058
432,0.3803,0.0576,0.2131,0.5058
433,0.3807,0.058,0.2035,0.5058
434,0.3808,0.0587,0.2195,0.5058
435,0.3811,0.0587,0.2228,0.5058
436,0.3806,0.0584,0.2195,0.5058
437,0.3805,0.0584,0.2294,0.5058
438,0.3806,0.0584,0.2225,0.5058
439,0.3808,0.0584,0.2155,0.5058
440,0.3803,0.0584,0.2244,0.5058
441,0.3803,0.058,0.2244,0.5058
442,0.3799,0.0581,0.2131,0.5058
443,0.3797,0.0579,0.2321,0.5058
444,0.3798,0.0582,0.2103,0.5058
445,0.3794,0.0583,0.2147,0.5058
446,0.3802,0.0584,0.2177,0.5058
447,0.3803,0.0582,0.2099,0.5058
448,0.3804,0.0588,0.222,0.5058
449,0.38,0.0586,0.2316,0.5058
450,0.3805,0.0582,0.2251,0.5058
451,0.3803,0.0583,0.2228,0.5058
452,0.3805,0.0579,0.2327,0.5058
453,0.3798,0.0579,0.2195,0.5058
454,0.3803,0.058,0.2198,0.5058
455,0.3798,0.0582,0.2099,0.5058
456,0.3799,0.0585,0.2073,0.5058
457,0.3803,0.0582,0.228,0.5058
458,0.3797,0.0578,0.228,0.5058
459,0.3801,0.0579,0.2245,0.5058
460,0.3806,0.0583,0.2115,0.5058
461,0.3801,0.0585,0.2251,0.5058
462,0.3798,0.0585,0.2099,0.5058
463,0.381,0.0583,0.2115,0.5058
464,0.3808,0.0581,0.2244,0.5058
465,0.3806,0.0583,0.2073,0.5058
466,0.3805,0.0584,0.2195,0.5058
467,0.3804,0.0583,0.2115,0.5058
468,0.3809,0.0579,0.2244,0.5058
469,0.3806,0.0582,0.234,0.5058
470,0.3807,0.0581,0.2273,0.5058
471,0.3802,0.0581,0.2131,0.5058
472,0.3802,0.0582,0.2324,0.5058
473,0.3807,0.0586,0.2073,0.5058
474,0.3802,0.0587,0.2195,0.5058
475,0.3814,0.0586,0.234,0.5058
476,0.3813,0.0582,0.2195,0.5058
477,0.3818,0.0582,0.2244,0.5058
478,0.3814,0.0578,0.2019,0.5058
479,0.3819,0.0582,0.2244,0.5058
480,0.3815,0.0579,0.2212,0.5058
481,0.3811,0.058,0.2321,0.5058
482,0.3804,0.0577,0.2264,0.5058
483,0.3801,0.0586,0.2099,0.5058
484,0.3807,0.0586,0.2212,0.5058
485,0.3807,0.0581,0.2073,0.5058
486,0.3805,0.0582,0.2195,0.5058
487,0.3799,0.0582,0.2316,0.5058
488,0.3802,0.058,0.2019,0.5058
489,0.3804,0.0581,0.2212,0.5058
490,0.3805,0.0581,0.2198,0.5058
491,0.3806,0.0576,0.2225,0.5058
492,0.3803,0.0576,0.2169,0.5058
493,0.3798,0.0578,0.2316,0.5058
494,0.3794,0.058,0.2195,0.5058
495,0.3795,0.0581,0.2073,0.5058
496,0.3794,0.0586,0.2155,0.5058
497,0.3799,0.0584,0.2195,0.5058
498,0.3803,0.0589,0.2321,0.5058
499,0.3811,0.0585,0.2273,0.5058
500,0.3811,0.0589,0.2291,0.5058
501,0.3813,0.058,0.2131,0.5058
502,0.3807,0.0584,0.2195,0.5058
503,0.3807,0.0589,0.2244,0.5058
504,0.381,0.0586,0.1977,0.5058
505,0.3811,0.0583,0.2125,0.5058
506,0.3804,0.0582,0.2073,0.5058
507,0.3807,0.0585,0.228,0.5058
508,0.3804,0.0582,0.2264,0.5058
509,0.381,0.0584,0.2169,0.5058
510,0.3811,0.0583,0.228,0.5058
511,0.3808,0.0583,0.2131,0.5058
512,0.3808,0.0579,0.2228,0.5058
513,0.38,0.0575,0.2316,0.5058
514,0.3798,0.0569,0.2195,0.5058
515,0.3783,0.0572,0.2212,0.5058
516,0.3785,0.0576,0.2099,0.5058
517,0.3782,0.0576,0.2264,0.5058
518,0.3782,0.0575,0.2073,0.5058
519,0.3779,0.0576,0.236,0.5058
520,0.3775,0.0579,0.2198,0.5058
521,0.3782,0.0585,0.2221,0.5058
522,0.3786,0.0578,0.2155,0.5058
523,0.3786,0.0575,0.2073,0.5058
524,0.3782,0.0583,0.2147,0.5058
525,0.3781,0.058,0.2195,0.5058
526,0.3788,0.0579,0.2019,0.5058
527,0.3795,0.058,0.228,0.5058
528,0.3788,0.058,0.2265,0.5058
529,0.3792,0.0583,0.2073,0.5058
530,0.3793,0.0585,0.2115,0.5058
531,0.3796,0.0584,0.2321,0.5058
532,0.3798,0.0586,0.2073,0.5058
533,0.3803,0.058,0.2228,0.5058
