Generation,Best,Mean,Std,Min,Max
85,0.2843,0.2415,0.0115,0.189,0.2843
86,0.2843,0.242,0.0115,0.1809,0.2843
87,0.2843,0.2424,0.0114,0.1809,0.2843
88,0.2843,0.2429,0.0115,0.1866,0.2843
89,0.2843,0.2433,0.0115,0.1882,0.2843
90,0.2843,0.2438,0.0114,0.1915,0.2843
91,0.2868,0.2442,0.0115,0.1915,0.2868
92,0.2868,0.2446,0.0114,0.1923,0.2868
93,0.2868,0.2449,0.0115,0.1874,0.2868
94,0.2868,0.2454,0.0114,0.1874,0.2868
95,0.2868,0.2459,0.0114,0.1849,0.2868
96,0.2868,0.2462,0.0116,0.189,0.2868
97,0.2884,0.2466,0.0114,0.1915,0.2884
98,0.2884,0.2471,0.0114,0.1833,0.2884
99,0.2884,0.2474,0.0113,0.1809,0.2884
100,0.2884,0.2477,0.0113,0.1971,0.2884
101,0.2884,0.248,0.0115,0.1955,0.2884
102,0.2908,0.2484,0.0114,0.1923,0.2908
103,0.2908,0.2488,0.0115,0.1955,0.2908
104,0.2908,0.2492,0.0113,0.1955,0.2908
105,0.2908,0.2494,0.0113,0.1923,0.2908
106,0.2924,0.2498,0.0113,0.1947,0.2924
107,0.2924,0.25,0.0114,0.1955,0.2924
108,0.2924,0.2503,0.0114,0.1857,0.2924
109,0.2924,0.2506,0.0114,0.1955,0.2924
110,0.2949,0.251,0.0114,0.1996,0.2949
111,0.2949,0.2513,0.0114,0.1963,0.2949
112,0.2949,0.2516,0.0115,0.1923,0.2949
113,0.2949,0.2521,0.0113,0.1865,0.2949
114,0.2949,0.2523,0.0113,0.1792,0.2949
115,0.2949,0.2526,0.0114,0.1898,0.2949
116,0.2949,0.2529,0.0113,0.1906,0.2949
117,0.2949,0.2532,0.0114,0.1923,0.2949
118,0.2949,0.2536,0.0113,0.1898,0.2949
119,0.2949,0.2538,0.0113,0.2037,0.2949
120,0.2949,0.254,0.0112,0.1971,0.2949
121,0.2949,0.2542,0.0113,0.2029,0.2949
122,0.2949,0.2544,0.0112,0.1938,0.2949
123,0.2949,0.2546,0.0113,0.2004,0.2949
124,0.2949,0.2548,0.0113,0.1963,0.2949
125,0.2949,0.255,0.0113,0.2004,0.2949
126,0.2957,0.2552,0.0113,0.193,0.2957
127,0.2957,0.2553,0.0113,0.2044,0.2957
128,0.2957,0.2556,0.0113,0.2013,0.2957
129,0.2957,0.2558,0.0112,0.2037,0.2957
130,0.2957,0.256,0.0113,0.198,0.2957
131,0.2957,0.2562,0.0114,0.198,0.2957
132,0.2957,0.2565,0.0112,0.2037,0.2957
133,0.2957,0.2564,0.0114,0.2069,0.2957
134,0.2957,0.2566,0.0114,0.1955,0.2957
135,0.2957,0.2567,0.0115,0.2021,0.2957
136,0.2957,0.2569,0.0115,0.1938,0.2957
137,0.2957,0.2571,0.0115,0.2029,0.2957
138,0.2957,0.2573,0.0115,0.1947,0.2957
139,0.2957,0.2576,0.0115,0.2037,0.2957
140,0.2957,0.2579,0.0114,0.2044,0.2957
141,0.2957,0.2581,0.0114,0.1996,0.2957
142,0.2957,0.2582,0.0114,0.1971,0.2957
143,0.2982,0.2585,0.0114,0.2037,0.2982
144,0.2982,0.2586,0.0114,0.2052,0.2982
145,0.2982,0.2588,0.0114,0.2005,0.2982
146,0.2982,0.2591,0.0114,0.1996,0.2982
147,0.2982,0.2593,0.0114,0.2053,0.2982
148,0.2982,0.2595,0.0114,0.1996,0.2982
149,0.2982,0.2596,0.0114,0.2004,0.2982
150,0.2982,0.2597,0.0115,0.2037,0.2982
151,0.2982,0.26,0.0114,0.2069,0.2982
152,0.2982,0.2601,0.0115,0.2094,0.2982
153,0.2982,0.2603,0.0115,0.2037,0.2982
154,0.2982,0.2604,0.0114,0.1955,0.2982
155,0.2982,0.2605,0.0115,0.1947,0.2982
156,0.299,0.2608,0.0115,0.2029,0.299
157,0.299,0.2609,0.0114,0.2037,0.299
158,0.299,0.2609,0.0116,0.2102,0.299
159,0.299,0.2611,0.0117,0.2037,0.299
160,0.299,0.2611,0.0118,0.1898,0.299
161,0.299,0.2614,0.0117,0.2069,0.299
162,0.3038,0.2614,0.0118,0.1963,0.3038
163,0.3038,0.2615,0.0118,0.1996,0.3038
164,0.3038,0.2617,0.0118,0.2037,0.3038
165,0.3038,0.2618,0.0118,0.2085,0.3038
166,0.3038,0.262,0.0118,0.1996,0.3038
167,0.3038,0.2622,0.0119,0.2061,0.3038
168,0.3038,0.2623,0.0117,0.2053,0.3038
169,0.3038,0.2626,0.0118,0.2077,0.3038
170,0.3038,0.2625,0.0119,0.2086,0.3038
171,0.3038,0.2628,0.0118,0.2069,0.3038
172,0.3038,0.2629,0.0118,0.2094,0.3038
173,0.3038,0.2631,0.0118,0.2102,0.3038
174,0.3071,0.2632,0.0117,0.2118,0.3071
175,0.3071,0.2633,0.0117,0.2004,0.3071
176,0.3071,0.2634,0.0118,0.2077,0.3071
177,0.3071,0.2635,0.0117,0.1971,0.3071
178,0.3071,0.2636,0.0117,0.2029,0.3071
179,0.3071,0.2637,0.0117,0.206,0.3071
180,0.3071,0.2638,0.0117,0.2069,0.3071
181,0.3071,0.2639,0.0119,0.2061,0.3071
182,0.3071,0.264,0.0118,0.1963,0.3071
183,0.3071,0.264,0.012,0.2086,0.3071
184,0.3071,0.2642,0.012,0.2044,0.3071
185,0.3071,0.2644,0.012,0.2077,0.3071
186,0.3071,0.2646,0.0121,0.2037,0.3071
187,0.3071,0.2648,0.012,0.2085,0.3071
188,0.3071,0.2649,0.0121,0.2069,0.3071
189,0.3071,0.265,0.0119,0.215,0.3071
190,0.3071,0.2651,0.0119,0.2077,0.3071
191,0.3071,0.2652,0.0122,0.2044,0.3071
192,0.3071,0.2654,0.0121,0.2143,0.3071
193,0.3071,0.2654,0.0121,0.2037,0.3071
194,0.3071,0.2657,0.0122,0.2102,0.3071
195,0.3071,0.2659,0.0122,0.2118,0.3071
196,0.3071,0.266,0.0121,0.2004,0.3071
197,0.3071,0.2663,0.0122,0.2118,0.3071
198,0.3071,0.2664,0.0123,0.2053,0.3071
199,0.3071,0.2666,0.0123,0.2135,0.3071
200,0.3071,0.2668,0.0122,0.2069,0.3071
201,0.3071,0.2668,0.0123,0.2053,0.3071
202,0.3071,0.267,0.0121,0.2126,0.3071
203,0.3071,0.267,0.0122,0.2077,0.3071
204,0.3071,0.2672,0.0122,0.2044,0.3071
205,0.3071,0.2673,0.0121,0.2053,0.3071
206,0.3071,0.2673,0.0121,0.2069,0.3071
207,0.3071,0.2675,0.0121,0.2085,0.3071
208,0.3071,0.2676,0.0121,0.2077,0.3071
209,0.3071,0.2676,0.0122,0.1971,0.3071
210,0.3071,0.2677,0.0121,0.2094,0.3071
211,0.3071,0.2678,0.0122,0.2175,0.3071
212,0.3088,0.2679,0.0123,0.2061,0.3088
213,0.3088,0.268,0.0123,0.215,0.3088
214,0.3088,0.2681,0.0123,0.2037,0.3088
215,0.3088,0.2682,0.0122,0.2094,0.3088
216,0.3088,0.2683,0.0122,0.2143,0.3088
217,0.3088,0.2683,0.0122,0.2166,0.3088
218,0.3088,0.2684,0.0122,0.2037,0.3088
219,0.3088,0.2685,0.0121,0.2167,0.3088
220,0.3088,0.2685,0.0122,0.2093,0.3088
221,0.3088,0.2685,0.0122,0.206,0.3088
222,0.3088,0.2686,0.0122,0.2061,0.3088
223,0.3088,0.2686,0.0122,0.2086,0.3088
224,0.3088,0.2687,0.0123,0.2102,0.3088
225,0.3096,0.2689,0.0123,0.2135,0.3096
226,0.3096,0.2689,0.0124,0.2085,0.3096
227,0.3096,0.2692,0.0123,0.2134,0.3096
228,0.3096,0.2693,0.0123,0.2052,0.3096
229,0.3096,0.2694,0.0123,0.2158,0.3096
230,0.3096,0.2694,0.0124,0.2143,0.3096
231,0.3096,0.2695,0.0124,0.2077,0.3096
232,0.3096,0.2695,0.0125,0.2143,0.3096
233,0.3096,0.2697,0.0124,0.2143,0.3096
234,0.3096,0.2697,0.0124,0.2053,0.3096
235,0.3096,0.2698,0.0124,0.211,0.3096
236,0.3096,0.2698,0.0125,0.2085,0.3096
237,0.3096,0.2699,0.0123,0.2102,0.3096
238,0.3096,0.2699,0.0124,0.2159,0.3096
239,0.3096,0.2698,0.0125,0.215,0.3096
240,0.3104,0.27,0.0124,0.2069,0.3104
241,0.3104,0.2701,0.0125,0.2069,0.3104
242,0.3104,0.2703,0.0124,0.2126,0.3104
243,0.3104,0.2703,0.0123,0.2069,0.3104
244,0.3104,0.2705,0.0124,0.2094,0.3104
245,0.3104,0.2706,0.0125,0.211,0.3104
246,0.3104,0.2708,0.0122,0.211,0.3104
247,0.3104,0.2706,0.0123,0.2135,0.3104
248,0.3104,0.2708,0.0124,0.2119,0.3104
249,0.3104,0.2708,0.0125,0.2061,0.3104
250,0.3104,0.2709,0.0124,0.2126,0.3104
251,0.3104,0.2711,0.0124,0.2012,0.3104
252,0.3104,0.271,0.0124,0.2119,0.3104
253,0.3104,0.2711,0.0124,0.2135,0.3104
254,0.3104,0.2712,0.0124,0.2086,0.3104
255,0.3104,0.2713,0.0123,0.2118,0.3104
256,0.3104,0.2713,0.0125,0.2085,0.3104
257,0.3104,0.2715,0.0124,0.2044,0.3104
258,0.3104,0.2715,0.0124,0.2143,0.3104
259,0.3104,0.2714,0.0125,0.2094,0.3104
260,0.3104,0.2716,0.0123,0.2167,0.3104
261,0.3104,0.2716,0.0125,0.2069,0.3104
262,0.3104,0.2717,0.0125,0.2135,0.3104
263,0.3104,0.2717,0.0125,0.215,0.3104
264,0.3104,0.2718,0.0125,0.2134,0.3104
265,0.3104,0.2718,0.0125,0.2029,0.3104
266,0.3104,0.2718,0.0125,0.215,0.3104
267,0.3104,0.2718,0.0124,0.211,0.3104
268,0.3104,0.2719,0.0125,0.2094,0.3104
269,0.3104,0.2719,0.0125,0.2127,0.3104
270,0.3104,0.272,0.0124,0.2167,0.3104
271,0.3104,0.2719,0.0125,0.2175,0.3104
272,0.3112,0.272,0.0124,0.215,0.3112
273,0.3112,0.272,0.0124,0.2159,0.3112
274,0.3112,0.272,0.0125,0.2078,0.3112
275,0.3112,0.2723,0.0123,0.1996,0.3112
276,0.3112,0.2722,0.0125,0.206,0.3112
277,0.3112,0.2724,0.0123,0.2175,0.3112
278,0.3112,0.2724,0.0124,0.2102,0.3112
279,0.3112,0.2726,0.0124,0.211,0.3112
280,0.3112,0.2726,0.0124,0.2118,0.3112
281,0.3112,0.2727,0.0122,0.2135,0.3112
282,0.3112,0.2727,0.0124,0.2167,0.3112
283,0.3112,0.2728,0.0125,0.2126,0.3112
284,0.3112,0.2729,0.0124,0.2143,0.3112
285,0.3112,0.273,0.0124,0.2175,0.3112
286,0.312,0.2729,0.0125,0.2175,0.312
287,0.312,0.2729,0.0126,0.2119,0.312
288,0.312,0.2731,0.0125,0.2077,0.312
289,0.312,0.2731,0.0126,0.215,0.312
290,0.312,0.2732,0.0125,0.2127,0.312
291,0.312,0.2733,0.0125,0.2135,0.312
292,0.3136,0.2733,0.0124,0.2175,0.3136
293,0.3136,0.2733,0.0125,0.2175,0.3136
294,0.3136,0.2734,0.0126,0.2077,0.3136
295,0.3136,0.2734,0.0126,0.2175,0.3136
296,0.3136,0.2734,0.0126,0.2086,0.3136
297,0.3136,0.2734,0.0126,0.2207,0.3136
298,0.3136,0.2734,0.0127,0.2167,0.3136
299,0.3136,0.2735,0.0127,0.2183,0.3136
300,0.3136,0.2736,0.0127,0.2094,0.3136
301,0.3136,0.2737,0.0127,0.2061,0.3136
302,0.3136,0.2737,0.0129,0.2061,0.3136
303,0.3136,0.2738,0.0128,0.2143,0.3136
304,0.3136,0.2739,0.0128,0.2102,0.3136
305,0.3136,0.2739,0.0127,0.211,0.3136
306,0.3136,0.2739,0.0127,0.2143,0.3136
307,0.3136,0.2739,0.0127,0.2069,0.3136
308,0.3136,0.2739,0.0127,0.2102,0.3136
309,0.3136,0.2739,0.0127,0.1971,0.3136
310,0.3136,0.2739,0.0126,0.2175,0.3136
311,0.3136,0.2738,0.0128,0.2118,0.3136
312,0.3136,0.2738,0.0128,0.2094,0.3136
313,0.3136,0.2739,0.0128,0.211,0.3136
314,0.3136,0.274,0.0128,0.2167,0.3136
315,0.3136,0.2741,0.0128,0.2158,0.3136
316,0.3136,0.274,0.0128,0.211,0.3136
317,0.3144,0.2741,0.013,0.2094,0.3144
318,0.3144,0.2742,0.0129,0.2069,0.3144
319,0.3144,0.2744,0.0128,0.2143,0.3144
320,0.3144,0.2745,0.0128,0.2143,0.3144
321,0.3144,0.2746,0.0129,0.2167,0.3144
322,0.3144,0.2746,0.0129,0.2208,0.3144
323,0.3144,0.2748,0.0128,0.2191,0.3144
324,0.3144,0.2749,0.0128,0.2175,0.3144
325,0.3144,0.2749,0.0129,0.2167,0.3144
326,0.3144,0.275,0.0129,0.2167,0.3144
327,0.3144,0.2752,0.0129,0.2069,0.3144
328,0.3144,0.2752,0.0129,0.2216,0.3144
329,0.3144,0.2752,0.0129,0.2127,0.3144
330,0.3144,0.2751,0.013,0.2127,0.3144
331,0.3144,0.2752,0.013,0.2086,0.3144
332,0.3144,0.2753,0.0129,0.2086,0.3144
333,0.3144,0.2754,0.0129,0.2012,0.3144
334,0.3144,0.2754,0.0129,0.2052,0.3144
335,0.3144,0.2755,0.0129,0.2175,0.3144
336,0.3144,0.2755,0.013,0.2216,0.3144
337,0.3144,0.2756,0.0129,0.2233,0.3144
338,0.3144,0.2757,0.0129,0.2118,0.3144
339,0.3144,0.2758,0.0129,0.2184,0.3144
340,0.3144,0.2759,0.0128,0.2167,0.3144
341,0.3144,0.2757,0.013,0.2183,0.3144
342,0.3144,0.2759,0.0129,0.2175,0.3144
343,0.3144,0.2759,0.013,0.2183,0.3144
344,0.3144,0.276,0.0129,0.2158,0.3144
345,0.3144,0.2759,0.013,0.2208,0.3144
346,0.3144,0.276,0.013,0.2135,0.3144
347,0.3144,0.276,0.013,0.2191,0.3144
348,0.3144,0.2759,0.0129,0.2241,0.3144
349,0.3144,0.2759,0.0131,0.2143,0.3144
350,0.3144,0.2759,0.0131,0.2143,0.3144
351,0.3144,0.276,0.0132,0.2077,0.3144
352,0.3144,0.2761,0.013,0.2192,0.3144
353,0.3144,0.276,0.0131,0.2167,0.3144
354,0.3185,0.2762,0.0131,0.2094,0.3185
355,0.3185,0.2761,0.0132,0.2191,0.3185
356,0.3185,0.2763,0.0132,0.2134,0.3185
357,0.3185,0.2762,0.0132,0.2086,0.3185
358,0.3185,0.2763,0.0133,0.2199,0.3185
359,0.3185,0.2763,0.0131,0.2135,0.3185
360,0.3185,0.2762,0.0133,0.2118,0.3185
361,0.3185,0.2763,0.0131,0.2191,0.3185
362,0.3185,0.2763,0.0132,0.2192,0.3185
363,0.3185,0.2764,0.0132,0.2167,0.3185
364,0.3185,0.2765,0.0131,0.2216,0.3185
365,0.3185,0.2764,0.0132,0.2183,0.3185
366,0.3185,0.2765,0.0132,0.2174,0.3185
367,0.3185,0.2766,0.0132,0.2143,0.3185
368,0.3185,0.2766,0.0132,0.2143,0.3185
369,0.3185,0.2767,0.0131,0.2085,0.3185
370,0.3185,0.2768,0.0132,0.2044,0.3185
371,0.3185,0.2769,0.0133,0.2208,0.3185
372,0.3185,0.277,0.0133,0.2102,0.3185
373,0.3185,0.277,0.0133,0.211,0.3185
374,0.3185,0.2771,0.0133,0.2143,0.3185
375,0.3185,0.277,0.0134,0.2208,0.3185
376,0.3185,0.2771,0.0135,0.2127,0.3185
377,0.3185,0.2772,0.0134,0.2158,0.3185
378,0.3185,0.2773,0.0134,0.22,0.3185
379,0.3185,0.2772,0.0136,0.215,0.3185
380,0.3185,0.2773,0.0135,0.2118,0.3185
381,0.3185,0.2773,0.0136,0.2135,0.3185
382,0.3185,0.2774,0.0135,0.2191,0.3185
383,0.3185,0.2775,0.0135,0.2118,0.3185
384,0.3185,0.2774,0.0135,0.2192,0.3185
385,0.3185,0.2773,0.0136,0.2175,0.3185
386,0.3185,0.2776,0.0135,0.215,0.3185
387,0.3185,0.2775,0.0136,0.2118,0.3185
388,0.3185,0.2776,0.0136,0.2143,0.3185
389,0.3185,0.2776,0.0136,0.2119,0.3185
390,0.3185,0.2778,0.0135,0.2143,0.3185
391,0.3185,0.2778,0.0136,0.2044,0.3185
392,0.3185,0.278,0.0136,0.2127,0.3185
393,0.3185,0.2779,0.0136,0.2143,0.3185
394,0.3185,0.278,0.0136,0.2175,0.3185
395,0.3185,0.278,0.0134,0.2232,0.3185
396,0.3185,0.278,0.0135,0.2167,0.3185
397,0.3193,0.2782,0.0135,0.215,0.3193
398,0.3193,0.2782,0.0135,0.2143,0.3193
399,0.3193,0.2783,0.0136,0.2143,0.3193
400,0.3193,0.2782,0.0135,0.2085,0.3193
401,0.3193,0.2783,0.0136,0.2135,0.3193
402,0.3193,0.2785,0.0135,0.211,0.3193
403,0.3193,0.2784,0.0136,0.2118,0.3193
404,0.3193,0.2785,0.0136,0.2135,0.3193
405,0.3193,0.2785,0.0136,0.215,0.3193
406,0.3193,0.2785,0.0136,0.2208,0.3193
407,0.3193,0.2785,0.0136,0.2143,0.3193
408,0.3193,0.2787,0.0134,0.2208,0.3193
409,0.3193,0.2786,0.0136,0.2175,0.3193
410,0.3193,0.2786,0.0136,0.2053,0.3193
411,0.3193,0.2787,0.0135,0.2224,0.3193
412,0.3193,0.2788,0.0135,0.2183,0.3193
413,0.3193,0.2788,0.0134,0.2134,0.3193
414,0.3193,0.2787,0.0133,0.228,0.3193
415,0.3193,0.2787,0.0134,0.2126,0.3193
416,0.3193,0.2787,0.0134,0.2127,0.3193
417,0.3234,0.2787,0.0134,0.2175,0.3234
418,0.3234,0.2789,0.0134,0.2199,0.3234
419,0.3234,0.2788,0.0135,0.2199,0.3234
420,0.3234,0.2788,0.0135,0.2166,0.3234
421,0.3234,0.2789,0.0136,0.2191,0.3234
422,0.3234,0.2789,0.0136,0.2135,0.3234
423,0.3234,0.2789,0.0135,0.215,0.3234
424,0.3234,0.279,0.0135,0.2183,0.3234
425,0.3234,0.2791,0.0135,0.2249,0.3234
426,0.3234,0.279,0.0135,0.2085,0.3234
427,0.3234,0.279,0.0135,0.2044,0.3234
428,0.3234,0.2792,0.0135,0.2175,0.3234
429,0.3234,0.2792,0.0136,0.22,0.3234
430,0.3234,0.2793,0.0135,0.2192,0.3234
431,0.3234,0.2793,0.0136,0.2208,0.3234
432,0.3234,0.2794,0.0135,0.2175,0.3234
433,0.3234,0.2794,0.0136,0.2191,0.3234
434,0.3234,0.2794,0.0136,0.2135,0.3234
435,0.3234,0.2796,0.0137,0.211,0.3234
436,0.3234,0.2797,0.0137,0.2191,0.3234
437,0.3234,0.2796,0.0137,0.2216,0.3234
438,0.3234,0.2797,0.0137,0.2216,0.3234
439,0.3234,0.2797,0.0138,0.2215,0.3234
440,0.3234,0.2797,0.0137,0.2241,0.3234
441,0.3234,0.2798,0.0137,0.2135,0.3234
442,0.3234,0.2798,0.0137,0.2215,0.3234
443,0.3234,0.2799,0.0137,0.2052,0.3234
444,0.3234,0.2799,0.0138,0.22,0.3234
445,0.3234,0.2799,0.0139,0.215,0.3234
446,0.3234,0.2799,0.0138,0.2191,0.3234
447,0.3234,0.2799,0.0138,0.2216,0.3234
448,0.3234,0.28,0.0137,0.2191,0.3234
449,0.3234,0.28,0.0138,0.2127,0.3234
450,0.3234,0.2801,0.0138,0.2241,0.3234
451,0.3234,0.2803,0.0138,0.2216,0.3234
452,0.3234,0.2804,0.0139,0.2184,0.3234
453,0.3234,0.2803,0.0138,0.2191,0.3234
454,0.3234,0.2805,0.0138,0.2191,0.3234
455,0.3234,0.2804,0.0138,0.2192,0.3234
456,0.3234,0.2806,0.0137,0.2143,0.3234
457,0.3266,0.2805,0.0137,0.2143,0.3266
458,0.3266,0.2805,0.0136,0.2232,0.3266
459,0.3266,0.2805,0.0136,0.2241,0.3266
460,0.3266,0.2805,0.0135,0.2167,0.3266
461,0.3266,0.2806,0.0134,0.2216,0.3266
462,0.3266,0.2805,0.0134,0.2208,0.3266
463,0.3266,0.2804,0.0134,0.2175,0.3266
464,0.3266,0.2803,0.0134,0.2151,0.3266
465,0.3266,0.2803,0.0134,0.2264,0.3266
466,0.3266,0.2804,0.0135,0.2241,0.3266
467,0.3266,0.2803,0.0135,0.2175,0.3266
468,0.3266,0.2802,0.0136,0.2257,0.3266
469,0.3266,0.2802,0.0137,0.2224,0.3266
470,0.3266,0.2803,0.0135,0.2241,0.3266
471,0.3266,0.2803,0.0136,0.2143,0.3266
472,0.3266,0.2804,0.0134,0.215,0.3266
473,0.3266,0.2803,0.0135,0.2249,0.3266
474,0.3266,0.2803,0.0135,0.2191,0.3266
475,0.3266,0.2802,0.0135,0.2216,0.3266
476,0.3266,0.2802,0.0134,0.2241,0.3266
477,0.3266,0.2802,0.0135,0.2199,0.3266
478,0.3266,0.2803,0.0134,0.2183,0.3266
479,0.3266,0.2803,0.0134,0.2224,0.3266
480,0.3266,0.2803,0.0134,0.2241,0.3266
481,0.3266,0.2803,0.0133,0.2176,0.3266
482,0.3266,0.2802,0.0134,0.2256,0.3266
483,0.3266,0.2802,0.0134,0.2215,0.3266
484,0.3266,0.2804,0.0134,0.2004,0.3266
485,0.3266,0.2803,0.0134,0.2207,0.3266
486,0.3266,0.2804,0.0134,0.2233,0.3266
487,0.3266,0.2804,0.0135,0.224,0.3266
488,0.3266,0.2804,0.0133,0.2061,0.3266
489,0.3266,0.2806,0.0133,0.2166,0.3266
490,0.3266,0.2806,0.0133,0.2167,0.3266
491,0.3266,0.2807,0.0133,0.211,0.3266
492,0.3266,0.2805,0.0134,0.2199,0.3266
493,0.3266,0.2806,0.0132,0.2159,0.3266
494,0.3266,0.2806,0.0134,0.2241,0.3266
495,0.3266,0.2806,0.0134,0.2119,0.3266
496,0.3266,0.2807,0.0134,0.2167,0.3266
497,0.3266,0.2808,0.0135,0.2135,0.3266
498,0.3266,0.2808,0.0134,0.2224,0.3266
499,0.3266,0.2809,0.0134,0.2143,0.3266
500,0.3266,0.2808,0.0135,0.202,0.3266
501,0.3266,0.2808,0.0135,0.2192,0.3266
502,0.3266,0.2808,0.0134,0.2216,0.3266
503,0.3266,0.2807,0.0135,0.2159,0.3266
504,0.3266,0.2808,0.0135,0.2256,0.3266
505,0.3266,0.2809,0.0135,0.2233,0.3266
506,0.3266,0.2809,0.0135,0.2135,0.3266
507,0.3266,0.2809,0.0135,0.2272,0.3266
508,0.3266,0.2808,0.0136,0.2216,0.3266
509,0.3266,0.2808,0.0136,0.2289,0.3266
510,0.3266,0.2808,0.0138,0.2158,0.3266
511,0.3266,0.2809,0.0137,0.215,0.3266
512,0.3266,0.2811,0.0138,0.2151,0.3266
513,0.3266,0.281,0.0138,0.2265,0.3266
514,0.3266,0.2811,0.0137,0.2305,0.3266
515,0.3266,0.2813,0.0137,0.2199,0.3266
516,0.3266,0.2813,0.0135,0.2216,0.3266
517,0.3266,0.2813,0.0137,0.2191,0.3266
518,0.3266,0.2813,0.0137,0.2232,0.3266
519,0.3266,0.2812,0.0137,0.2297,0.3266
520,0.3266,0.2813,0.0137,0.2158,0.3266
521,0.3266,0.2814,0.0138,0.2127,0.3266
522,0.3266,0.2813,0.0138,0.2158,0.3266
523,0.3266,0.2814,0.0138,0.2232,0.3266
