Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7
0.18412242945958868,0.18491949625378612,0.18085445560337954,0.18412242945958868,0.1800573888091822,0.18165152239757698,0.18165152239757698
0.18412242945958868,0.18491949625378612,0.18659333652160048,0.18978160369838992,0.18818747010999526,0.18739040331579782,0.18165152239757698
0.18412242945958868,0.18491949625378612,0.18659333652160048,0.19225251076040173,0.1914554439662044,0.18739040331579782,0.18412242945958868
0.18739040331579782,0.18491949625378612,0.18659333652160048,0.1963175514108082,0.19225251076040173,0.19065837717200695,0.18412242945958868
0.18818747010999526,0.1939263510282162,0.19719432488442534,0.1963175514108082,0.1939263510282162,0.1939263510282162,0.18412242945958868
0.1939263510282162,0.20205643232902926,0.19719432488442534,0.1963175514108082,0.1939263510282162,0.1939263510282162,0.18818747010999526
0.1939263510282162,0.20205643232902926,0.19719432488442534,0.1963175514108082,0.19472341782241354,0.1939263510282162,0.18818747010999526
0.19719432488442534,0.20205643232902926,0.19719432488442534,0.20046229874063448,0.19719432488442534,0.1939263510282162,0.18818747010999526
0.20046229874063448,0.20205643232902926,0.19878845847282,0.20046229874063448,0.2012593655348318,0.196397258090228,0.18818747010999526
0.2053244061852384,0.20205643232902926,0.2053244061852384,0.20938944683564475,0.2012593655348318,0.19799139167862267,0.18818747010999526
0.2053244061852384,0.2101865136298422,0.2053244061852384,0.20938944683564475,0.20938944683564475,0.2011796588554121,0.18818747010999526
0.20859238004144753,0.2101865136298422,0.20859238004144753,0.20938944683564475,0.20938944683564475,0.20365056591742392,0.18818747010999526
0.21098358042403953,0.2101865136298422,0.2199904351984696,0.20938944683564475,0.20938944683564475,0.20859238004144753,0.18818747010999526
0.21592539454806303,0.2101865136298422,0.2199904351984696,0.20938944683564475,0.20938944683564475,0.21919336840427217,0.18818747010999526
0.21592539454806303,0.2101865136298422,0.2199904351984696,0.21751952813645792,0.20938944683564475,0.21919336840427217,0.18818747010999526
0.2199904351984696,0.2126574206918539,0.2199904351984696,0.21751952813645792,0.21672246134226048,0.21919336840427217,0.18818747010999526
0.2199904351984696,0.21672246134226048,0.2199904351984696,0.21751952813645792,0.21672246134226048,0.21919336840427217,0.18818747010999526
0.2199904351984696,0.2240554758488762,0.22078750199266706,0.22078750199266706,0.21919336840427217,0.21919336840427217,0.18818747010999526
0.2199904351984696,0.2240554758488762,0.22078750199266706,0.22078750199266706,0.22325840905467875,0.21919336840427217,0.18818747010999526
0.22485254264307342,0.22732344970508533,0.22325840905467875,0.22078750199266706,0.22812051649928256,0.23059142356129447,0.18818747010999526
0.22485254264307342,0.22732344970508533,0.22325840905467875,0.22325840905467875,0.22812051649928256,0.23059142356129447,0.1890642435836123
0.22485254264307342,0.22732344970508533,0.23465646421170094,0.22325840905467875,0.22812051649928256,0.23059142356129447,0.1890642435836123
0.22485254264307342,0.23218555714968914,0.23465646421170094,0.2240554758488762,0.23218555714968914,0.23465646421170094,0.1890642435836123
0.22891758329348,0.23218555714968914,0.23465646421170094,0.22732344970508533,0.23218555714968914,0.23465646421170094,0.19065837717200695
0.2313884903554917,0.23218555714968914,0.23465646421170094,0.22812051649928256,0.23545353100589828,0.23465646421170094,0.19065837717200695
0.2313884903554917,0.23792443806791008,0.23465646421170094,0.23059142356129447,0.242786545512514,0.23465646421170094,0.19065837717200695
0.2313884903554917,0.23872150486210741,0.23465646421170094,0.2313884903554917,0.242786545512514,0.23712737127371275,0.19065837717200695
0.23872150486210741,0.23872150486210741,0.23465646421170094,0.23465646421170094,0.242786545512514,0.23712737127371275,0.19065837717200695
0.23872150486210741,0.23872150486210741,0.23465646421170094,0.2362505978000956,0.25338753387533874,0.23712737127371275,0.19065837717200695
0.23872150486210741,0.23872150486210741,0.2362505978000956,0.2362505978000956,0.25338753387533874,0.242786545512514,0.19065837717200695
0.23872150486210741,0.23951857165630475,0.2362505978000956,0.23872150486210741,0.25338753387533874,0.242786545512514,0.19065837717200695
0.242786545512514,0.24198947871831655,0.2362505978000956,0.24198947871831655,0.25338753387533874,0.242786545512514,0.19065837717200695
0.242786545512514,0.2452574525745257,0.2362505978000956,0.24198947871831655,0.25338753387533874,0.24605451936872313,0.19065837717200695
