Generation,Best,Mean,Std,Min,Max
188,0.2949,0.252,0.0123,0.1898,0.2949
189,0.2949,0.2521,0.0123,0.1955,0.2949
190,0.2949,0.2521,0.0123,0.1947,0.2949
191,0.2949,0.2523,0.0124,0.1841,0.2949
192,0.2949,0.2526,0.0125,0.1915,0.2949
193,0.2949,0.2527,0.0125,0.1923,0.2949
194,0.2949,0.2528,0.0124,0.1858,0.2949
195,0.2949,0.2529,0.0125,0.1907,0.2949
196,0.2949,0.2531,0.0124,0.2013,0.2949
197,0.2973,0.2531,0.0123,0.1996,0.2973
198,0.2973,0.2533,0.0124,0.1979,0.2973
199,0.2973,0.2533,0.0124,0.1849,0.2973
200,0.2973,0.2533,0.0125,0.1882,0.2973
201,0.2973,0.2534,0.0124,0.2021,0.2973
202,0.2973,0.2534,0.0126,0.1915,0.2973
203,0.2973,0.2535,0.0124,0.193,0.2973
204,0.2973,0.2536,0.0124,0.1882,0.2973
205,0.2973,0.2537,0.0123,0.2004,0.2973
206,0.2973,0.2537,0.0124,0.189,0.2973
207,0.2973,0.2537,0.0125,0.1824,0.2973
208,0.2973,0.2539,0.0124,0.1963,0.2973
209,0.2973,0.254,0.0124,0.189,0.2973
210,0.2973,0.254,0.0123,0.1972,0.2973
211,0.2973,0.254,0.0123,0.1963,0.2973
212,0.2973,0.254,0.0123,0.1947,0.2973
213,0.2973,0.254,0.0124,0.189,0.2973
214,0.2973,0.2541,0.0125,0.1971,0.2973
215,0.2973,0.2541,0.0126,0.1996,0.2973
216,0.2973,0.2542,0.0125,0.2037,0.2973
217,0.2973,0.2541,0.0126,0.1938,0.2973
218,0.2973,0.2541,0.0126,0.1923,0.2973
219,0.2973,0.2542,0.0125,0.1907,0.2973
220,0.2973,0.2545,0.0125,0.1841,0.2973
221,0.2973,0.2544,0.0125,0.1915,0.2973
222,0.2973,0.2544,0.0125,0.1923,0.2973
223,0.2973,0.2545,0.0124,0.1996,0.2973
224,0.2973,0.2546,0.0123,0.2013,0.2973
225,0.2973,0.2546,0.0123,0.1833,0.2973
226,0.2973,0.2546,0.0123,0.1996,0.2973
227,0.2973,0.2547,0.0123,0.2012,0.2973
228,0.2973,0.2549,0.0124,0.189,0.2973
229,0.2973,0.2549,0.0124,0.1939,0.2973
230,0.2973,0.255,0.0124,0.1947,0.2973
231,0.3014,0.2551,0.0125,0.1915,0.3014
232,0.3014,0.2551,0.0125,0.2012,0.3014
233,0.3014,0.2552,0.0126,0.1899,0.3014
234,0.3014,0.2551,0.0125,0.2037,0.3014
235,0.3014,0.2552,0.0126,0.1923,0.3014
236,0.3014,0.2553,0.0126,0.1971,0.3014
237,0.3014,0.2553,0.0126,0.1882,0.3014
238,0.3014,0.2554,0.0124,0.1971,0.3014
239,0.3014,0.2553,0.0124,0.1923,0.3014
240,0.3014,0.2554,0.0124,0.198,0.3014
241,0.3014,0.2555,0.0123,0.198,0.3014
242,0.3014,0.2555,0.0123,0.1963,0.3014
243,0.3014,0.2556,0.0125,0.198,0.3014
244,0.3014,0.2557,0.0125,0.1907,0.3014
245,0.3014,0.2556,0.0125,0.1996,0.3014
246,0.3014,0.2556,0.0125,0.1809,0.3014
247,0.3014,0.2558,0.0125,0.1955,0.3014
248,0.3014,0.2558,0.0125,0.1955,0.3014
249,0.3014,0.2559,0.0125,0.1858,0.3014
250,0.3014,0.256,0.0124,0.1996,0.3014
251,0.3014,0.256,0.0125,0.1963,0.3014
252,0.3014,0.256,0.0126,0.1939,0.3014
253,0.3014,0.256,0.0126,0.2021,0.3014
254,0.3014,0.2562,0.0126,0.1955,0.3014
255,0.3014,0.2562,0.0127,0.189,0.3014
256,0.3014,0.2563,0.0127,0.1923,0.3014
257,0.3014,0.2563,0.0127,0.1882,0.3014
258,0.3014,0.2564,0.0127,0.1923,0.3014
259,0.3014,0.2564,0.0126,0.1979,0.3014
260,0.3014,0.2564,0.0127,0.1809,0.3014
261,0.3014,0.2565,0.0126,0.1817,0.3014
262,0.3014,0.2566,0.0127,0.2013,0.3014
263,0.3014,0.2567,0.0127,0.1988,0.3014
264,0.3014,0.2567,0.0127,0.1971,0.3014
265,0.3014,0.2568,0.0127,0.1857,0.3014
266,0.3014,0.2569,0.0126,0.1963,0.3014
267,0.3014,0.2569,0.0126,0.1988,0.3014
268,0.3014,0.2569,0.0126,0.1923,0.3014
269,0.3014,0.257,0.0126,0.1882,0.3014
270,0.3022,0.257,0.0126,0.1963,0.3022
271,0.3022,0.257,0.0126,0.1972,0.3022
272,0.3022,0.2572,0.0124,0.2004,0.3022
273,0.3022,0.2571,0.0125,0.202,0.3022
274,0.3022,0.2572,0.0125,0.1866,0.3022
275,0.3022,0.2573,0.0125,0.1809,0.3022
276,0.3022,0.2572,0.0125,0.1996,0.3022
277,0.3022,0.2573,0.0125,0.1809,0.3022
278,0.3022,0.2574,0.0126,0.1873,0.3022
279,0.3022,0.2574,0.0127,0.2004,0.3022
280,0.3022,0.2573,0.0127,0.193,0.3022
281,0.3022,0.2574,0.0127,0.1972,0.3022
282,0.3022,0.2574,0.0127,0.1784,0.3022
283,0.3022,0.2575,0.0127,0.1947,0.3022
284,0.3022,0.2576,0.0127,0.1857,0.3022
285,0.3022,0.2577,0.0128,0.1824,0.3022
286,0.3022,0.2578,0.0127,0.1898,0.3022
287,0.3022,0.2578,0.0127,0.2012,0.3022
288,0.3022,0.2579,0.0127,0.1988,0.3022
289,0.3022,0.2579,0.0127,0.1939,0.3022
290,0.3022,0.258,0.0127,0.2004,0.3022
291,0.3022,0.2581,0.0127,0.1882,0.3022
292,0.3022,0.2581,0.0128,0.189,0.3022
293,0.3022,0.2582,0.0128,0.189,0.3022
294,0.3022,0.2583,0.0129,0.2021,0.3022
295,0.3022,0.2584,0.0128,0.1751,0.3022
296,0.3022,0.2584,0.0127,0.1996,0.3022
297,0.3022,0.2584,0.0128,0.2021,0.3022
298,0.3022,0.2585,0.0127,0.1963,0.3022
299,0.3046,0.2587,0.0127,0.1963,0.3046
300,0.3046,0.2587,0.0127,0.2004,0.3046
301,0.3046,0.2586,0.0127,0.1963,0.3046
302,0.3046,0.2587,0.0127,0.1996,0.3046
303,0.3046,0.2587,0.0126,0.2037,0.3046
304,0.3046,0.2588,0.0127,0.1857,0.3046
305,0.3046,0.2588,0.0127,0.1972,0.3046
306,0.3046,0.2587,0.0127,0.2021,0.3046
307,0.3046,0.2589,0.0128,0.1662,0.3046
308,0.3046,0.259,0.0129,0.1938,0.3046
309,0.3046,0.259,0.0129,0.1923,0.3046
310,0.3046,0.259,0.0127,0.1988,0.3046
311,0.3046,0.2591,0.0128,0.1988,0.3046
312,0.3046,0.2591,0.0128,0.2045,0.3046
313,0.3046,0.259,0.0127,0.1938,0.3046
314,0.3046,0.259,0.0127,0.2012,0.3046
315,0.3046,0.259,0.0128,0.1964,0.3046
316,0.3046,0.259,0.0128,0.2004,0.3046
317,0.3046,0.2591,0.013,0.1996,0.3046
318,0.3046,0.2591,0.0129,0.2029,0.3046
319,0.3046,0.2591,0.013,0.1988,0.3046
320,0.3046,0.259,0.013,0.1963,0.3046
321,0.3046,0.2591,0.0129,0.1979,0.3046
322,0.3046,0.2592,0.013,0.2029,0.3046
323,0.3046,0.2591,0.0131,0.1964,0.3046
324,0.3046,0.2591,0.0131,0.2029,0.3046
325,0.3046,0.2591,0.0133,0.1955,0.3046
326,0.3046,0.2592,0.0132,0.1971,0.3046
327,0.3046,0.2594,0.0131,0.1915,0.3046
328,0.3046,0.2595,0.013,0.2013,0.3046
329,0.3079,0.2595,0.013,0.2044,0.3079
330,0.3079,0.2596,0.0131,0.1963,0.3079
331,0.3079,0.2597,0.013,0.1947,0.3079
332,0.3079,0.2596,0.0131,0.2013,0.3079
333,0.3079,0.2598,0.013,0.1915,0.3079
334,0.3079,0.2598,0.0131,0.2037,0.3079
335,0.3079,0.2598,0.0131,0.2005,0.3079
336,0.3079,0.2598,0.0132,0.1801,0.3079
337,0.3079,0.2598,0.0131,0.1849,0.3079
338,0.3079,0.2599,0.0131,0.2045,0.3079
339,0.3079,0.2598,0.0132,0.1923,0.3079
340,0.3079,0.2599,0.0132,0.1923,0.3079
341,0.3079,0.2599,0.0132,0.1923,0.3079
342,0.3079,0.2599,0.0132,0.1874,0.3079
343,0.3079,0.2599,0.0133,0.1972,0.3079
344,0.3079,0.26,0.0132,0.1817,0.3079
345,0.3079,0.2599,0.0132,0.198,0.3079
346,0.3079,0.2598,0.013,0.193,0.3079
347,0.3079,0.2599,0.013,0.1947,0.3079
348,0.3079,0.2599,0.0131,0.2029,0.3079
349,0.3079,0.2599,0.0131,0.2004,0.3079
350,0.3079,0.26,0.0132,0.2037,0.3079
351,0.3079,0.26,0.0132,0.1955,0.3079
352,0.3079,0.26,0.013,0.1907,0.3079
353,0.3079,0.2601,0.013,0.1963,0.3079
354,0.3079,0.26,0.0131,0.2061,0.3079
355,0.3079,0.2602,0.0131,0.1907,0.3079
356,0.3079,0.2603,0.0131,0.2029,0.3079
357,0.3079,0.2603,0.0131,0.2053,0.3079
358,0.3079,0.2605,0.013,0.1996,0.3079
359,0.3079,0.2606,0.013,0.2029,0.3079
360,0.3079,0.2606,0.0131,0.1923,0.3079
361,0.3079,0.2606,0.013,0.1963,0.3079
362,0.3079,0.2606,0.013,0.198,0.3079
363,0.3079,0.2608,0.0128,0.1923,0.3079
364,0.308,0.2608,0.0129,0.1923,0.308
365,0.308,0.2608,0.0129,0.1996,0.308
366,0.308,0.2607,0.013,0.2005,0.308
367,0.308,0.2606,0.0129,0.2029,0.308
368,0.308,0.2608,0.0127,0.1939,0.308
369,0.308,0.2607,0.0128,0.2021,0.308
370,0.308,0.2606,0.013,0.1996,0.308
371,0.308,0.2605,0.0129,0.2013,0.308
372,0.308,0.2604,0.013,0.1963,0.308
373,0.308,0.2605,0.0129,0.2004,0.308
374,0.308,0.2604,0.013,0.1988,0.308
375,0.308,0.2605,0.0129,0.2045,0.308
376,0.308,0.2604,0.013,0.2005,0.308
377,0.308,0.2606,0.0129,0.2012,0.308
378,0.308,0.2605,0.0131,0.2004,0.308
379,0.308,0.2605,0.0131,0.2005,0.308
380,0.308,0.2604,0.0131,0.1996,0.308
381,0.308,0.2606,0.013,0.2021,0.308
382,0.308,0.2606,0.013,0.2013,0.308
383,0.308,0.2606,0.0131,0.1955,0.308
384,0.308,0.2606,0.0131,0.1857,0.308
385,0.308,0.2607,0.0131,0.1988,0.308
386,0.308,0.2608,0.0131,0.1882,0.308
387,0.308,0.2607,0.0131,0.2012,0.308
388,0.308,0.2606,0.0131,0.1996,0.308
389,0.308,0.2607,0.013,0.1988,0.308
390,0.308,0.2607,0.0131,0.1955,0.308
391,0.308,0.2608,0.0131,0.1915,0.308
392,0.308,0.2609,0.013,0.2013,0.308
393,0.308,0.2608,0.0131,0.1955,0.308
394,0.308,0.2608,0.0131,0.1955,0.308
395,0.308,0.2608,0.0132,0.2012,0.308
396,0.3087,0.2608,0.0132,0.1931,0.3087
397,0.3087,0.2609,0.0132,0.2012,0.3087
398,0.3087,0.2611,0.0131,0.198,0.3087
399,0.3087,0.261,0.0133,0.2013,0.3087
400,0.3087,0.2611,0.0132,0.193,0.3087
401,0.3087,0.261,0.0132,0.1996,0.3087
402,0.3087,0.2611,0.0132,0.1915,0.3087
403,0.3087,0.2612,0.0134,0.1971,0.3087
404,0.3087,0.2612,0.0133,0.2053,0.3087
405,0.3087,0.2613,0.0132,0.2037,0.3087
406,0.3087,0.2614,0.0131,0.2053,0.3087
407,0.3087,0.2612,0.0134,0.193,0.3087
408,0.3087,0.2614,0.0132,0.1923,0.3087
409,0.3087,0.2616,0.0132,0.1988,0.3087
410,0.3087,0.2615,0.0132,0.1972,0.3087
411,0.3087,0.2616,0.0133,0.198,0.3087
412,0.3087,0.2616,0.0133,0.2077,0.3087
413,0.3087,0.2617,0.0133,0.2045,0.3087
414,0.3087,0.2618,0.0132,0.202,0.3087
415,0.3087,0.2617,0.0132,0.198,0.3087
416,0.3087,0.2617,0.0132,0.2044,0.3087
417,0.3087,0.2616,0.0133,0.2005,0.3087
418,0.3087,0.2617,0.0133,0.1988,0.3087
419,0.3087,0.2619,0.0133,0.2061,0.3087
420,0.3087,0.2619,0.0132,0.2021,0.3087
421,0.3087,0.2619,0.0133,0.189,0.3087
422,0.3087,0.2618,0.0134,0.1865,0.3087
423,0.3087,0.2618,0.0132,0.198,0.3087
424,0.3087,0.2619,0.0132,0.1923,0.3087
425,0.3087,0.2618,0.0134,0.1915,0.3087
426,0.3087,0.2618,0.0133,0.2069,0.3087
427,0.3087,0.2619,0.0133,0.2053,0.3087
428,0.3087,0.262,0.0134,0.1971,0.3087
429,0.3087,0.262,0.0134,0.2004,0.3087
430,0.3087,0.262,0.0134,0.2029,0.3087
431,0.3087,0.262,0.0134,0.198,0.3087
432,0.3087,0.2621,0.0133,0.1849,0.3087
433,0.3087,0.262,0.0133,0.2029,0.3087
434,0.3087,0.262,0.0132,0.1882,0.3087
435,0.3087,0.2619,0.0132,0.2013,0.3087
436,0.3087,0.2619,0.0132,0.1971,0.3087
437,0.3087,0.2621,0.0133,0.1939,0.3087
438,0.3087,0.2621,0.0132,0.189,0.3087
439,0.3087,0.2621,0.0133,0.1923,0.3087
440,0.3087,0.262,0.0134,0.1915,0.3087
441,0.3087,0.2622,0.0133,0.2013,0.3087
442,0.3087,0.2622,0.0132,0.1988,0.3087
443,0.3087,0.2622,0.0132,0.1939,0.3087
444,0.3087,0.2622,0.0132,0.2061,0.3087
445,0.3087,0.2622,0.0132,0.1865,0.3087
446,0.3087,0.2621,0.0134,0.1988,0.3087
447,0.3087,0.262,0.0134,0.1776,0.3087
448,0.3087,0.2621,0.0133,0.1988,0.3087
449,0.3087,0.2622,0.0132,0.2004,0.3087
450,0.3087,0.2623,0.0132,0.2053,0.3087
451,0.3087,0.2625,0.0132,0.1947,0.3087
452,0.3087,0.2626,0.0133,0.1955,0.3087
453,0.3087,0.2626,0.0132,0.1988,0.3087
454,0.3087,0.2627,0.0133,0.2037,0.3087
455,0.3087,0.2627,0.0133,0.1988,0.3087
456,0.3087,0.2627,0.0133,0.1923,0.3087
457,0.3087,0.2628,0.0132,0.1947,0.3087
458,0.3087,0.2629,0.0131,0.1963,0.3087
459,0.3087,0.2629,0.0131,0.1923,0.3087
460,0.3087,0.2629,0.0132,0.1825,0.3087
461,0.3087,0.263,0.013,0.2044,0.3087
462,0.3087,0.2629,0.0132,0.2021,0.3087
463,0.3087,0.2629,0.0131,0.1972,0.3087
464,0.3087,0.2629,0.0132,0.1972,0.3087
465,0.3087,0.263,0.0132,0.1988,0.3087
466,0.3087,0.263,0.0132,0.2094,0.3087
467,0.3087,0.263,0.013,0.1882,0.3087
468,0.3087,0.263,0.0131,0.1988,0.3087
469,0.3087,0.2631,0.013,0.1963,0.3087
470,0.3087,0.2632,0.0131,0.2004,0.3087
471,0.3087,0.2633,0.0131,0.2061,0.3087
472,0.3087,0.2633,0.0132,0.2021,0.3087
473,0.3087,0.2634,0.0131,0.1923,0.3087
474,0.3087,0.2635,0.013,0.2013,0.3087
475,0.3087,0.2635,0.0129,0.2013,0.3087
476,0.3087,0.2634,0.013,0.198,0.3087
477,0.3087,0.2635,0.013,0.2021,0.3087
478,0.3087,0.2635,0.0129,0.1988,0.3087
479,0.3087,0.2633,0.0131,0.1857,0.3087
480,0.3087,0.2633,0.0131,0.2069,0.3087
481,0.3087,0.2634,0.0131,0.1963,0.3087
482,0.3087,0.2634,0.013,0.2029,0.3087
483,0.3087,0.2633,0.013,0.1972,0.3087
484,0.3087,0.2635,0.0128,0.2037,0.3087
485,0.3087,0.2635,0.0129,0.1979,0.3087
486,0.3087,0.2634,0.0129,0.2037,0.3087
487,0.3087,0.2635,0.0128,0.1988,0.3087
488,0.3087,0.2636,0.0128,0.198,0.3087
489,0.3087,0.2636,0.013,0.2053,0.3087
490,0.3087,0.2637,0.0131,0.1963,0.3087
491,0.3087,0.2637,0.0131,0.1858,0.3087
492,0.3087,0.2637,0.013,0.202,0.3087
493,0.3087,0.2637,0.013,0.2012,0.3087
494,0.3087,0.2637,0.013,0.2004,0.3087
495,0.3087,0.2636,0.0131,0.1907,0.3087
496,0.3087,0.2636,0.0131,0.1874,0.3087
497,0.3087,0.2636,0.0131,0.2021,0.3087
498,0.3087,0.2637,0.0131,0.2037,0.3087
499,0.3087,0.2638,0.0131,0.2021,0.3087
500,0.3087,0.2639,0.0131,0.198,0.3087
501,0.3087,0.2637,0.0132,0.2029,0.3087
502,0.3087,0.2638,0.013,0.1939,0.3087
503,0.3087,0.2637,0.0131,0.2021,0.3087
504,0.3087,0.2638,0.0131,0.2037,0.3087
505,0.3087,0.2637,0.0132,0.1923,0.3087
506,0.3087,0.2639,0.0132,0.1971,0.3087
507,0.3087,0.264,0.0132,0.189,0.3087
508,0.3087,0.264,0.0132,0.2053,0.3087
509,0.3087,0.2641,0.0132,0.2013,0.3087
510,0.3087,0.264,0.0131,0.1915,0.3087
511,0.3087,0.2641,0.0132,0.198,0.3087
512,0.3087,0.2641,0.013,0.1785,0.3087
513,0.3087,0.2641,0.013,0.1963,0.3087
514,0.3087,0.2641,0.0129,0.1963,0.3087
515,0.3087,0.2641,0.0129,0.2085,0.3087
516,0.3087,0.2641,0.013,0.2021,0.3087
517,0.3087,0.2642,0.0129,0.2013,0.3087
518,0.3087,0.2641,0.013,0.2012,0.3087
519,0.3087,0.2643,0.013,0.2012,0.3087
520,0.3087,0.2643,0.013,0.2053,0.3087
521,0.3087,0.2642,0.0132,0.2037,0.3087
522,0.3113,0.2642,0.0131,0.1947,0.3113
523,0.3113,0.2644,0.0131,0.1898,0.3113
524,0.3113,0.2644,0.0131,0.2029,0.3113
525,0.3113,0.2644,0.0132,0.2029,0.3113
526,0.3113,0.2644,0.0131,0.1923,0.3113
527,0.3113,0.2646,0.0131,0.2078,0.3113
