Generation,Best,Mean,Std,Min,Max
834,0.3266,0.2756,0.0131,0.2208,0.3266
835,0.3266,0.2756,0.0131,0.2102,0.3266
836,0.3266,0.2757,0.0131,0.2183,0.3266
837,0.3266,0.2757,0.0131,0.2167,0.3266
838,0.3266,0.2757,0.0132,0.2126,0.3266
839,0.3266,0.2758,0.0133,0.2183,0.3266
840,0.3266,0.2756,0.0133,0.2183,0.3266
841,0.3266,0.2758,0.0133,0.2135,0.3266
842,0.3266,0.2757,0.0133,0.2191,0.3266
843,0.3266,0.2758,0.0132,0.211,0.3266
844,0.3266,0.2758,0.0132,0.2102,0.3266
845,0.3266,0.2758,0.0133,0.2118,0.3266
846,0.3266,0.2757,0.0132,0.2175,0.3266
847,0.3266,0.2758,0.0132,0.2191,0.3266
848,0.3266,0.2757,0.0132,0.2232,0.3266
849,0.3266,0.2755,0.0134,0.2167,0.3266
850,0.3266,0.2756,0.0133,0.2102,0.3266
851,0.3266,0.2757,0.0134,0.2102,0.3266
852,0.3266,0.2758,0.0132,0.2069,0.3266
853,0.3266,0.2758,0.0132,0.2135,0.3266
854,0.3266,0.2757,0.0132,0.2143,0.3266
855,0.3266,0.2758,0.0133,0.22,0.3266
856,0.3266,0.2758,0.0133,0.2216,0.3266
857,0.3266,0.2758,0.0133,0.2216,0.3266
858,0.3266,0.2759,0.0133,0.215,0.3266
859,0.3266,0.2758,0.0133,0.2102,0.3266
860,0.3266,0.2758,0.0133,0.2216,0.3266
861,0.3266,0.2757,0.0134,0.215,0.3266
862,0.3266,0.2757,0.0132,0.2183,0.3266
863,0.3266,0.2757,0.0133,0.2102,0.3266
864,0.3266,0.2758,0.0132,0.2208,0.3266
865,0.3266,0.2759,0.0133,0.2135,0.3266
866,0.3266,0.2758,0.0132,0.2183,0.3266
867,0.3266,0.276,0.0132,0.215,0.3266
868,0.3266,0.2761,0.0132,0.2085,0.3266
869,0.3266,0.2761,0.0133,0.2232,0.3266
870,0.3266,0.276,0.0133,0.2191,0.3266
871,0.3266,0.2761,0.0131,0.2077,0.3266
872,0.3266,0.2761,0.0132,0.2216,0.3266
873,0.3266,0.2762,0.0131,0.2216,0.3266
874,0.3266,0.2763,0.0131,0.215,0.3266
875,0.3266,0.2762,0.0132,0.2208,0.3266
876,0.3266,0.2761,0.0132,0.2069,0.3266
877,0.3266,0.276,0.0133,0.2044,0.3266
878,0.3266,0.2761,0.0132,0.2158,0.3266
879,0.3266,0.276,0.0132,0.2224,0.3266
880,0.3266,0.2759,0.0133,0.2102,0.3266
881,0.3266,0.276,0.0133,0.2183,0.3266
882,0.3266,0.2761,0.0133,0.2143,0.3266
883,0.3266,0.276,0.0133,0.2249,0.3266
884,0.3266,0.276,0.0132,0.2183,0.3266
885,0.3266,0.2761,0.0132,0.2199,0.3266
886,0.3266,0.2761,0.0133,0.2135,0.3266
887,0.3266,0.2761,0.0133,0.2118,0.3266
888,0.3266,0.2761,0.0133,0.2118,0.3266
889,0.3266,0.2759,0.0133,0.215,0.3266
890,0.3266,0.276,0.0132,0.2167,0.3266
891,0.3266,0.2759,0.0133,0.2004,0.3266
892,0.3266,0.2759,0.0134,0.2207,0.3266
893,0.3266,0.2759,0.0132,0.2249,0.3266
894,0.3266,0.2758,0.0133,0.2044,0.3266
895,0.3266,0.2759,0.0133,0.2232,0.3266
896,0.3266,0.2759,0.0134,0.2158,0.3266
897,0.3266,0.2757,0.0135,0.2134,0.3266
898,0.3266,0.2758,0.0134,0.2216,0.3266
899,0.3266,0.2759,0.0134,0.2029,0.3266
900,0.3266,0.276,0.0134,0.215,0.3266
901,0.3266,0.276,0.0135,0.215,0.3266
902,0.3266,0.2759,0.0135,0.2208,0.3266
903,0.3266,0.276,0.0134,0.2216,0.3266
904,0.3266,0.276,0.0133,0.2199,0.3266
905,0.3266,0.276,0.0133,0.2208,0.3266
906,0.3266,0.2759,0.0133,0.2167,0.3266
907,0.3266,0.276,0.0134,0.2143,0.3266
908,0.3266,0.276,0.0133,0.2167,0.3266
909,0.3266,0.2761,0.0134,0.2143,0.3266
910,0.3266,0.276,0.0134,0.2102,0.3266
911,0.3266,0.2761,0.0133,0.2191,0.3266
912,0.3266,0.2762,0.0134,0.2143,0.3266
913,0.3266,0.2762,0.0134,0.2183,0.3266
914,0.3266,0.2762,0.0134,0.211,0.3266
915,0.3266,0.2762,0.0135,0.2143,0.3266
916,0.3266,0.2764,0.0134,0.1996,0.3266
917,0.3266,0.2765,0.0133,0.2158,0.3266
918,0.3266,0.2764,0.0134,0.2199,0.3266
919,0.3266,0.2765,0.0133,0.2183,0.3266
920,0.3266,0.2767,0.0132,0.2208,0.3266
921,0.3266,0.2766,0.0132,0.2102,0.3266
922,0.3266,0.2765,0.0133,0.215,0.3266
923,0.3266,0.2765,0.0131,0.2134,0.3266
924,0.3266,0.2763,0.0133,0.2216,0.3266
925,0.3266,0.2764,0.0133,0.2175,0.3266
926,0.3266,0.2766,0.0133,0.2127,0.3266
927,0.3266,0.2767,0.0133,0.2159,0.3266
928,0.3266,0.2767,0.0133,0.2216,0.3266
929,0.3266,0.2766,0.0132,0.2224,0.3266
930,0.3266,0.2765,0.0133,0.2174,0.3266
931,0.3266,0.2765,0.0133,0.2166,0.3266
932,0.3266,0.2765,0.0134,0.2183,0.3266
933,0.3266,0.2766,0.0133,0.2207,0.3266
934,0.3266,0.2766,0.0133,0.2199,0.3266
935,0.3266,0.2769,0.0134,0.2208,0.3266
936,0.3266,0.2769,0.0133,0.2224,0.3266
937,0.3266,0.277,0.0133,0.22,0.3266
938,0.3266,0.2771,0.0132,0.2069,0.3266
939,0.3266,0.277,0.0131,0.2183,0.3266
940,0.3266,0.277,0.0131,0.2167,0.3266
941,0.3266,0.2768,0.0131,0.1963,0.3266
942,0.3266,0.2768,0.0131,0.2207,0.3266
943,0.3266,0.2768,0.013,0.2158,0.3266
944,0.3266,0.2767,0.013,0.2175,0.3266
945,0.3266,0.2768,0.013,0.2207,0.3266
946,0.3266,0.2767,0.0131,0.2143,0.3266
947,0.3266,0.2767,0.0131,0.2256,0.3266
948,0.3266,0.2767,0.013,0.2077,0.3266
949,0.3266,0.2767,0.0131,0.2199,0.3266
950,0.3266,0.2768,0.0131,0.2216,0.3266
951,0.3266,0.2769,0.0132,0.211,0.3266
952,0.3266,0.2769,0.0131,0.2053,0.3266
953,0.3266,0.2769,0.0132,0.2118,0.3266
954,0.3266,0.2769,0.013,0.2191,0.3266
955,0.3266,0.2769,0.013,0.2183,0.3266
956,0.3266,0.2769,0.0128,0.2208,0.3266
957,0.3266,0.2768,0.013,0.2052,0.3266
958,0.3266,0.2767,0.0131,0.2224,0.3266
959,0.3266,0.2768,0.0131,0.2143,0.3266
960,0.3266,0.2769,0.0131,0.2167,0.3266
961,0.3266,0.2768,0.0132,0.211,0.3266
962,0.3266,0.2768,0.0132,0.2232,0.3266
963,0.3266,0.2769,0.0132,0.2233,0.3266
964,0.3266,0.2768,0.0132,0.2167,0.3266
965,0.3266,0.2769,0.0131,0.2126,0.3266
966,0.3266,0.2769,0.0133,0.2183,0.3266
967,0.3266,0.2769,0.0132,0.2118,0.3266
968,0.3266,0.277,0.0131,0.2159,0.3266
969,0.3266,0.2769,0.0133,0.2191,0.3266
970,0.3266,0.2769,0.0133,0.2167,0.3266
971,0.3266,0.2769,0.0131,0.2224,0.3266
972,0.3266,0.2768,0.0133,0.2192,0.3266
973,0.3266,0.277,0.0132,0.2208,0.3266
974,0.3266,0.2769,0.0133,0.215,0.3266
975,0.3266,0.277,0.0131,0.2127,0.3266
976,0.3266,0.2771,0.0132,0.2232,0.3266
977,0.3266,0.2771,0.0132,0.2135,0.3266
978,0.3266,0.277,0.0132,0.2175,0.3266
979,0.3266,0.277,0.0132,0.2135,0.3266
980,0.3266,0.277,0.0132,0.2216,0.3266
981,0.3266,0.277,0.0133,0.2249,0.3266
982,0.3266,0.2769,0.0133,0.2216,0.3266
983,0.3266,0.2769,0.0134,0.215,0.3266
984,0.3266,0.277,0.0133,0.2216,0.3266
985,0.3266,0.2771,0.0134,0.2216,0.3266
986,0.3266,0.277,0.0134,0.2183,0.3266
987,0.3266,0.2772,0.0132,0.2183,0.3266
988,0.3266,0.2771,0.0133,0.2143,0.3266
989,0.3266,0.2773,0.0132,0.2143,0.3266
990,0.3266,0.2773,0.0132,0.2208,0.3266
991,0.3266,0.2775,0.0131,0.224,0.3266
992,0.3266,0.2773,0.0131,0.2208,0.3266
993,0.3266,0.2774,0.0133,0.2183,0.3266
994,0.3266,0.2772,0.0132,0.2183,0.3266
995,0.3266,0.2773,0.0132,0.2208,0.3266
996,0.3266,0.2774,0.0132,0.2191,0.3266
997,0.3266,0.2774,0.0133,0.2175,0.3266
998,0.3266,0.2771,0.0134,0.2167,0.3266
999,0.3266,0.2772,0.0133,0.2175,0.3266
1000,0.3266,0.2772,0.0133,0.2143,0.3266
