Generation,Best,Mean,Std,Min,Max
555,0.3316,0.2615,0.0152,0.2094,0.3316
556,0.3316,0.2616,0.0152,0.2102,0.3316
557,0.3316,0.2618,0.0152,0.2143,0.3316
558,0.3316,0.2617,0.0151,0.1996,0.3316
559,0.3316,0.2617,0.0151,0.2127,0.3316
560,0.3316,0.2617,0.0152,0.2053,0.3316
561,0.3316,0.2617,0.0151,0.2143,0.3316
562,0.3316,0.2617,0.015,0.2102,0.3316
563,0.3316,0.2618,0.0149,0.2094,0.3316
564,0.3316,0.2617,0.015,0.2102,0.3316
565,0.3316,0.2617,0.0149,0.2135,0.3316
566,0.3316,0.2618,0.015,0.211,0.3316
567,0.3316,0.2618,0.015,0.2061,0.3316
568,0.3316,0.2617,0.015,0.2053,0.3316
569,0.3316,0.2617,0.015,0.211,0.3316
570,0.3316,0.2616,0.015,0.211,0.3316
571,0.3316,0.2617,0.0149,0.2086,0.3316
572,0.3316,0.2618,0.0149,0.2086,0.3316
573,0.3316,0.2617,0.0149,0.2077,0.3316
574,0.3316,0.2617,0.0149,0.2127,0.3316
575,0.3316,0.2616,0.0149,0.2135,0.3316
576,0.3316,0.2617,0.015,0.2102,0.3316
577,0.3316,0.2617,0.015,0.2102,0.3316
578,0.3316,0.2618,0.015,0.2094,0.3316
579,0.3316,0.2619,0.015,0.2102,0.3316
580,0.3316,0.2619,0.015,0.2102,0.3316
581,0.3316,0.2619,0.015,0.2143,0.3316
582,0.3316,0.262,0.015,0.2094,0.3316
583,0.3316,0.262,0.0151,0.2086,0.3316
584,0.3316,0.262,0.0151,0.2127,0.3316
585,0.3316,0.2621,0.015,0.2094,0.3316
586,0.3316,0.2622,0.0152,0.2061,0.3316
587,0.3316,0.2621,0.0152,0.2135,0.3316
588,0.3316,0.2621,0.0152,0.2135,0.3316
589,0.3316,0.2621,0.0151,0.2094,0.3316
590,0.3316,0.2621,0.0152,0.2135,0.3316
591,0.3316,0.2622,0.0152,0.2094,0.3316
592,0.3316,0.2622,0.0152,0.2094,0.3316
593,0.3316,0.2624,0.0151,0.2069,0.3316
594,0.3316,0.2624,0.0152,0.2094,0.3316
595,0.3316,0.2626,0.0151,0.1988,0.3316
596,0.3316,0.2626,0.015,0.2061,0.3316
597,0.3316,0.2626,0.0151,0.2127,0.3316
598,0.3316,0.2626,0.015,0.2143,0.3316
599,0.3316,0.2626,0.015,0.211,0.3316
600,0.3316,0.2625,0.015,0.2119,0.3316
601,0.3316,0.2626,0.0152,0.2094,0.3316
602,0.3316,0.2627,0.0152,0.2061,0.3316
603,0.3316,0.2628,0.0151,0.2118,0.3316
604,0.3316,0.2629,0.0151,0.211,0.3316
605,0.3316,0.263,0.015,0.2029,0.3316
606,0.3316,0.2629,0.015,0.2102,0.3316
607,0.3316,0.2628,0.015,0.2127,0.3316
608,0.3316,0.2628,0.015,0.2102,0.3316
609,0.3316,0.2627,0.0151,0.2127,0.3316
610,0.3316,0.2628,0.0151,0.2102,0.3316
611,0.3316,0.2627,0.0151,0.2053,0.3316
612,0.3316,0.2627,0.0151,0.2102,0.3316
613,0.3316,0.2628,0.015,0.2061,0.3316
614,0.3316,0.2628,0.0149,0.2102,0.3316
615,0.3316,0.2628,0.0149,0.2119,0.3316
616,0.3316,0.2629,0.0149,0.2102,0.3316
617,0.3316,0.2629,0.015,0.2061,0.3316
618,0.3316,0.263,0.015,0.2135,0.3316
619,0.3316,0.263,0.0149,0.2061,0.3316
620,0.3316,0.263,0.015,0.2061,0.3316
621,0.3316,0.2631,0.0149,0.2069,0.3316
622,0.3316,0.2631,0.0148,0.2127,0.3316
623,0.3316,0.2631,0.0149,0.2143,0.3316
624,0.3316,0.2631,0.015,0.2102,0.3316
625,0.3316,0.2632,0.0151,0.2094,0.3316
626,0.3316,0.263,0.0151,0.2094,0.3316
627,0.3316,0.263,0.0152,0.2143,0.3316
628,0.3316,0.2631,0.0151,0.2127,0.3316
629,0.3316,0.263,0.0151,0.2127,0.3316
630,0.3316,0.263,0.0151,0.2061,0.3316
631,0.3316,0.2631,0.0151,0.2111,0.3316
632,0.3316,0.2632,0.015,0.2159,0.3316
633,0.3316,0.263,0.0151,0.2102,0.3316
634,0.3316,0.2631,0.0151,0.2127,0.3316
635,0.3316,0.2631,0.0151,0.2077,0.3316
636,0.3316,0.2631,0.015,0.211,0.3316
637,0.3316,0.263,0.015,0.2094,0.3316
638,0.3316,0.2629,0.0152,0.2102,0.3316
639,0.3316,0.263,0.0151,0.2077,0.3316
640,0.3316,0.2629,0.0152,0.2061,0.3316
641,0.3316,0.2627,0.0151,0.2127,0.3316
642,0.3316,0.2628,0.0151,0.2119,0.3316
643,0.3316,0.2629,0.0151,0.2037,0.3316
644,0.3316,0.2629,0.0151,0.2135,0.3316
645,0.3316,0.2629,0.0151,0.2119,0.3316
646,0.3316,0.2628,0.0152,0.2094,0.3316
647,0.3316,0.2629,0.0152,0.2103,0.3316
648,0.3316,0.263,0.0153,0.2127,0.3316
649,0.3316,0.2631,0.0154,0.2102,0.3316
650,0.3316,0.2631,0.0153,0.2061,0.3316
651,0.3316,0.263,0.0153,0.2069,0.3316
652,0.3316,0.263,0.0152,0.2102,0.3316
653,0.3316,0.2629,0.0153,0.2119,0.3316
654,0.3316,0.2629,0.0155,0.211,0.3316
655,0.3316,0.2629,0.0155,0.2102,0.3316
656,0.3316,0.2629,0.0156,0.2045,0.3316
657,0.3316,0.2629,0.0155,0.2102,0.3316
658,0.3316,0.2628,0.0154,0.2029,0.3316
659,0.3316,0.2629,0.0154,0.2061,0.3316
660,0.3316,0.263,0.0153,0.2102,0.3316
661,0.3316,0.2628,0.0153,0.2102,0.3316
662,0.3316,0.2629,0.0154,0.2086,0.3316
663,0.3316,0.2627,0.0154,0.2094,0.3316
664,0.3316,0.2627,0.0153,0.2053,0.3316
665,0.3316,0.2627,0.0154,0.2069,0.3316
666,0.3316,0.2627,0.0153,0.2127,0.3316
667,0.3316,0.2626,0.0154,0.2061,0.3316
668,0.3316,0.2627,0.0153,0.2102,0.3316
669,0.3316,0.2626,0.0154,0.2086,0.3316
670,0.3316,0.2627,0.0154,0.2069,0.3316
671,0.3316,0.2628,0.0154,0.2094,0.3316
672,0.3316,0.2627,0.0153,0.2029,0.3316
673,0.3316,0.2629,0.0153,0.2061,0.3316
674,0.3316,0.2629,0.0153,0.2094,0.3316
675,0.3316,0.263,0.0153,0.2135,0.3316
676,0.3316,0.263,0.0152,0.2135,0.3316
677,0.3316,0.2631,0.0152,0.1963,0.3316
678,0.3316,0.263,0.0154,0.2029,0.3316
679,0.3316,0.2631,0.0152,0.211,0.3316
680,0.3316,0.2632,0.0151,0.2102,0.3316
681,0.3316,0.2632,0.0151,0.2086,0.3316
682,0.3316,0.2632,0.015,0.2135,0.3316
683,0.3316,0.2633,0.015,0.2118,0.3316
684,0.3316,0.2633,0.0151,0.2086,0.3316
685,0.3316,0.2632,0.0151,0.2094,0.3316
686,0.3316,0.2633,0.0152,0.2053,0.3316
687,0.3316,0.2632,0.0151,0.2045,0.3316
688,0.3316,0.2633,0.015,0.2077,0.3316
689,0.3316,0.2632,0.015,0.2102,0.3316
690,0.3316,0.2632,0.0151,0.2045,0.3316
691,0.3316,0.2632,0.0151,0.2078,0.3316
692,0.3316,0.2632,0.0151,0.2013,0.3316
693,0.3316,0.2635,0.0151,0.2061,0.3316
694,0.3316,0.2634,0.015,0.2094,0.3316
695,0.3316,0.2633,0.0151,0.211,0.3316
696,0.3316,0.2633,0.0153,0.2102,0.3316
697,0.3316,0.2633,0.0153,0.2127,0.3316
698,0.3316,0.2633,0.0152,0.2029,0.3316
699,0.3316,0.2633,0.0152,0.2102,0.3316
700,0.3316,0.2634,0.0154,0.2127,0.3316
701,0.3316,0.2635,0.0154,0.2127,0.3316
702,0.3316,0.2634,0.0154,0.2069,0.3316
703,0.3316,0.2633,0.0155,0.2118,0.3316
704,0.3316,0.2634,0.0154,0.2086,0.3316
705,0.3316,0.2633,0.0155,0.2086,0.3316
706,0.3316,0.2633,0.0156,0.2086,0.3316
707,0.3316,0.2635,0.0156,0.2135,0.3316
708,0.3316,0.2635,0.0155,0.211,0.3316
709,0.3316,0.2636,0.0153,0.2135,0.3316
710,0.3316,0.2635,0.0154,0.2094,0.3316
711,0.3316,0.2635,0.0153,0.2127,0.3316
712,0.3316,0.2636,0.0153,0.2069,0.3316
713,0.3316,0.2636,0.0154,0.2086,0.3316
714,0.3316,0.2637,0.0154,0.2135,0.3316
715,0.3316,0.2638,0.0154,0.2053,0.3316
716,0.3316,0.2638,0.0154,0.2086,0.3316
717,0.3316,0.2638,0.0154,0.2135,0.3316
718,0.3316,0.2637,0.0153,0.2094,0.3316
719,0.3316,0.2636,0.0155,0.2135,0.3316
720,0.3316,0.2636,0.0154,0.211,0.3316
721,0.3316,0.2636,0.0154,0.2119,0.3316
722,0.3316,0.2636,0.0155,0.2013,0.3316
723,0.3316,0.2636,0.0155,0.2077,0.3316
724,0.3316,0.2636,0.0154,0.2102,0.3316
725,0.3316,0.2636,0.0154,0.211,0.3316
726,0.3316,0.2635,0.0154,0.2053,0.3316
727,0.3316,0.2635,0.0154,0.2086,0.3316
728,0.3316,0.2637,0.0153,0.198,0.3316
729,0.3316,0.2636,0.0154,0.2102,0.3316
730,0.3316,0.2635,0.0153,0.2127,0.3316
731,0.3316,0.2634,0.0153,0.2021,0.3316
732,0.3316,0.2636,0.0152,0.2102,0.3316
733,0.3316,0.2637,0.0151,0.2045,0.3316
734,0.3316,0.2636,0.0151,0.2094,0.3316
735,0.3316,0.2635,0.0151,0.2118,0.3316
736,0.3316,0.2635,0.0151,0.2135,0.3316
737,0.3316,0.2636,0.0151,0.2102,0.3316
738,0.3316,0.2636,0.015,0.211,0.3316
739,0.3316,0.2637,0.015,0.2135,0.3316
740,0.3316,0.2637,0.0151,0.2069,0.3316
741,0.3316,0.2637,0.0151,0.2094,0.3316
742,0.3316,0.2637,0.0153,0.2127,0.3316
743,0.3316,0.2637,0.0152,0.2135,0.3316
744,0.3316,0.2637,0.0153,0.2061,0.3316
745,0.3316,0.2636,0.0154,0.2069,0.3316
746,0.3316,0.2637,0.0154,0.211,0.3316
747,0.3316,0.2637,0.0154,0.2102,0.3316
748,0.3316,0.2637,0.0154,0.2094,0.3316
749,0.3316,0.2637,0.0154,0.2135,0.3316
750,0.3316,0.2637,0.0153,0.2127,0.3316
751,0.3316,0.2637,0.0153,0.2086,0.3316
752,0.3316,0.2637,0.0154,0.2135,0.3316
753,0.3316,0.2637,0.0154,0.2094,0.3316
754,0.3316,0.2638,0.0155,0.2135,0.3316
755,0.3316,0.2638,0.0154,0.2061,0.3316
756,0.3316,0.2638,0.0154,0.2029,0.3316
757,0.3316,0.2638,0.0154,0.2135,0.3316
758,0.3316,0.2639,0.0153,0.2053,0.3316
759,0.3316,0.2638,0.0153,0.2135,0.3316
760,0.3316,0.2639,0.0153,0.2029,0.3316
761,0.3316,0.2638,0.0153,0.2135,0.3316
762,0.3316,0.2638,0.0153,0.2021,0.3316
763,0.3316,0.2639,0.0153,0.2069,0.3316
764,0.3316,0.2639,0.0152,0.2102,0.3316
765,0.3316,0.2639,0.0154,0.2127,0.3316
766,0.3316,0.2638,0.0155,0.2094,0.3316
767,0.3316,0.2638,0.0154,0.2102,0.3316
768,0.3316,0.2638,0.0153,0.2102,0.3316
769,0.3316,0.2637,0.0152,0.2135,0.3316
770,0.3316,0.2637,0.0153,0.2102,0.3316
771,0.3316,0.2637,0.0152,0.2102,0.3316
772,0.3316,0.2635,0.0152,0.2127,0.3316
773,0.3316,0.2636,0.0153,0.2143,0.3316
774,0.3316,0.2635,0.0152,0.2094,0.3316
775,0.3316,0.2635,0.0153,0.2094,0.3316
776,0.3316,0.2636,0.0153,0.2094,0.3316
777,0.3316,0.2638,0.0154,0.2127,0.3316
778,0.3316,0.2637,0.0155,0.2111,0.3316
779,0.3316,0.2637,0.0155,0.211,0.3316
780,0.3316,0.2637,0.0154,0.2167,0.3316
781,0.3316,0.2637,0.0154,0.2135,0.3316
782,0.3316,0.2637,0.0155,0.2135,0.3316
783,0.3316,0.2639,0.0155,0.2029,0.3316
784,0.3316,0.2639,0.0156,0.2094,0.3316
785,0.3316,0.264,0.0156,0.2127,0.3316
786,0.3316,0.2639,0.0155,0.2167,0.3316
787,0.3316,0.2639,0.0156,0.2069,0.3316
788,0.3316,0.2639,0.0157,0.211,0.3316
789,0.3316,0.264,0.0156,0.2094,0.3316
790,0.3316,0.2639,0.0155,0.2077,0.3316
791,0.3316,0.264,0.0154,0.1907,0.3316
792,0.3316,0.2639,0.0155,0.2021,0.3316
793,0.3316,0.2639,0.0155,0.2021,0.3316
794,0.3316,0.2639,0.0156,0.2069,0.3316
795,0.3316,0.264,0.0156,0.2102,0.3316
796,0.3316,0.264,0.0155,0.2094,0.3316
797,0.3316,0.264,0.0155,0.2135,0.3316
798,0.3316,0.2639,0.0154,0.2094,0.3316
799,0.3316,0.2639,0.0155,0.2013,0.3316
800,0.3316,0.264,0.0155,0.2094,0.3316
801,0.3316,0.264,0.0155,0.2094,0.3316
802,0.3316,0.2641,0.0154,0.2061,0.3316
803,0.3316,0.264,0.0153,0.2094,0.3316
804,0.3316,0.264,0.0153,0.2061,0.3316
805,0.3316,0.264,0.0154,0.2086,0.3316
806,0.3316,0.2639,0.0154,0.2127,0.3316
807,0.3316,0.264,0.0153,0.2119,0.3316
808,0.3316,0.264,0.0153,0.2143,0.3316
809,0.3316,0.2641,0.0153,0.211,0.3316
810,0.3316,0.2641,0.0153,0.2119,0.3316
811,0.3316,0.2641,0.0152,0.2135,0.3316
812,0.3316,0.2641,0.0152,0.2102,0.3316
813,0.3316,0.2641,0.0152,0.2135,0.3316
814,0.3316,0.2641,0.0151,0.2069,0.3316
815,0.3316,0.2641,0.0152,0.2086,0.3316
816,0.3316,0.264,0.0152,0.2053,0.3316
817,0.3316,0.264,0.0152,0.2151,0.3316
818,0.3316,0.264,0.0152,0.2021,0.3316
819,0.3316,0.264,0.0153,0.2167,0.3316
820,0.3316,0.2641,0.0153,0.2037,0.3316
821,0.3316,0.2641,0.0153,0.2135,0.3316
822,0.3316,0.264,0.0152,0.211,0.3316
823,0.3316,0.264,0.0151,0.2102,0.3316
824,0.3316,0.2639,0.0151,0.2078,0.3316
825,0.3316,0.2639,0.0151,0.2119,0.3316
826,0.3316,0.264,0.015,0.2135,0.3316
827,0.3316,0.2639,0.0151,0.2094,0.3316
828,0.3316,0.2639,0.0153,0.2102,0.3316
829,0.3316,0.264,0.0153,0.2102,0.3316
830,0.3316,0.264,0.0152,0.2102,0.3316
831,0.3316,0.2641,0.015,0.2069,0.3316
832,0.3316,0.2642,0.0151,0.2135,0.3316
833,0.3316,0.2642,0.0151,0.2135,0.3316
834,0.3316,0.2643,0.0152,0.2061,0.3316
835,0.3316,0.2643,0.0151,0.2094,0.3316
836,0.3316,0.2643,0.0152,0.2127,0.3316
837,0.3316,0.2643,0.0153,0.2119,0.3316
838,0.3316,0.2643,0.0154,0.2135,0.3316
839,0.3316,0.2644,0.0153,0.2119,0.3316
840,0.3316,0.2644,0.0152,0.2127,0.3316
841,0.3316,0.2643,0.0153,0.2135,0.3316
842,0.3316,0.2643,0.0152,0.2086,0.3316
843,0.3316,0.2644,0.0152,0.2159,0.3316
844,0.3316,0.2644,0.0153,0.2094,0.3316
845,0.3316,0.2644,0.0152,0.2102,0.3316
846,0.3316,0.2644,0.0152,0.2135,0.3316
847,0.3316,0.2645,0.0152,0.2102,0.3316
848,0.3316,0.2645,0.0152,0.2135,0.3316
849,0.3316,0.2646,0.0153,0.2127,0.3316
850,0.3316,0.2646,0.0154,0.2069,0.3316
851,0.3316,0.2646,0.0153,0.2135,0.3316
852,0.3316,0.2647,0.0152,0.2127,0.3316
853,0.3316,0.2647,0.015,0.2061,0.3316
854,0.3316,0.2646,0.015,0.2167,0.3316
855,0.3316,0.2647,0.015,0.2127,0.3316
856,0.3316,0.2647,0.015,0.2094,0.3316
857,0.3316,0.2646,0.0149,0.2135,0.3316
858,0.3316,0.2647,0.0149,0.2061,0.3316
859,0.3316,0.2646,0.0149,0.2127,0.3316
860,0.3316,0.2646,0.0149,0.2119,0.3316
861,0.3316,0.2647,0.0149,0.2159,0.3316
862,0.3316,0.2646,0.0148,0.2119,0.3316
863,0.3316,0.2645,0.0149,0.2069,0.3316
864,0.3316,0.2645,0.0151,0.2102,0.3316
865,0.3316,0.2646,0.015,0.207,0.3316
866,0.3316,0.2647,0.0151,0.2135,0.3316
867,0.3316,0.2648,0.0151,0.2127,0.3316
868,0.3316,0.2648,0.0151,0.2069,0.3316
869,0.3316,0.2648,0.0151,0.211,0.3316
870,0.3316,0.265,0.0149,0.2135,0.3316
871,0.3316,0.2649,0.015,0.2127,0.3316
872,0.3316,0.2648,0.015,0.211,0.3316
873,0.3316,0.2648,0.015,0.211,0.3316
874,0.3316,0.2647,0.0149,0.2102,0.3316
875,0.3316,0.2647,0.0149,0.2102,0.3316
876,0.3316,0.2646,0.015,0.2135,0.3316
877,0.3316,0.2646,0.015,0.2086,0.3316
878,0.3316,0.2646,0.0149,0.2069,0.3316
879,0.3316,0.2646,0.0149,0.2127,0.3316
880,0.3316,0.2646,0.015,0.2094,0.3316
881,0.3316,0.2647,0.015,0.2119,0.3316
882,0.3316,0.2648,0.0152,0.211,0.3316
883,0.3316,0.265,0.0152,0.2061,0.3316
884,0.3316,0.265,0.0151,0.2143,0.3316
885,0.3316,0.265,0.0152,0.211,0.3316
886,0.3316,0.265,0.0152,0.2102,0.3316
887,0.3316,0.265,0.0152,0.2094,0.3316
888,0.3316,0.265,0.0151,0.2069,0.3316
889,0.3316,0.2649,0.0152,0.2143,0.3316
890,0.3316,0.265,0.0152,0.2135,0.3316
891,0.3316,0.265,0.0153,0.211,0.3316
892,0.3316,0.265,0.0152,0.2094,0.3316
893,0.3316,0.265,0.0153,0.2029,0.3316
894,0.3316,0.265,0.0154,0.2143,0.3316
895,0.3316,0.265,0.0154,0.2102,0.3316
896,0.3316,0.2651,0.0153,0.2069,0.3316
897,0.3316,0.2648,0.0155,0.2102,0.3316
898,0.3316,0.2648,0.0155,0.2127,0.3316
899,0.3316,0.2646,0.0155,0.2094,0.3316
900,0.3316,0.2647,0.0154,0.2102,0.3316
901,0.3316,0.2647,0.0155,0.2094,0.3316
902,0.3316,0.2648,0.0155,0.2045,0.3316
903,0.3316,0.2649,0.0154,0.2102,0.3316
904,0.3316,0.2648,0.0154,0.2053,0.3316
905,0.3316,0.2649,0.0153,0.2069,0.3316
906,0.3316,0.2649,0.0153,0.2069,0.3316
907,0.3316,0.265,0.0153,0.2069,0.3316
908,0.3316,0.265,0.0154,0.1963,0.3316
909,0.3316,0.2651,0.0154,0.2094,0.3316
910,0.3316,0.2651,0.0154,0.2086,0.3316
911,0.3316,0.2651,0.0154,0.2127,0.3316
912,0.3316,0.2652,0.0153,0.2053,0.3316
913,0.3316,0.2651,0.0153,0.2069,0.3316
914,0.3316,0.2651,0.0152,0.2127,0.3316
915,0.3316,0.2651,0.0151,0.2102,0.3316
916,0.3316,0.2651,0.0152,0.2094,0.3316
917,0.3316,0.2652,0.0152,0.2053,0.3316
918,0.3316,0.2652,0.0151,0.2094,0.3316
919,0.3316,0.2653,0.0151,0.2135,0.3316
920,0.3316,0.2653,0.0151,0.2119,0.3316
921,0.3316,0.2654,0.0153,0.2127,0.3316
922,0.3316,0.2655,0.0153,0.2135,0.3316
923,0.3316,0.2655,0.0152,0.2127,0.3316
924,0.3316,0.2654,0.0153,0.2135,0.3316
925,0.3316,0.2654,0.0153,0.2127,0.3316
926,0.3316,0.2653,0.0154,0.2077,0.3316
927,0.3316,0.2654,0.0154,0.211,0.3316
928,0.3316,0.2654,0.0154,0.2135,0.3316
929,0.3316,0.2655,0.0155,0.2069,0.3316
930,0.3316,0.2656,0.0155,0.2102,0.3316
931,0.3316,0.2656,0.0154,0.2086,0.3316
932,0.3316,0.2655,0.0155,0.2127,0.3316
933,0.3316,0.2655,0.0154,0.198,0.3316
934,0.3316,0.2654,0.0155,0.2094,0.3316
935,0.3316,0.2654,0.0155,0.2127,0.3316
936,0.3316,0.2654,0.0155,0.2119,0.3316
937,0.3316,0.2655,0.0154,0.2094,0.3316
938,0.3316,0.2655,0.0155,0.2078,0.3316
939,0.3316,0.2655,0.0155,0.2135,0.3316
940,0.3316,0.2655,0.0154,0.2069,0.3316
941,0.3316,0.2656,0.0154,0.2119,0.3316
942,0.3316,0.2655,0.0154,0.2094,0.3316
943,0.3316,0.2655,0.0153,0.2118,0.3316
944,0.3316,0.2655,0.0154,0.2143,0.3316
945,0.3316,0.2655,0.0155,0.2119,0.3316
946,0.3316,0.2654,0.0155,0.2102,0.3316
947,0.3316,0.2653,0.0156,0.2102,0.3316
948,0.3316,0.2654,0.0155,0.2094,0.3316
949,0.3316,0.2655,0.0156,0.2086,0.3316
950,0.3316,0.2655,0.0156,0.2069,0.3316
951,0.3316,0.2656,0.0156,0.2021,0.3316
952,0.3316,0.2656,0.0156,0.2119,0.3316
953,0.3316,0.2655,0.0157,0.2069,0.3316
954,0.3316,0.2657,0.0156,0.2127,0.3316
955,0.3316,0.2658,0.0156,0.2061,0.3316
956,0.3316,0.2659,0.0155,0.2127,0.3316
957,0.3316,0.2659,0.0155,0.2159,0.3316
958,0.3316,0.266,0.0156,0.2127,0.3316
959,0.3316,0.266,0.0155,0.2143,0.3316
960,0.3316,0.266,0.0156,0.2135,0.3316
961,0.3316,0.266,0.0155,0.2086,0.3316
962,0.3316,0.2661,0.0156,0.2127,0.3316
963,0.3316,0.2661,0.0157,0.2061,0.3316
964,0.3316,0.266,0.0156,0.2094,0.3316
965,0.3316,0.2659,0.0157,0.2094,0.3316
966,0.3316,0.2661,0.0157,0.2094,0.3316
967,0.3316,0.2661,0.0159,0.2102,0.3316
968,0.3316,0.266,0.0158,0.2135,0.3316
969,0.3316,0.266,0.0159,0.2086,0.3316
970,0.3316,0.266,0.0158,0.2119,0.3316
971,0.3316,0.2659,0.0158,0.2119,0.3316
972,0.3316,0.2659,0.0158,0.2159,0.3316
973,0.3316,0.2659,0.0158,0.2086,0.3316
974,0.3316,0.266,0.0159,0.2094,0.3316
975,0.3316,0.266,0.0158,0.2143,0.3316
976,0.3316,0.266,0.0157,0.2053,0.3316
977,0.3316,0.266,0.0157,0.2037,0.3316
978,0.3316,0.2659,0.0155,0.2069,0.3316
979,0.3316,0.2658,0.0156,0.2069,0.3316
980,0.3316,0.2657,0.0157,0.2102,0.3316
981,0.3316,0.2657,0.0158,0.2086,0.3316
982,0.3316,0.2658,0.0156,0.2135,0.3316
983,0.3316,0.2657,0.0157,0.2094,0.3316
984,0.3316,0.2658,0.0157,0.2061,0.3316
985,0.3316,0.2658,0.0157,0.2143,0.3316
986,0.3316,0.2657,0.0158,0.2102,0.3316
987,0.3316,0.2657,0.0158,0.2127,0.3316
988,0.3316,0.2657,0.0159,0.2069,0.3316
989,0.3316,0.2657,0.0159,0.2069,0.3316
990,0.3316,0.2657,0.0159,0.2094,0.3316
991,0.3316,0.2657,0.0161,0.2135,0.3316
992,0.3316,0.2658,0.0161,0.215,0.3316
993,0.3316,0.2659,0.0159,0.2135,0.3316
994,0.3316,0.266,0.0159,0.211,0.3316
995,0.3316,0.266,0.0161,0.2135,0.3316
996,0.3316,0.2661,0.0161,0.2135,0.3316
997,0.3316,0.2661,0.0162,0.2102,0.3316
998,0.3316,0.2662,0.0162,0.1972,0.3316
999,0.3316,0.2661,0.0161,0.2135,0.3316
1000,0.3316,0.2661,0.016,0.211,0.3316
