Generation,Best,Mean,Std,Min,Max
70,0.2721,0.2326,0.0109,0.1727,0.2721
71,0.2721,0.2331,0.011,0.1776,0.2721
72,0.2729,0.2336,0.0109,0.1743,0.2729
73,0.2729,0.2343,0.0108,0.1801,0.2729
74,0.2729,0.2347,0.0109,0.1801,0.2729
75,0.2729,0.2351,0.0109,0.1735,0.2729
76,0.2802,0.2357,0.011,0.1751,0.2802
77,0.2802,0.2363,0.0108,0.189,0.2802
78,0.2802,0.2367,0.011,0.1776,0.2802
79,0.2802,0.2373,0.0109,0.1809,0.2802
80,0.2802,0.2377,0.0108,0.1809,0.2802
81,0.2802,0.2382,0.0107,0.1809,0.2802
82,0.2802,0.2386,0.0108,0.1873,0.2802
83,0.2802,0.2391,0.0107,0.1809,0.2802
84,0.2802,0.2396,0.0108,0.1841,0.2802
85,0.2802,0.2401,0.0107,0.1907,0.2802
86,0.2802,0.2405,0.0107,0.189,0.2802
87,0.2843,0.2409,0.0107,0.1874,0.2843
88,0.2843,0.2415,0.0107,0.1865,0.2843
89,0.2843,0.2419,0.0108,0.1874,0.2843
90,0.2843,0.2422,0.0108,0.189,0.2843
91,0.2843,0.2427,0.0107,0.1915,0.2843
92,0.2843,0.243,0.0108,0.1865,0.2843
93,0.2843,0.2435,0.0108,0.1899,0.2843
94,0.2843,0.2439,0.0108,0.1809,0.2843
95,0.2851,0.2442,0.0109,0.1923,0.2851
96,0.2851,0.2444,0.0109,0.1898,0.2851
97,0.2851,0.2447,0.0108,0.1882,0.2851
98,0.2851,0.2451,0.011,0.1882,0.2851
99,0.2851,0.2455,0.011,0.189,0.2851
100,0.2851,0.2458,0.011,0.1841,0.2851
101,0.2851,0.246,0.011,0.1898,0.2851
102,0.2868,0.2464,0.011,0.1898,0.2868
103,0.2868,0.2468,0.011,0.1687,0.2868
104,0.2868,0.247,0.0111,0.1939,0.2868
105,0.2884,0.2472,0.0111,0.1915,0.2884
106,0.2884,0.2476,0.0111,0.1907,0.2884
107,0.2884,0.2479,0.0111,0.1923,0.2884
108,0.2884,0.2483,0.011,0.193,0.2884
109,0.2884,0.2486,0.0109,0.1963,0.2884
110,0.2884,0.2489,0.0111,0.189,0.2884
111,0.2884,0.2492,0.0109,0.1946,0.2884
112,0.2884,0.2494,0.0111,0.1882,0.2884
113,0.2884,0.2499,0.0111,0.1938,0.2884
114,0.2884,0.2502,0.011,0.2004,0.2884
115,0.2884,0.2504,0.0111,0.1938,0.2884
116,0.2884,0.2506,0.0111,0.1988,0.2884
117,0.2893,0.2507,0.0111,0.1963,0.2893
118,0.2893,0.251,0.0111,0.193,0.2893
119,0.2893,0.2511,0.0112,0.1947,0.2893
120,0.2908,0.2513,0.0111,0.1971,0.2908
121,0.2908,0.2516,0.0112,0.1996,0.2908
122,0.2908,0.2518,0.0113,0.1988,0.2908
123,0.2908,0.252,0.0112,0.1963,0.2908
124,0.2916,0.2521,0.0113,0.1996,0.2916
125,0.2916,0.2524,0.0112,0.1955,0.2916
126,0.2916,0.2527,0.0112,0.1971,0.2916
127,0.2949,0.2529,0.0113,0.1832,0.2949
128,0.2949,0.253,0.0114,0.2004,0.2949
129,0.2949,0.2532,0.0113,0.2012,0.2949
130,0.2949,0.2534,0.0114,0.1997,0.2949
131,0.2949,0.2536,0.0114,0.1988,0.2949
132,0.2949,0.2537,0.0114,0.2029,0.2949
133,0.2949,0.254,0.0114,0.2053,0.2949
134,0.2949,0.2542,0.0113,0.2004,0.2949
135,0.2949,0.2543,0.0114,0.1955,0.2949
136,0.2949,0.2545,0.0112,0.2052,0.2949
137,0.2949,0.2546,0.0113,0.2012,0.2949
138,0.2949,0.2547,0.0113,0.1996,0.2949
139,0.2949,0.255,0.0114,0.2021,0.2949
140,0.2949,0.2551,0.0114,0.1963,0.2949
141,0.2949,0.2553,0.0114,0.2004,0.2949
142,0.2949,0.2555,0.0115,0.1971,0.2949
143,0.2957,0.2556,0.0115,0.1996,0.2957
144,0.2957,0.2557,0.0118,0.1946,0.2957
145,0.2957,0.2559,0.0117,0.1996,0.2957
146,0.2957,0.2561,0.0117,0.2029,0.2957
147,0.2957,0.2561,0.0118,0.1963,0.2957
148,0.2957,0.2562,0.0117,0.2037,0.2957
149,0.2957,0.2564,0.0117,0.2029,0.2957
150,0.2957,0.2565,0.0119,0.2004,0.2957
151,0.2982,0.2566,0.0118,0.2004,0.2982
152,0.2982,0.2568,0.0118,0.1865,0.2982
153,0.2982,0.257,0.0117,0.2029,0.2982
154,0.2982,0.2571,0.0117,0.202,0.2982
155,0.2982,0.2572,0.0118,0.1996,0.2982
156,0.2982,0.2574,0.0116,0.1907,0.2982
157,0.2982,0.2575,0.0116,0.1923,0.2982
158,0.2982,0.2576,0.0116,0.1971,0.2982
159,0.2982,0.2578,0.0116,0.2012,0.2982
160,0.2982,0.2579,0.0116,0.2052,0.2982
161,0.2982,0.258,0.0117,0.1971,0.2982
162,0.2982,0.2581,0.0115,0.1963,0.2982
163,0.2982,0.2582,0.0115,0.2037,0.2982
164,0.2998,0.2583,0.0115,0.1996,0.2998
165,0.2998,0.2583,0.0116,0.2028,0.2998
166,0.2998,0.2583,0.0116,0.2037,0.2998
167,0.2998,0.2584,0.0117,0.193,0.2998
168,0.2998,0.2586,0.0116,0.2004,0.2998
169,0.2998,0.2587,0.0115,0.2069,0.2998
170,0.2998,0.2586,0.0116,0.1996,0.2998
171,0.2998,0.2586,0.0115,0.2077,0.2998
172,0.2998,0.2588,0.0115,0.1971,0.2998
173,0.2998,0.2588,0.0115,0.2004,0.2998
174,0.2998,0.259,0.0117,0.2044,0.2998
175,0.2998,0.2592,0.0116,0.2077,0.2998
176,0.2998,0.2593,0.0117,0.1971,0.2998
177,0.2998,0.2594,0.0117,0.1955,0.2998
178,0.2998,0.2595,0.0118,0.2037,0.2998
179,0.2998,0.2596,0.0118,0.1963,0.2998
180,0.2998,0.2597,0.0118,0.2029,0.2998
181,0.2998,0.2598,0.0118,0.1857,0.2998
182,0.2998,0.2598,0.0117,0.2029,0.2998
183,0.2998,0.2599,0.0117,0.2102,0.2998
184,0.2998,0.26,0.0117,0.2004,0.2998
185,0.2998,0.2601,0.0118,0.2021,0.2998
186,0.2998,0.2602,0.0117,0.2037,0.2998
187,0.2998,0.2604,0.0117,0.2052,0.2998
188,0.2998,0.2604,0.0117,0.2085,0.2998
189,0.2998,0.2605,0.0117,0.1955,0.2998
190,0.2998,0.2607,0.0116,0.2004,0.2998
191,0.2998,0.2606,0.0118,0.2044,0.2998
192,0.2998,0.2606,0.0116,0.1939,0.2998
193,0.3022,0.2607,0.0117,0.2052,0.3022
194,0.303,0.2608,0.0116,0.2037,0.303
195,0.303,0.2609,0.0117,0.1923,0.303
196,0.303,0.2611,0.0116,0.2053,0.303
197,0.3063,0.2612,0.0114,0.1963,0.3063
198,0.3063,0.2612,0.0115,0.2052,0.3063
199,0.3063,0.2613,0.0115,0.2012,0.3063
200,0.3063,0.2613,0.0115,0.1971,0.3063
201,0.3063,0.2614,0.0114,0.206,0.3063
202,0.3063,0.2614,0.0114,0.1988,0.3063
203,0.3063,0.2615,0.0114,0.2061,0.3063
204,0.3063,0.2617,0.0114,0.1955,0.3063
205,0.3063,0.2619,0.0114,0.2102,0.3063
206,0.3063,0.2621,0.0114,0.206,0.3063
207,0.3063,0.262,0.0114,0.1995,0.3063
208,0.3063,0.2621,0.0113,0.2029,0.3063
209,0.3063,0.2622,0.0113,0.2085,0.3063
210,0.3063,0.2623,0.0113,0.2077,0.3063
211,0.3063,0.2622,0.0114,0.2085,0.3063
212,0.3063,0.2622,0.0116,0.2077,0.3063
213,0.3063,0.2624,0.0115,0.2052,0.3063
214,0.3063,0.2625,0.0115,0.2021,0.3063
215,0.3063,0.2626,0.0115,0.2012,0.3063
216,0.3063,0.2625,0.0114,0.1963,0.3063
217,0.3063,0.2625,0.0114,0.2061,0.3063
218,0.3063,0.2625,0.0115,0.2102,0.3063
219,0.3063,0.2626,0.0115,0.2012,0.3063
220,0.3063,0.2627,0.0116,0.2061,0.3063
221,0.3063,0.2628,0.0116,0.1907,0.3063
222,0.3063,0.2629,0.0117,0.2069,0.3063
223,0.3063,0.2631,0.0116,0.2118,0.3063
224,0.3063,0.2632,0.0117,0.2004,0.3063
225,0.3063,0.2633,0.0117,0.1906,0.3063
226,0.3063,0.2633,0.0117,0.2012,0.3063
227,0.3063,0.2634,0.0118,0.1955,0.3063
228,0.3063,0.2637,0.0117,0.2037,0.3063
229,0.3063,0.2637,0.0117,0.2094,0.3063
230,0.3063,0.2637,0.0117,0.2094,0.3063
231,0.3063,0.2636,0.0117,0.2086,0.3063
232,0.3063,0.2637,0.0117,0.2044,0.3063
233,0.3063,0.2637,0.0117,0.2052,0.3063
234,0.3063,0.2636,0.0119,0.211,0.3063
235,0.3063,0.2639,0.0117,0.2102,0.3063
236,0.3063,0.2639,0.0117,0.1946,0.3063
237,0.3063,0.264,0.0117,0.2061,0.3063
238,0.3063,0.2641,0.0116,0.2175,0.3063
239,0.3063,0.2642,0.0117,0.2037,0.3063
240,0.3063,0.2644,0.0118,0.2077,0.3063
241,0.3063,0.2645,0.0118,0.2077,0.3063
242,0.3063,0.2646,0.0118,0.2053,0.3063
243,0.3063,0.2646,0.012,0.2037,0.3063
244,0.3063,0.2648,0.0118,0.2102,0.3063
245,0.3063,0.2648,0.0121,0.2012,0.3063
246,0.3071,0.265,0.0119,0.198,0.3071
247,0.3071,0.265,0.012,0.2077,0.3071
248,0.3071,0.2652,0.012,0.2077,0.3071
249,0.3071,0.2653,0.012,0.2053,0.3071
250,0.3071,0.2654,0.0119,0.2069,0.3071
251,0.3071,0.2654,0.012,0.206,0.3071
252,0.3071,0.2655,0.012,0.2004,0.3071
253,0.3071,0.2656,0.012,0.2127,0.3071
254,0.3071,0.2656,0.0121,0.2118,0.3071
255,0.3071,0.2656,0.0121,0.2052,0.3071
256,0.3071,0.2657,0.0121,0.2094,0.3071
257,0.3071,0.2657,0.0123,0.2061,0.3071
258,0.3071,0.2657,0.0123,0.2143,0.3071
259,0.3071,0.2659,0.0123,0.211,0.3071
260,0.3071,0.2661,0.0123,0.2004,0.3071
261,0.3071,0.2661,0.0122,0.2126,0.3071
262,0.3071,0.2662,0.0122,0.1946,0.3071
263,0.3071,0.2662,0.0123,0.2069,0.3071
264,0.3112,0.2662,0.0123,0.2037,0.3112
265,0.3112,0.2661,0.0123,0.2037,0.3112
266,0.3112,0.2662,0.0122,0.1996,0.3112
267,0.3112,0.2663,0.0123,0.2085,0.3112
268,0.3112,0.2664,0.0123,0.2052,0.3112
269,0.3112,0.2664,0.0124,0.211,0.3112
270,0.3112,0.2665,0.0125,0.211,0.3112
271,0.3112,0.2665,0.0125,0.2052,0.3112
272,0.3112,0.2666,0.0125,0.2134,0.3112
273,0.3112,0.2666,0.0124,0.2077,0.3112
274,0.3112,0.2668,0.0124,0.2085,0.3112
275,0.3112,0.2667,0.0125,0.2044,0.3112
276,0.3112,0.2669,0.0124,0.2077,0.3112
277,0.3112,0.267,0.0124,0.2069,0.3112
278,0.3112,0.267,0.0124,0.2158,0.3112
279,0.3112,0.2671,0.0124,0.2085,0.3112
280,0.3112,0.2672,0.0123,0.2143,0.3112
281,0.3112,0.2673,0.0124,0.2069,0.3112
282,0.3112,0.2674,0.0124,0.1988,0.3112
283,0.3112,0.2674,0.0123,0.2093,0.3112
284,0.3112,0.2674,0.0125,0.1995,0.3112
285,0.3112,0.2675,0.0124,0.2102,0.3112
286,0.3112,0.2674,0.0124,0.2135,0.3112
287,0.3112,0.2673,0.0124,0.2086,0.3112
288,0.3112,0.2674,0.0123,0.2052,0.3112
289,0.3112,0.2674,0.0123,0.2143,0.3112
290,0.3112,0.2675,0.0124,0.211,0.3112
291,0.3112,0.2675,0.0123,0.2085,0.3112
292,0.3112,0.2676,0.0122,0.2118,0.3112
293,0.3112,0.2676,0.0123,0.2118,0.3112
294,0.3112,0.2677,0.0123,0.2158,0.3112
295,0.3112,0.2677,0.0122,0.2094,0.3112
296,0.3112,0.2677,0.0123,0.211,0.3112
297,0.3112,0.2677,0.0124,0.2158,0.3112
298,0.3112,0.2678,0.0124,0.2167,0.3112
299,0.3112,0.2677,0.0124,0.2037,0.3112
300,0.3112,0.2678,0.0124,0.2012,0.3112
301,0.3112,0.2679,0.0124,0.2077,0.3112
302,0.3112,0.268,0.0124,0.211,0.3112
303,0.3112,0.268,0.0123,0.2143,0.3112
304,0.3112,0.268,0.0122,0.2102,0.3112
305,0.3112,0.2679,0.0124,0.2004,0.3112
306,0.3112,0.2678,0.0123,0.2135,0.3112
307,0.3112,0.2679,0.0123,0.2143,0.3112
308,0.3112,0.268,0.0121,0.2166,0.3112
309,0.3112,0.2679,0.0123,0.2134,0.3112
310,0.3112,0.2679,0.0124,0.211,0.3112
311,0.3112,0.268,0.0125,0.2093,0.3112
312,0.3112,0.2681,0.0123,0.206,0.3112
313,0.3112,0.2682,0.0124,0.211,0.3112
314,0.3112,0.2682,0.0125,0.211,0.3112
315,0.3144,0.2684,0.0125,0.2052,0.3144
316,0.3144,0.2684,0.0126,0.211,0.3144
317,0.3144,0.2685,0.0125,0.211,0.3144
318,0.3144,0.2686,0.0125,0.2085,0.3144
319,0.3144,0.2685,0.0125,0.2126,0.3144
320,0.3144,0.2686,0.0123,0.2175,0.3144
321,0.3144,0.2686,0.0124,0.2069,0.3144
322,0.3144,0.2688,0.0124,0.211,0.3144
323,0.3144,0.2687,0.0125,0.2069,0.3144
324,0.3144,0.2687,0.0124,0.211,0.3144
325,0.3144,0.2687,0.0124,0.2158,0.3144
326,0.3144,0.2688,0.0125,0.2085,0.3144
327,0.3144,0.2689,0.0125,0.2093,0.3144
328,0.3144,0.269,0.0125,0.2134,0.3144
329,0.3144,0.269,0.0124,0.2143,0.3144
330,0.3144,0.2691,0.0124,0.2175,0.3144
331,0.3144,0.2691,0.0124,0.2126,0.3144
332,0.3144,0.2691,0.0123,0.2175,0.3144
333,0.3144,0.269,0.0124,0.2069,0.3144
334,0.3144,0.2692,0.0124,0.2135,0.3144
335,0.3144,0.2691,0.0124,0.211,0.3144
336,0.3144,0.2691,0.0124,0.2053,0.3144
337,0.3144,0.2691,0.0124,0.2093,0.3144
338,0.3144,0.2693,0.0122,0.2166,0.3144
339,0.3144,0.2692,0.0122,0.211,0.3144
340,0.3144,0.2691,0.0122,0.2069,0.3144
341,0.3144,0.2691,0.0122,0.2061,0.3144
342,0.3144,0.2692,0.0121,0.2158,0.3144
343,0.3185,0.2693,0.0121,0.215,0.3185
344,0.3185,0.2694,0.012,0.2158,0.3185
345,0.3185,0.2693,0.012,0.2118,0.3185
346,0.3185,0.2694,0.012,0.2077,0.3185
347,0.3185,0.2693,0.0121,0.2175,0.3185
348,0.3185,0.2694,0.012,0.2167,0.3185
349,0.3185,0.2694,0.0122,0.2166,0.3185
350,0.3185,0.2695,0.0122,0.2077,0.3185
351,0.3185,0.2697,0.0121,0.2102,0.3185
352,0.3185,0.2696,0.0122,0.2143,0.3185
353,0.3185,0.2697,0.0122,0.2118,0.3185
354,0.3185,0.2697,0.0122,0.1938,0.3185
355,0.3185,0.2697,0.0122,0.22,0.3185
356,0.3185,0.2696,0.0122,0.2012,0.3185
357,0.3185,0.2697,0.0122,0.2134,0.3185
358,0.3185,0.2697,0.0122,0.2085,0.3185
359,0.3185,0.2698,0.0121,0.2175,0.3185
360,0.3185,0.2699,0.0121,0.1946,0.3185
361,0.3185,0.2698,0.0123,0.2044,0.3185
362,0.3185,0.27,0.0123,0.2199,0.3185
363,0.3185,0.27,0.0123,0.2037,0.3185
364,0.3185,0.2701,0.0123,0.2085,0.3185
365,0.3185,0.2701,0.0123,0.2143,0.3185
366,0.3185,0.2701,0.0122,0.2183,0.3185
367,0.3185,0.2701,0.0123,0.215,0.3185
368,0.3185,0.2701,0.0123,0.2208,0.3185
369,0.3185,0.2701,0.0123,0.2102,0.3185
370,0.3185,0.2701,0.0123,0.2126,0.3185
371,0.3185,0.2702,0.0124,0.2191,0.3185
372,0.3185,0.2701,0.0124,0.2126,0.3185
373,0.3185,0.2701,0.0125,0.2037,0.3185
374,0.3185,0.2702,0.0124,0.2118,0.3185
375,0.3185,0.2701,0.0125,0.2077,0.3185
376,0.3185,0.2702,0.0123,0.2232,0.3185
377,0.3185,0.2701,0.0124,0.2102,0.3185
378,0.3185,0.2701,0.0123,0.215,0.3185
379,0.3185,0.2701,0.0123,0.2044,0.3185
380,0.3185,0.2701,0.0125,0.2158,0.3185
381,0.3185,0.2703,0.0123,0.2102,0.3185
382,0.3185,0.2702,0.0124,0.2175,0.3185
383,0.3185,0.2703,0.0125,0.2094,0.3185
384,0.3185,0.2703,0.0124,0.2118,0.3185
385,0.3185,0.2702,0.0125,0.206,0.3185
386,0.3185,0.2704,0.0124,0.2158,0.3185
387,0.3185,0.2704,0.0124,0.2134,0.3185
388,0.3185,0.2705,0.0124,0.2118,0.3185
389,0.3185,0.2706,0.0123,0.2158,0.3185
390,0.3185,0.2705,0.0124,0.2183,0.3185
391,0.3185,0.2705,0.0124,0.2167,0.3185
392,0.3185,0.2706,0.0124,0.2102,0.3185
393,0.3185,0.2706,0.0125,0.2069,0.3185
394,0.3185,0.2705,0.0124,0.2061,0.3185
395,0.3185,0.2706,0.0124,0.2216,0.3185
396,0.3185,0.2707,0.0125,0.2127,0.3185
397,0.3185,0.2708,0.0125,0.2216,0.3185
398,0.3185,0.2708,0.0125,0.2135,0.3185
399,0.3185,0.2709,0.0124,0.2167,0.3185
400,0.3185,0.2707,0.0124,0.2127,0.3185
401,0.3185,0.2707,0.0126,0.215,0.3185
402,0.3185,0.2707,0.0125,0.2068,0.3185
403,0.3185,0.2709,0.0125,0.2118,0.3185
404,0.3185,0.2709,0.0125,0.2143,0.3185
405,0.3185,0.2709,0.0124,0.2167,0.3185
406,0.3185,0.271,0.0124,0.2159,0.3185
407,0.3185,0.271,0.0123,0.2085,0.3185
408,0.3185,0.2709,0.0124,0.2135,0.3185
409,0.3185,0.2709,0.0125,0.2134,0.3185
410,0.3185,0.2709,0.0124,0.215,0.3185
411,0.3185,0.271,0.0125,0.2126,0.3185
412,0.3185,0.2709,0.0124,0.2191,0.3185
413,0.3185,0.2709,0.0124,0.2166,0.3185
414,0.3185,0.2709,0.0125,0.215,0.3185
415,0.3185,0.2709,0.0125,0.215,0.3185
416,0.3185,0.271,0.0126,0.2037,0.3185
417,0.3185,0.2711,0.0125,0.2126,0.3185
418,0.3185,0.2712,0.0125,0.2012,0.3185
419,0.3185,0.2712,0.0127,0.2118,0.3185
420,0.3185,0.2712,0.0127,0.215,0.3185
421,0.3185,0.2712,0.0128,0.2126,0.3185
422,0.3185,0.2714,0.0128,0.2118,0.3185
423,0.3185,0.2713,0.013,0.2135,0.3185
424,0.3185,0.2714,0.0129,0.2143,0.3185
425,0.3185,0.2715,0.0129,0.2135,0.3185
426,0.3185,0.2715,0.0129,0.2102,0.3185
427,0.3185,0.2715,0.0128,0.2159,0.3185
428,0.3185,0.2713,0.0129,0.2208,0.3185
429,0.3185,0.2714,0.0127,0.2166,0.3185
430,0.3185,0.2713,0.0128,0.2126,0.3185
431,0.3185,0.2713,0.0127,0.2134,0.3185
432,0.3185,0.2714,0.0127,0.215,0.3185
433,0.3185,0.2714,0.0126,0.2208,0.3185
434,0.3185,0.2714,0.0126,0.2143,0.3185
435,0.3185,0.2715,0.0126,0.1963,0.3185
436,0.3185,0.2715,0.0127,0.2118,0.3185
437,0.3185,0.2715,0.0126,0.2109,0.3185
438,0.3185,0.2715,0.0126,0.2216,0.3185
439,0.3185,0.2716,0.0126,0.2118,0.3185
440,0.3185,0.2716,0.0126,0.215,0.3185
441,0.3185,0.2717,0.0125,0.2224,0.3185
442,0.3185,0.2717,0.0127,0.2093,0.3185
443,0.3185,0.2717,0.0127,0.2102,0.3185
444,0.3185,0.2719,0.0126,0.2199,0.3185
445,0.3185,0.2719,0.0126,0.215,0.3185
446,0.3185,0.2718,0.0128,0.2118,0.3185
447,0.3185,0.2719,0.0126,0.2175,0.3185
448,0.3185,0.2719,0.0128,0.2134,0.3185
449,0.3185,0.272,0.0127,0.211,0.3185
450,0.3185,0.2721,0.0127,0.211,0.3185
451,0.3185,0.2722,0.0126,0.2191,0.3185
452,0.3185,0.2722,0.0127,0.2102,0.3185
453,0.3185,0.2723,0.0128,0.2183,0.3185
454,0.3185,0.2724,0.0127,0.2143,0.3185
455,0.3185,0.2723,0.0127,0.2249,0.3185
456,0.3185,0.2725,0.0126,0.2208,0.3185
457,0.3185,0.2725,0.0126,0.2126,0.3185
458,0.3185,0.2725,0.0126,0.2183,0.3185
459,0.3185,0.2725,0.0126,0.22,0.3185
460,0.3185,0.2725,0.0127,0.2158,0.3185
461,0.3185,0.2725,0.0128,0.2077,0.3185
462,0.3185,0.2725,0.0127,0.2183,0.3185
463,0.3185,0.2725,0.0127,0.2037,0.3185
464,0.3185,0.2725,0.0127,0.2134,0.3185
465,0.3185,0.2725,0.0126,0.2166,0.3185
466,0.3185,0.2726,0.0126,0.2216,0.3185
467,0.3185,0.2726,0.0126,0.2127,0.3185
468,0.3185,0.2726,0.0126,0.2183,0.3185
469,0.3185,0.2727,0.0126,0.2158,0.3185
470,0.3185,0.2727,0.0123,0.2118,0.3185
471,0.3185,0.2726,0.0124,0.2224,0.3185
472,0.3185,0.2728,0.0124,0.2175,0.3185
473,0.3185,0.2727,0.0126,0.2126,0.3185
474,0.3185,0.2727,0.0126,0.2118,0.3185
475,0.3185,0.2728,0.0127,0.2094,0.3185
476,0.3185,0.2728,0.0126,0.2175,0.3185
477,0.3185,0.2728,0.0127,0.2094,0.3185
478,0.3185,0.2729,0.0127,0.224,0.3185
479,0.3185,0.2729,0.0128,0.215,0.3185
480,0.3185,0.2729,0.0128,0.2102,0.3185
481,0.3185,0.2729,0.0126,0.22,0.3185
482,0.3185,0.2729,0.0127,0.2037,0.3185
483,0.3185,0.2729,0.0127,0.2199,0.3185
484,0.3185,0.273,0.0126,0.211,0.3185
485,0.3185,0.273,0.0127,0.2143,0.3185
486,0.3185,0.2732,0.0126,0.2233,0.3185
487,0.3185,0.273,0.0127,0.2069,0.3185
488,0.3185,0.2731,0.0126,0.2208,0.3185
489,0.3185,0.2732,0.0127,0.22,0.3185
490,0.3185,0.2733,0.0126,0.2093,0.3185
491,0.3185,0.2733,0.0125,0.2175,0.3185
492,0.3185,0.2733,0.0126,0.2127,0.3185
493,0.3185,0.2734,0.0126,0.215,0.3185
494,0.3185,0.2734,0.0126,0.2143,0.3185
495,0.3185,0.2735,0.0126,0.2166,0.3185
496,0.3185,0.2737,0.0126,0.2158,0.3185
497,0.3185,0.2737,0.0126,0.2175,0.3185
498,0.3185,0.2738,0.0126,0.2037,0.3185
499,0.3185,0.2737,0.0125,0.2183,0.3185
500,0.3185,0.2738,0.0126,0.2208,0.3185
501,0.3185,0.2737,0.0127,0.2175,0.3185
502,0.3185,0.2738,0.0126,0.2208,0.3185
503,0.3194,0.2737,0.0127,0.22,0.3194
504,0.3194,0.2737,0.0127,0.2135,0.3194
505,0.3194,0.2738,0.0126,0.2143,0.3194
506,0.3194,0.2737,0.0126,0.211,0.3194
507,0.3194,0.2736,0.0125,0.2158,0.3194
508,0.3194,0.2736,0.0127,0.2101,0.3194
509,0.3194,0.2735,0.0127,0.2174,0.3194
510,0.3194,0.2735,0.0127,0.2158,0.3194
511,0.3194,0.2735,0.0126,0.2077,0.3194
512,0.3194,0.2736,0.0126,0.2208,0.3194
513,0.3194,0.2736,0.0125,0.2159,0.3194
514,0.3194,0.2737,0.0127,0.2044,0.3194
515,0.3194,0.2737,0.0127,0.215,0.3194
516,0.3194,0.2736,0.0127,0.2175,0.3194
517,0.3194,0.2736,0.0127,0.2191,0.3194
518,0.3194,0.2737,0.0127,0.2142,0.3194
519,0.3194,0.2736,0.0127,0.2167,0.3194
520,0.321,0.2736,0.0128,0.2191,0.321
521,0.321,0.2737,0.0129,0.2151,0.321
522,0.321,0.2736,0.013,0.2143,0.321
