Generation,Best,Mean,Std,Min,Max
525,0.2029,0.1351,0.0143,0.0741,0.2029
526,0.2029,0.1349,0.0142,0.0807,0.2029
527,0.2029,0.1347,0.0144,0.0807,0.2029
528,0.2029,0.1349,0.0144,0.0741,0.2029
529,0.2029,0.135,0.0141,0.0725,0.2029
530,0.2029,0.1349,0.0142,0.0807,0.2029
531,0.2029,0.1348,0.0143,0.0774,0.2029
532,0.2029,0.135,0.0144,0.0782,0.2029
533,0.2029,0.135,0.0144,0.0766,0.2029
534,0.2029,0.1349,0.0144,0.0774,0.2029
535,0.2029,0.135,0.0142,0.0799,0.2029
536,0.2029,0.135,0.0142,0.0774,0.2029
537,0.2029,0.135,0.0143,0.0725,0.2029
538,0.2029,0.1349,0.0144,0.0725,0.2029
539,0.2029,0.135,0.0143,0.0709,0.2029
540,0.2029,0.1347,0.0144,0.0799,0.2029
541,0.2029,0.135,0.0143,0.0709,0.2029
542,0.2029,0.1348,0.0145,0.0766,0.2029
543,0.2029,0.1349,0.0142,0.0693,0.2029
544,0.2029,0.1347,0.0143,0.0807,0.2029
545,0.2029,0.135,0.0144,0.0799,0.2029
546,0.2029,0.1349,0.0143,0.0799,0.2029
547,0.2029,0.1349,0.0143,0.0815,0.2029
548,0.2029,0.135,0.0143,0.0815,0.2029
549,0.2029,0.135,0.0143,0.0799,0.2029
550,0.2029,0.1348,0.0144,0.0741,0.2029
551,0.2029,0.135,0.0142,0.0815,0.2029
552,0.2029,0.1349,0.0142,0.0831,0.2029
553,0.2029,0.1347,0.0144,0.0807,0.2029
554,0.2029,0.1349,0.0144,0.0749,0.2029
555,0.2029,0.1349,0.0142,0.0831,0.2029
556,0.2029,0.1348,0.0143,0.0839,0.2029
557,0.2029,0.135,0.0142,0.0733,0.2029
558,0.2029,0.1349,0.0143,0.0807,0.2029
559,0.2029,0.135,0.0143,0.0766,0.2029
560,0.2029,0.1351,0.0143,0.0741,0.2029
561,0.2029,0.1348,0.0143,0.0807,0.2029
562,0.2029,0.1351,0.0142,0.0799,0.2029
563,0.2029,0.135,0.0142,0.0774,0.2029
564,0.2029,0.135,0.0142,0.0766,0.2029
565,0.2029,0.1349,0.0142,0.0831,0.2029
566,0.2029,0.1349,0.0143,0.0807,0.2029
567,0.2029,0.1349,0.0142,0.0782,0.2029
568,0.2029,0.1351,0.0143,0.0766,0.2029
569,0.2029,0.1351,0.0142,0.0807,0.2029
570,0.2029,0.1349,0.0143,0.0774,0.2029
571,0.2029,0.1349,0.0143,0.0807,0.2029
572,0.2029,0.135,0.0143,0.0774,0.2029
573,0.2029,0.135,0.0144,0.0733,0.2029
574,0.2029,0.1351,0.0143,0.0733,0.2029
575,0.2029,0.135,0.0143,0.066,0.2029
576,0.2029,0.1348,0.0142,0.079,0.2029
577,0.2029,0.1349,0.0142,0.0799,0.2029
578,0.2029,0.1351,0.0143,0.0807,0.2029
579,0.2029,0.1351,0.0144,0.0807,0.2029
580,0.2029,0.135,0.0144,0.0799,0.2029
581,0.2029,0.1348,0.0144,0.0766,0.2029
582,0.2029,0.1349,0.0143,0.079,0.2029
583,0.2029,0.135,0.0143,0.0733,0.2029
584,0.2029,0.135,0.0143,0.0741,0.2029
585,0.2029,0.1349,0.0142,0.0799,0.2029
586,0.2029,0.135,0.0142,0.0733,0.2029
587,0.2029,0.1349,0.0143,0.0807,0.2029
588,0.2029,0.1349,0.0143,0.0766,0.2029
589,0.2029,0.1347,0.0143,0.0774,0.2029
590,0.2029,0.1349,0.0144,0.0766,0.2029
591,0.2029,0.135,0.0141,0.0774,0.2029
592,0.2029,0.1351,0.0142,0.0807,0.2029
593,0.2029,0.1346,0.0143,0.0758,0.2029
594,0.2029,0.1349,0.0142,0.0799,0.2029
595,0.2029,0.135,0.0143,0.0807,0.2029
596,0.2029,0.1351,0.0143,0.0741,0.2029
597,0.2029,0.135,0.0143,0.0725,0.2029
598,0.2029,0.1349,0.0143,0.0766,0.2029
599,0.2029,0.1349,0.0142,0.0799,0.2029
600,0.2029,0.135,0.0143,0.0709,0.2029
601,0.2029,0.1351,0.0143,0.0766,0.2029
602,0.2029,0.135,0.0142,0.0693,0.2029
603,0.2029,0.135,0.0142,0.0741,0.2029
604,0.2029,0.135,0.0144,0.0782,0.2029
605,0.2029,0.1348,0.0143,0.0815,0.2029
606,0.2029,0.1349,0.0143,0.0725,0.2029
607,0.2029,0.1349,0.0142,0.0807,0.2029
608,0.2029,0.135,0.0142,0.0693,0.2029
609,0.2029,0.1349,0.0143,0.0766,0.2029
610,0.2029,0.135,0.0143,0.0831,0.2029
611,0.2029,0.135,0.0144,0.0815,0.2029
612,0.2029,0.1349,0.0143,0.0766,0.2029
613,0.2029,0.135,0.0143,0.0733,0.2029
614,0.2029,0.135,0.0142,0.0774,0.2029
615,0.2029,0.1348,0.0143,0.066,0.2029
616,0.2029,0.135,0.0143,0.0725,0.2029
617,0.2029,0.135,0.0143,0.0807,0.2029
618,0.2029,0.135,0.0142,0.0725,0.2029
619,0.2029,0.1349,0.0143,0.0774,0.2029
620,0.2029,0.135,0.0143,0.0815,0.2029
621,0.2029,0.1349,0.0141,0.0749,0.2029
622,0.2029,0.135,0.0143,0.0758,0.2029
623,0.2029,0.1351,0.0142,0.0741,0.2029
624,0.2029,0.1349,0.0143,0.0815,0.2029
625,0.2029,0.135,0.0143,0.0799,0.2029
626,0.2029,0.1348,0.0144,0.0725,0.2029
627,0.2029,0.1349,0.0143,0.0766,0.2029
628,0.2029,0.1349,0.0142,0.0815,0.2029
629,0.2029,0.135,0.0143,0.0807,0.2029
630,0.2029,0.1349,0.0143,0.0766,0.2029
631,0.2029,0.1352,0.0142,0.0725,0.2029
632,0.2029,0.135,0.0142,0.0799,0.2029
633,0.2029,0.1352,0.0143,0.0807,0.2029
634,0.2029,0.1349,0.0143,0.0815,0.2029
635,0.2029,0.135,0.0142,0.0766,0.2029
636,0.2029,0.135,0.0142,0.0766,0.2029
637,0.2029,0.1351,0.0143,0.0807,0.2029
638,0.2029,0.135,0.0142,0.0807,0.2029
639,0.2029,0.135,0.0142,0.0741,0.2029
640,0.2029,0.135,0.0142,0.0701,0.2029
641,0.2029,0.135,0.0142,0.0693,0.2029
642,0.2029,0.135,0.0143,0.0725,0.2029
643,0.2029,0.1349,0.0143,0.0766,0.2029
644,0.2029,0.1349,0.0143,0.0799,0.2029
645,0.2029,0.1349,0.0142,0.0725,0.2029
646,0.2029,0.135,0.0143,0.0766,0.2029
647,0.2029,0.135,0.0142,0.0733,0.2029
648,0.2029,0.1349,0.0143,0.0831,0.2029
649,0.2029,0.1349,0.0143,0.0741,0.2029
650,0.2029,0.135,0.0143,0.0815,0.2029
651,0.2029,0.1346,0.0142,0.0839,0.2029
652,0.2029,0.1349,0.0143,0.0741,0.2029
653,0.2029,0.135,0.0143,0.0774,0.2029
654,0.2029,0.1348,0.0144,0.0799,0.2029
655,0.2029,0.1349,0.0142,0.0807,0.2029
656,0.2029,0.1351,0.0143,0.0741,0.2029
657,0.2029,0.135,0.0144,0.0831,0.2029
658,0.2029,0.1349,0.0143,0.0815,0.2029
659,0.2029,0.135,0.0143,0.0799,0.2029
660,0.2029,0.135,0.0143,0.0839,0.2029
661,0.2029,0.1348,0.0144,0.0807,0.2029
662,0.2029,0.1349,0.0143,0.0733,0.2029
663,0.2029,0.1349,0.0141,0.0799,0.2029
664,0.2029,0.1348,0.0143,0.0791,0.2029
665,0.2029,0.1347,0.0143,0.0807,0.2029
666,0.2029,0.1349,0.0143,0.0774,0.2029
667,0.2029,0.1349,0.0145,0.0799,0.2029
668,0.2029,0.1351,0.0143,0.0766,0.2029
669,0.2029,0.1348,0.0144,0.0725,0.2029
670,0.2029,0.135,0.0142,0.0799,0.2029
671,0.2029,0.1349,0.0144,0.0733,0.2029
672,0.2029,0.1351,0.0142,0.0766,0.2029
673,0.2029,0.135,0.0142,0.0774,0.2029
674,0.2029,0.1351,0.0142,0.0782,0.2029
675,0.2029,0.1347,0.0144,0.0815,0.2029
676,0.2029,0.1349,0.0143,0.0807,0.2029
677,0.2029,0.1349,0.0143,0.0733,0.2029
678,0.2029,0.135,0.0143,0.0774,0.2029
679,0.2029,0.1349,0.0142,0.0766,0.2029
680,0.2029,0.1351,0.0144,0.0725,0.2029
681,0.2029,0.1351,0.0144,0.0774,0.2029
682,0.2029,0.1351,0.0143,0.0815,0.2029
683,0.2029,0.135,0.0143,0.0799,0.2029
684,0.2029,0.1349,0.0143,0.0847,0.2029
685,0.2029,0.135,0.0143,0.0782,0.2029
686,0.2029,0.135,0.0143,0.0725,0.2029
687,0.2029,0.135,0.0141,0.0782,0.2029
688,0.2029,0.135,0.0143,0.0766,0.2029
689,0.2029,0.1352,0.0143,0.0807,0.2029
690,0.2029,0.1349,0.0142,0.0774,0.2029
691,0.2029,0.1349,0.0143,0.0758,0.2029
692,0.2029,0.1351,0.0142,0.0774,0.2029
693,0.2029,0.135,0.0143,0.0741,0.2029
694,0.2029,0.1349,0.0142,0.0815,0.2029
695,0.2029,0.1349,0.0142,0.0799,0.2029
696,0.2029,0.135,0.0143,0.0766,0.2029
697,0.2029,0.135,0.0143,0.0766,0.2029
698,0.2029,0.1351,0.0143,0.0741,0.2029
699,0.2029,0.1349,0.0144,0.0733,0.2029
700,0.2029,0.1348,0.0142,0.0741,0.2029
701,0.2029,0.135,0.0145,0.0807,0.2029
702,0.2029,0.1349,0.0144,0.0758,0.2029
703,0.2029,0.135,0.0142,0.0774,0.2029
704,0.2029,0.1351,0.0142,0.0807,0.2029
705,0.2029,0.1348,0.0142,0.0839,0.2029
706,0.2029,0.1349,0.0143,0.0733,0.2029
707,0.2029,0.1349,0.0142,0.0766,0.2029
708,0.2029,0.1351,0.0142,0.0807,0.2029
709,0.2029,0.1351,0.0143,0.0807,0.2029
710,0.2029,0.1349,0.0142,0.0766,0.2029
711,0.2029,0.1349,0.0144,0.0815,0.2029
712,0.2029,0.1351,0.0143,0.0774,0.2029
713,0.2029,0.135,0.0143,0.0791,0.2029
714,0.2029,0.1352,0.0143,0.0807,0.2029
715,0.2029,0.135,0.0143,0.0733,0.2029
716,0.2029,0.1351,0.0142,0.0774,0.2029
717,0.2029,0.1349,0.0142,0.0839,0.2029
718,0.2029,0.1351,0.0142,0.0733,0.2029
719,0.2029,0.1351,0.0143,0.0766,0.2029
720,0.2029,0.1347,0.0142,0.0725,0.2029
721,0.2029,0.135,0.0142,0.0774,0.2029
722,0.2029,0.135,0.0143,0.0733,0.2029
723,0.2029,0.135,0.0141,0.0807,0.2029
724,0.2029,0.1347,0.0143,0.0774,0.2029
725,0.2029,0.1351,0.0143,0.0725,0.2029
726,0.2029,0.1348,0.0142,0.0799,0.2029
727,0.2029,0.1351,0.0143,0.0766,0.2029
728,0.2029,0.1349,0.0143,0.0807,0.2029
729,0.2029,0.1351,0.0142,0.0799,0.2029
730,0.2029,0.135,0.0143,0.0701,0.2029
731,0.2029,0.1349,0.0142,0.0701,0.2029
732,0.2029,0.1349,0.0143,0.0701,0.2029
733,0.2029,0.135,0.0142,0.0799,0.2029
734,0.2029,0.1349,0.0144,0.0627,0.2029
735,0.2029,0.1348,0.0142,0.0733,0.2029
736,0.2029,0.135,0.0143,0.0733,0.2029
737,0.2029,0.1347,0.0143,0.0774,0.2029
738,0.2029,0.1349,0.0143,0.0839,0.2029
739,0.2029,0.1349,0.0142,0.0766,0.2029
740,0.2029,0.135,0.0144,0.0799,0.2029
741,0.2029,0.135,0.0144,0.0774,0.2029
742,0.2029,0.135,0.0144,0.0807,0.2029
743,0.2029,0.1349,0.0145,0.0782,0.2029
744,0.2029,0.1349,0.0144,0.066,0.2029
745,0.2029,0.135,0.0142,0.075,0.2029
746,0.2029,0.135,0.0142,0.0741,0.2029
747,0.2029,0.1351,0.0142,0.0766,0.2029
748,0.2029,0.135,0.0142,0.066,0.2029
749,0.2029,0.135,0.0142,0.0807,0.2029
750,0.2029,0.135,0.0144,0.0782,0.2029
751,0.2029,0.1349,0.0143,0.0774,0.2029
752,0.2029,0.1349,0.0143,0.0799,0.2029
753,0.2029,0.1349,0.0143,0.0774,0.2029
754,0.2029,0.135,0.0143,0.0725,0.2029
755,0.2029,0.135,0.0143,0.0717,0.2029
756,0.2029,0.1351,0.0142,0.0685,0.2029
757,0.2029,0.1351,0.0142,0.0741,0.2029
758,0.2029,0.1349,0.0143,0.0774,0.2029
759,0.2029,0.135,0.0144,0.0701,0.2029
760,0.2029,0.1349,0.0144,0.0766,0.2029
761,0.2029,0.1349,0.0142,0.0693,0.2029
762,0.2029,0.1349,0.0144,0.0799,0.2029
763,0.2029,0.1349,0.0143,0.0766,0.2029
764,0.2029,0.1349,0.0144,0.0725,0.2029
765,0.2029,0.1351,0.0142,0.0701,0.2029
766,0.2029,0.135,0.0143,0.0701,0.2029
767,0.2029,0.1348,0.0143,0.0815,0.2029
768,0.2029,0.1351,0.0143,0.0807,0.2029
769,0.2029,0.1349,0.0143,0.0807,0.2029
770,0.2029,0.1348,0.0144,0.0627,0.2029
771,0.2029,0.135,0.0143,0.0799,0.2029
772,0.2029,0.1349,0.0143,0.0799,0.2029
773,0.2029,0.1349,0.0142,0.0823,0.2029
774,0.2029,0.135,0.0143,0.0774,0.2029
775,0.2029,0.1349,0.0144,0.0799,0.2029
776,0.2029,0.1349,0.0144,0.0774,0.2029
777,0.2029,0.1349,0.0144,0.0782,0.2029
778,0.2029,0.1348,0.0144,0.0733,0.2029
779,0.2029,0.1349,0.0144,0.0749,0.2029
780,0.2029,0.1351,0.0144,0.0701,0.2029
781,0.2029,0.1349,0.0144,0.0807,0.2029
782,0.2029,0.135,0.0142,0.0741,0.2029
783,0.2029,0.1349,0.0142,0.0766,0.2029
784,0.2029,0.135,0.0143,0.0766,0.2029
785,0.2029,0.1349,0.0143,0.0766,0.2029
786,0.2029,0.1349,0.0144,0.0799,0.2029
787,0.2029,0.1352,0.0143,0.0774,0.2029
788,0.2029,0.135,0.0143,0.0774,0.2029
789,0.2029,0.1348,0.0143,0.0774,0.2029
790,0.2029,0.1351,0.0142,0.0733,0.2029
791,0.2029,0.1351,0.0142,0.0758,0.2029
792,0.2029,0.135,0.0142,0.0799,0.2029
793,0.2029,0.135,0.0144,0.0693,0.2029
794,0.2029,0.1349,0.0142,0.0733,0.2029
795,0.2029,0.135,0.0143,0.0839,0.2029
796,0.2029,0.1352,0.0143,0.0807,0.2029
797,0.2029,0.135,0.0143,0.0733,0.2029
798,0.2029,0.135,0.0143,0.0799,0.2029
799,0.2029,0.135,0.0143,0.0741,0.2029
800,0.2029,0.135,0.0143,0.0799,0.2029
801,0.2029,0.135,0.0144,0.0766,0.2029
802,0.2029,0.1349,0.0144,0.0685,0.2029
803,0.2029,0.1349,0.0144,0.0774,0.2029
804,0.2029,0.1349,0.0143,0.0807,0.2029
805,0.2029,0.135,0.0144,0.0791,0.2029
806,0.2029,0.135,0.0143,0.0758,0.2029
807,0.2029,0.1351,0.0143,0.0774,0.2029
808,0.2029,0.135,0.0141,0.0847,0.2029
809,0.2029,0.1348,0.0143,0.0807,0.2029
810,0.2029,0.135,0.0143,0.0815,0.2029
811,0.2029,0.135,0.0144,0.0766,0.2029
812,0.2029,0.135,0.0143,0.0782,0.2029
813,0.2029,0.1351,0.0144,0.0815,0.2029
814,0.2029,0.135,0.0143,0.0733,0.2029
815,0.2029,0.135,0.0144,0.0685,0.2029
816,0.2029,0.1349,0.0143,0.0766,0.2029
817,0.2029,0.1347,0.0143,0.0701,0.2029
818,0.2029,0.1349,0.0142,0.0774,0.2029
819,0.2029,0.1349,0.0144,0.0766,0.2029
820,0.2029,0.135,0.0144,0.0725,0.2029
821,0.2029,0.1349,0.0142,0.0799,0.2029
822,0.2029,0.135,0.0143,0.0701,0.2029
823,0.2029,0.135,0.0142,0.0807,0.2029
824,0.2029,0.135,0.0144,0.0693,0.2029
825,0.2029,0.135,0.0141,0.0766,0.2029
826,0.2029,0.135,0.0141,0.0749,0.2029
827,0.2029,0.1348,0.0144,0.0774,0.2029
828,0.2029,0.1347,0.0143,0.0831,0.2029
829,0.2029,0.135,0.0143,0.0709,0.2029
830,0.2029,0.1351,0.0144,0.0701,0.2029
831,0.2029,0.1349,0.0143,0.0831,0.2029
832,0.2029,0.1349,0.0143,0.0741,0.2029
833,0.2029,0.135,0.0144,0.0701,0.2029
834,0.2029,0.1349,0.0144,0.0774,0.2029
835,0.2029,0.135,0.0143,0.0839,0.2029
836,0.2029,0.1349,0.0142,0.0839,0.2029
837,0.2029,0.1352,0.0142,0.0766,0.2029
838,0.2029,0.1349,0.0143,0.0766,0.2029
839,0.2029,0.135,0.0142,0.0807,0.2029
840,0.2029,0.135,0.0143,0.0807,0.2029
841,0.2029,0.135,0.0142,0.0782,0.2029
842,0.2029,0.1352,0.0143,0.0693,0.2029
843,0.2029,0.1349,0.0144,0.0774,0.2029
844,0.2029,0.1349,0.0143,0.0774,0.2029
845,0.2029,0.1349,0.0142,0.0815,0.2029
846,0.2029,0.1351,0.0143,0.0717,0.2029
847,0.2029,0.135,0.0143,0.0807,0.2029
848,0.2029,0.1351,0.0143,0.0774,0.2029
849,0.2029,0.135,0.0143,0.0774,0.2029
850,0.2029,0.135,0.0143,0.0815,0.2029
851,0.2029,0.1349,0.0141,0.0815,0.2029
852,0.2029,0.135,0.0144,0.0733,0.2029
853,0.2029,0.1351,0.0144,0.0774,0.2029
854,0.2029,0.135,0.0143,0.0766,0.2029
855,0.2029,0.1348,0.0143,0.0807,0.2029
856,0.2029,0.1349,0.0144,0.0693,0.2029
857,0.2029,0.1349,0.0142,0.0847,0.2029
858,0.2029,0.1347,0.0142,0.0685,0.2029
859,0.2029,0.1347,0.0145,0.0676,0.2029
860,0.2029,0.1349,0.0144,0.0766,0.2029
861,0.2029,0.1351,0.0143,0.0766,0.2029
862,0.2029,0.1349,0.0143,0.0725,0.2029
863,0.2029,0.1349,0.0143,0.0807,0.2029
864,0.2029,0.1349,0.0144,0.0807,0.2029
865,0.2029,0.1349,0.0143,0.0774,0.2029
866,0.2029,0.135,0.0144,0.0725,0.2029
867,0.2029,0.1348,0.0143,0.0807,0.2029
868,0.2029,0.135,0.0143,0.0815,0.2029
869,0.2029,0.1349,0.0143,0.0807,0.2029
870,0.2029,0.1349,0.0143,0.0766,0.2029
871,0.2029,0.1352,0.0143,0.0815,0.2029
872,0.2029,0.135,0.0144,0.0668,0.2029
873,0.2029,0.1349,0.0144,0.0701,0.2029
874,0.2029,0.135,0.0143,0.0693,0.2029
875,0.2029,0.1351,0.0143,0.0807,0.2029
876,0.2029,0.135,0.0142,0.0782,0.2029
877,0.2029,0.1351,0.0142,0.0815,0.2029
878,0.2029,0.1349,0.0144,0.0807,0.2029
879,0.2029,0.1351,0.0144,0.0774,0.2029
880,0.2029,0.1349,0.0144,0.0677,0.2029
881,0.2029,0.1349,0.0144,0.0668,0.2029
882,0.2029,0.135,0.0145,0.0741,0.2029
883,0.2029,0.135,0.0142,0.0774,0.2029
884,0.2029,0.1349,0.0142,0.0774,0.2029
885,0.2029,0.1348,0.0145,0.0807,0.2029
886,0.2029,0.1351,0.0144,0.0685,0.2029
887,0.2029,0.135,0.0144,0.0799,0.2029
888,0.2029,0.1351,0.0144,0.0782,0.2029
889,0.2029,0.1349,0.0142,0.0855,0.2029
890,0.2029,0.1351,0.0143,0.0782,0.2029
891,0.2029,0.1351,0.0142,0.0758,0.2029
892,0.2029,0.135,0.0142,0.0774,0.2029
893,0.2029,0.1352,0.0143,0.0766,0.2029
894,0.2029,0.1349,0.0144,0.0741,0.2029
895,0.2029,0.135,0.0143,0.0782,0.2029
896,0.2029,0.135,0.0143,0.0766,0.2029
897,0.2029,0.135,0.0143,0.0774,0.2029
898,0.2029,0.1349,0.0143,0.066,0.2029
899,0.2029,0.1349,0.0143,0.0839,0.2029
900,0.2029,0.1351,0.0144,0.0774,0.2029
901,0.2029,0.135,0.0144,0.0774,0.2029
902,0.2029,0.1352,0.0142,0.0758,0.2029
903,0.2029,0.1351,0.0144,0.0815,0.2029
904,0.2029,0.1347,0.0144,0.0766,0.2029
905,0.2029,0.1348,0.0143,0.0733,0.2029
906,0.2029,0.1351,0.0142,0.0847,0.2029
907,0.2029,0.1351,0.0142,0.0766,0.2029
908,0.2029,0.1349,0.0143,0.0799,0.2029
909,0.2029,0.1349,0.0144,0.0717,0.2029
910,0.2029,0.135,0.0141,0.0733,0.2029
911,0.2029,0.1348,0.0144,0.0758,0.2029
912,0.2029,0.1349,0.0143,0.0799,0.2029
913,0.2029,0.1349,0.0143,0.0799,0.2029
914,0.2029,0.1349,0.0144,0.0807,0.2029
915,0.2029,0.135,0.0144,0.0758,0.2029
916,0.2029,0.135,0.0143,0.0766,0.2029
917,0.2029,0.135,0.0143,0.0741,0.2029
918,0.2029,0.1349,0.0143,0.0766,0.2029
919,0.2029,0.1348,0.0144,0.0807,0.2029
920,0.2029,0.135,0.0144,0.0831,0.2029
921,0.2029,0.135,0.0143,0.0766,0.2029
922,0.2029,0.1349,0.0144,0.0766,0.2029
923,0.2029,0.1348,0.0143,0.0741,0.2029
924,0.2029,0.1349,0.0144,0.0774,0.2029
925,0.2029,0.135,0.0145,0.0766,0.2029
926,0.2029,0.1349,0.0143,0.0733,0.2029
927,0.2029,0.1349,0.0141,0.0725,0.2029
928,0.2029,0.135,0.0142,0.0807,0.2029
929,0.2029,0.1348,0.0141,0.0693,0.2029
930,0.2029,0.1348,0.0143,0.0839,0.2029
931,0.2029,0.1352,0.0143,0.0815,0.2029
932,0.2029,0.1351,0.0143,0.0774,0.2029
933,0.2029,0.135,0.0142,0.0741,0.2029
934,0.2029,0.135,0.0143,0.0774,0.2029
935,0.2029,0.1352,0.0144,0.0799,0.2029
936,0.2029,0.1349,0.0143,0.0741,0.2029
937,0.2029,0.1349,0.0144,0.0766,0.2029
938,0.2029,0.1349,0.0143,0.0799,0.2029
939,0.2029,0.1351,0.0143,0.0749,0.2029
940,0.2029,0.135,0.0143,0.0766,0.2029
941,0.2029,0.1349,0.0144,0.0782,0.2029
942,0.2029,0.135,0.0143,0.0774,0.2029
943,0.2029,0.1351,0.0142,0.079,0.2029
944,0.2029,0.1348,0.0144,0.0799,0.2029
945,0.2029,0.1349,0.0143,0.0815,0.2029
946,0.2029,0.1349,0.0142,0.0701,0.2029
947,0.2029,0.1349,0.0144,0.0774,0.2029
948,0.2029,0.1349,0.0143,0.0774,0.2029
949,0.2029,0.135,0.0142,0.0693,0.2029
950,0.2029,0.135,0.0144,0.0782,0.2029
951,0.2029,0.1349,0.0143,0.0774,0.2029
952,0.2029,0.1351,0.0143,0.0741,0.2029
953,0.2029,0.1348,0.0143,0.0774,0.2029
954,0.2029,0.1348,0.0143,0.0725,0.2029
955,0.2029,0.1351,0.0144,0.0733,0.2029
956,0.2029,0.1349,0.0144,0.0799,0.2029
957,0.2029,0.1348,0.0143,0.0774,0.2029
958,0.2029,0.1347,0.0142,0.0587,0.2029
959,0.2029,0.1349,0.0141,0.0725,0.2029
960,0.2029,0.1349,0.0144,0.0807,0.2029
961,0.2029,0.1349,0.0143,0.0693,0.2029
962,0.2029,0.1349,0.0142,0.0766,0.2029
963,0.2029,0.1351,0.0143,0.0733,0.2029
964,0.2029,0.1351,0.0144,0.0741,0.2029
965,0.2029,0.1351,0.0142,0.0693,0.2029
966,0.2029,0.1349,0.0143,0.0799,0.2029
967,0.2029,0.1349,0.0144,0.0799,0.2029
968,0.2029,0.1351,0.0142,0.0831,0.2029
969,0.2029,0.1351,0.0143,0.0668,0.2029
970,0.2029,0.135,0.0143,0.0815,0.2029
971,0.2029,0.1349,0.0144,0.0782,0.2029
972,0.2029,0.1348,0.0144,0.0799,0.2029
973,0.2029,0.1348,0.0144,0.0815,0.2029
974,0.2029,0.1352,0.0143,0.0741,0.2029
975,0.2029,0.135,0.0142,0.0774,0.2029
976,0.2029,0.135,0.0144,0.0807,0.2029
977,0.2029,0.135,0.0144,0.0733,0.2029
978,0.2029,0.1348,0.0144,0.066,0.2029
979,0.2029,0.1348,0.0144,0.0807,0.2029
980,0.2029,0.135,0.0143,0.0774,0.2029
981,0.2029,0.135,0.0143,0.0807,0.2029
982,0.2029,0.1348,0.0143,0.0815,0.2029
983,0.2029,0.1349,0.0143,0.0774,0.2029
984,0.2029,0.135,0.0142,0.0725,0.2029
985,0.2029,0.135,0.0142,0.0815,0.2029
986,0.2029,0.1351,0.0142,0.0807,0.2029
987,0.2029,0.135,0.0142,0.0807,0.2029
988,0.2029,0.135,0.0143,0.0831,0.2029
989,0.2029,0.135,0.0144,0.0807,0.2029
990,0.2029,0.1349,0.0144,0.0652,0.2029
991,0.2029,0.135,0.0144,0.0766,0.2029
992,0.2029,0.1351,0.0143,0.0799,0.2029
993,0.2029,0.1351,0.0143,0.0741,0.2029
994,0.2029,0.1348,0.0144,0.0807,0.2029
995,0.2029,0.1351,0.0142,0.0823,0.2029
996,0.2029,0.135,0.0143,0.0725,0.2029
997,0.2029,0.135,0.0143,0.0815,0.2029
998,0.2029,0.1349,0.0143,0.0774,0.2029
999,0.2029,0.1351,0.0143,0.0676,0.2029
1000,0.2029,0.1352,0.0141,0.0807,0.2029
