Generation,Mean,Std,Min,Max
176,0.0044,0.0016,-0.0003,0.0085
177,0.0044,0.0016,-0.0003,0.0085
178,0.0044,0.0016,0.0003,0.0085
179,0.0044,0.0016,-0.001,0.0085
180,0.0044,0.0016,0.0003,0.0085
181,0.0045,0.0017,0.0,0.0085
182,0.0046,0.0017,-0.001,0.0085
183,0.0046,0.0016,0.0003,0.0085
184,0.0046,0.0016,-0.0013,0.0085
185,0.0046,0.0016,0.0007,0.0085
186,0.0046,0.0016,-0.0003,0.0085
187,0.0046,0.0016,-0.0003,0.0088
188,0.0047,0.0016,0.0007,0.0088
189,0.0047,0.0016,-0.0003,0.0088
190,0.0047,0.0016,-0.001,0.0088
191,0.0046,0.0016,-0.001,0.0088
192,0.0047,0.0016,-0.0013,0.0088
193,0.0047,0.0015,-0.0007,0.0088
194,0.0047,0.0016,-0.0007,0.0088
195,0.0047,0.0017,-0.0003,0.0092
196,0.0048,0.0016,0.0003,0.0092
197,0.0048,0.0016,0.0003,0.0092
198,0.0047,0.0016,0.0,0.0092
199,0.0048,0.0016,0.0003,0.0092
200,0.0048,0.0017,-0.0007,0.0092
201,0.0049,0.0016,0.0003,0.0092
202,0.0049,0.0015,0.0,0.0092
203,0.0048,0.0016,0.0,0.0092
204,0.0047,0.0016,0.0003,0.0092
205,0.0048,0.0016,0.0,0.0092
206,0.0048,0.0016,0.0007,0.0092
207,0.0049,0.0016,-0.0007,0.0092
208,0.0049,0.0016,-0.0007,0.0092
209,0.005,0.0017,-0.0007,0.0092
210,0.005,0.0016,0.0007,0.0092
211,0.005,0.0015,-0.0003,0.0092
212,0.0051,0.0015,0.0,0.0092
213,0.005,0.0015,-0.0007,0.0092
214,0.0049,0.0016,0.0003,0.0095
215,0.0049,0.0015,-0.0007,0.0095
216,0.0048,0.0015,0.0007,0.0095
217,0.0048,0.0016,-0.0013,0.0095
218,0.0048,0.0016,0.0,0.0095
219,0.0048,0.0016,-0.0007,0.0095
220,0.0047,0.0015,0.0003,0.0095
221,0.0047,0.0016,-0.0007,0.0095
222,0.0047,0.0016,-0.0007,0.0095
223,0.0047,0.0016,-0.0007,0.0095
224,0.0047,0.0017,-0.0007,0.0095
225,0.0048,0.0017,0.0,0.0095
226,0.0049,0.0016,0.0,0.0095
227,0.0049,0.0016,-0.0007,0.0095
228,0.005,0.0016,0.0,0.0095
229,0.0049,0.0016,-0.001,0.0095
230,0.0051,0.0015,0.0003,0.0095
231,0.005,0.0017,-0.0007,0.0098
232,0.0051,0.0016,-0.0003,0.0098
233,0.0051,0.0017,-0.0003,0.0098
234,0.0052,0.0016,-0.001,0.0098
235,0.0052,0.0016,-0.001,0.0098
236,0.0053,0.0016,0.0007,0.0098
237,0.0052,0.0016,-0.001,0.0098
238,0.0052,0.0017,0.0,0.0098
239,0.0053,0.0016,0.0003,0.0098
240,0.0053,0.0016,0.0003,0.0098
241,0.0054,0.0016,0.001,0.0098
242,0.0053,0.0015,0.0,0.0098
243,0.0052,0.0015,0.0007,0.0098
244,0.0051,0.0015,0.001,0.0098
245,0.0051,0.0016,-0.0007,0.0098
246,0.005,0.0015,0.0003,0.0098
247,0.005,0.0017,0.0,0.0098
248,0.0051,0.0016,0.0003,0.0098
249,0.0051,0.0016,0.001,0.0098
250,0.0052,0.0016,-0.0003,0.0098
251,0.0052,0.0016,-0.0003,0.0098
