Generation,Mean,Std,Min,Max
153,-0.0165,0.0031,-0.0254,-0.0057
154,-0.0166,0.0033,-0.0254,-0.0057
155,-0.0164,0.0032,-0.0262,-0.0057
156,-0.0165,0.0032,-0.0262,-0.0057
157,-0.0165,0.0032,-0.0245,-0.0057
158,-0.0166,0.0033,-0.0262,-0.0057
159,-0.0163,0.003,-0.0254,-0.0057
160,-0.0163,0.0031,-0.0254,-0.0057
161,-0.0163,0.0032,-0.0245,-0.0057
162,-0.0162,0.0031,-0.0254,-0.0057
163,-0.0163,0.0032,-0.0262,-0.0057
164,-0.0161,0.0031,-0.0262,-0.0057
165,-0.0161,0.0031,-0.0254,-0.0057
166,-0.0158,0.0031,-0.0254,-0.0057
167,-0.0159,0.0031,-0.0237,-0.0057
168,-0.0158,0.0031,-0.0245,-0.0057
169,-0.0156,0.0032,-0.027,-0.0057
170,-0.0153,0.0033,-0.0237,-0.0057
171,-0.0152,0.0033,-0.0262,-0.0049
172,-0.0153,0.0031,-0.0254,-0.0049
173,-0.0153,0.0031,-0.0254,-0.0049
174,-0.0154,0.0032,-0.0254,-0.0049
175,-0.0152,0.0031,-0.0254,-0.0049
176,-0.0156,0.0032,-0.027,-0.0049
177,-0.0155,0.0032,-0.0245,-0.0049
178,-0.0154,0.0031,-0.0245,-0.0049
179,-0.0157,0.0031,-0.0254,-0.0049
180,-0.0153,0.0031,-0.0262,-0.0049
181,-0.0151,0.0033,-0.0237,-0.0049
182,-0.0151,0.0031,-0.027,-0.0049
183,-0.0151,0.0029,-0.0245,-0.0049
184,-0.0154,0.003,-0.0237,-0.0049
185,-0.0152,0.0032,-0.0245,-0.0033
186,-0.0153,0.0031,-0.0237,-0.0033
187,-0.0152,0.0033,-0.0245,-0.0033
188,-0.0151,0.0032,-0.0245,-0.0033
189,-0.015,0.003,-0.0237,-0.0033
190,-0.015,0.0032,-0.0237,-0.0033
191,-0.0147,0.003,-0.0229,-0.0033
192,-0.0144,0.003,-0.0221,-0.0033
193,-0.0141,0.0029,-0.0229,-0.0033
194,-0.0143,0.0031,-0.0237,-0.0033
195,-0.0144,0.0031,-0.0237,-0.0033
196,-0.0142,0.0029,-0.0221,-0.0033
197,-0.014,0.003,-0.0237,-0.0033
198,-0.014,0.003,-0.0237,-0.0033
199,-0.014,0.0029,-0.0237,-0.0033
200,-0.0139,0.003,-0.0221,-0.0033
201,-0.0139,0.0031,-0.0237,-0.0033
202,-0.0138,0.0029,-0.0262,-0.0033
203,-0.0138,0.003,-0.0221,-0.0033
204,-0.014,0.003,-0.0262,-0.0033
205,-0.014,0.0029,-0.0221,-0.0033
206,-0.0138,0.003,-0.0229,-0.0033
207,-0.0139,0.0031,-0.0254,-0.0033
208,-0.0139,0.003,-0.0237,-0.0033
209,-0.0139,0.0029,-0.0221,-0.0033
210,-0.0141,0.0029,-0.0237,-0.0033
211,-0.0141,0.0029,-0.0237,-0.0033
212,-0.0142,0.003,-0.0237,-0.0033
213,-0.0139,0.003,-0.0245,-0.0033
214,-0.0139,0.0029,-0.0245,-0.0033
215,-0.0142,0.003,-0.0237,-0.0033
216,-0.0142,0.003,-0.0237,-0.0033
217,-0.0141,0.003,-0.0221,-0.0033
218,-0.014,0.0032,-0.0229,-0.0033
219,-0.0138,0.003,-0.0262,-0.0033
220,-0.0137,0.0029,-0.0221,-0.0033
221,-0.0137,0.0029,-0.0237,-0.0033
222,-0.0136,0.0029,-0.0221,-0.0033
223,-0.0136,0.0029,-0.0213,-0.0033
224,-0.0134,0.0029,-0.0229,-0.0033
225,-0.0134,0.0029,-0.0205,-0.0033
226,-0.0133,0.0029,-0.0237,-0.0033
227,-0.0132,0.003,-0.0237,-0.0033
228,-0.013,0.0028,-0.0221,-0.0033
229,-0.0131,0.0028,-0.0221,-0.0033
230,-0.0129,0.0028,-0.0229,-0.0033
231,-0.0131,0.0028,-0.0237,-0.0033
232,-0.0129,0.0029,-0.0221,-0.0033
233,-0.0129,0.0029,-0.0237,-0.0033
234,-0.0127,0.0028,-0.0205,-0.0033
235,-0.0127,0.0029,-0.0221,-0.0033
236,-0.0128,0.0028,-0.0213,-0.0033
