Generation,Mean,Std,Min,Max
127,-0.0294,0.0025,-0.0352,-0.018
128,-0.0294,0.0026,-0.0368,-0.018
129,-0.0293,0.0024,-0.0352,-0.018
130,-0.0293,0.0024,-0.036,-0.018
131,-0.0292,0.0024,-0.036,-0.018
132,-0.0292,0.0024,-0.0368,-0.018
133,-0.0291,0.0024,-0.0352,-0.018
134,-0.0291,0.0024,-0.0368,-0.018
135,-0.0291,0.0024,-0.0344,-0.018
136,-0.0289,0.0024,-0.0344,-0.018
137,-0.0288,0.0023,-0.0344,-0.018
138,-0.0291,0.0023,-0.0368,-0.018
139,-0.0288,0.0024,-0.0352,-0.018
140,-0.0288,0.0023,-0.0344,-0.018
141,-0.0286,0.0024,-0.0344,-0.018
142,-0.0287,0.0024,-0.0352,-0.018
143,-0.0288,0.0023,-0.0344,-0.018
144,-0.0286,0.0024,-0.0352,-0.018
145,-0.0286,0.0023,-0.0336,-0.018
146,-0.0286,0.0025,-0.0352,-0.018
147,-0.0285,0.0024,-0.036,-0.018
148,-0.0284,0.0024,-0.0344,-0.018
149,-0.0284,0.0023,-0.0344,-0.018
150,-0.0284,0.0024,-0.0352,-0.018
151,-0.0285,0.0025,-0.0344,-0.018
152,-0.0285,0.0024,-0.0368,-0.018
153,-0.0283,0.0024,-0.0336,-0.018
154,-0.0282,0.0024,-0.0336,-0.018
155,-0.0281,0.0026,-0.0352,-0.0164
156,-0.028,0.0026,-0.0344,-0.0164
157,-0.0279,0.0025,-0.0344,-0.0164
158,-0.028,0.0026,-0.0344,-0.0164
159,-0.0279,0.0024,-0.0344,-0.0164
160,-0.0279,0.0023,-0.0344,-0.0164
161,-0.0278,0.0026,-0.0344,-0.0164
162,-0.0276,0.0026,-0.0327,-0.0164
163,-0.0275,0.0025,-0.0344,-0.0164
164,-0.0275,0.0025,-0.0344,-0.0164
165,-0.0272,0.0024,-0.0336,-0.0164
166,-0.0273,0.0023,-0.0327,-0.0164
167,-0.0273,0.0025,-0.0352,-0.0164
168,-0.0272,0.0024,-0.0336,-0.0164
169,-0.0272,0.0026,-0.0352,-0.0164
170,-0.0272,0.0026,-0.0327,-0.0155
171,-0.027,0.0026,-0.0327,-0.0155
172,-0.0268,0.0026,-0.0336,-0.0155
173,-0.0268,0.0025,-0.0327,-0.0155
174,-0.0268,0.0024,-0.0327,-0.0155
175,-0.0269,0.0025,-0.0327,-0.0155
176,-0.0268,0.0026,-0.0327,-0.0155
177,-0.0269,0.0025,-0.0319,-0.0155
178,-0.0268,0.0026,-0.0327,-0.0155
179,-0.0268,0.0026,-0.0327,-0.0155
180,-0.0267,0.0026,-0.0327,-0.0155
181,-0.0267,0.0028,-0.0327,-0.0147
182,-0.0267,0.0027,-0.0327,-0.0147
183,-0.0267,0.0026,-0.0336,-0.0147
184,-0.0268,0.0027,-0.0336,-0.0147
185,-0.0268,0.0025,-0.0336,-0.0147
186,-0.0268,0.0026,-0.0344,-0.0147
187,-0.0268,0.0026,-0.0327,-0.0147
188,-0.0268,0.0026,-0.0336,-0.0147
189,-0.027,0.0027,-0.0344,-0.0147
190,-0.0268,0.0026,-0.0336,-0.0147
191,-0.0267,0.0026,-0.0327,-0.0147
192,-0.0266,0.0027,-0.0336,-0.0139
193,-0.0266,0.0029,-0.0344,-0.0139
194,-0.0264,0.0029,-0.0327,-0.0139
195,-0.0262,0.0029,-0.0327,-0.0131
196,-0.0261,0.0028,-0.0336,-0.0131
197,-0.026,0.0028,-0.0319,-0.0131
198,-0.0259,0.0029,-0.0319,-0.0131
199,-0.0259,0.0029,-0.0319,-0.0131
200,-0.0258,0.0028,-0.0319,-0.0131
201,-0.0258,0.0028,-0.0319,-0.0131
202,-0.0257,0.0029,-0.0327,-0.0123
203,-0.0257,0.0028,-0.0327,-0.0123
204,-0.0257,0.0027,-0.0336,-0.0123
205,-0.0256,0.0028,-0.0327,-0.0123
206,-0.0255,0.0029,-0.0319,-0.0123
207,-0.0254,0.0028,-0.0319,-0.0123
208,-0.0253,0.0028,-0.0327,-0.0115
209,-0.0253,0.0028,-0.0336,-0.0115
210,-0.0253,0.0028,-0.0327,-0.0115
211,-0.0252,0.0028,-0.0319,-0.0115
212,-0.0252,0.003,-0.0319,-0.0115
213,-0.0252,0.0029,-0.0319,-0.0115
214,-0.0251,0.003,-0.0327,-0.0115
215,-0.0249,0.0031,-0.0311,-0.0115
216,-0.0249,0.003,-0.0319,-0.0115
217,-0.0248,0.0031,-0.0311,-0.0115
218,-0.0245,0.0032,-0.0311,-0.0115
219,-0.0243,0.0033,-0.0327,-0.0115
220,-0.0242,0.0033,-0.0311,-0.0106
221,-0.0239,0.0034,-0.0336,-0.0106
222,-0.0237,0.0033,-0.0311,-0.0106
223,-0.0236,0.0034,-0.0327,-0.0106
224,-0.0235,0.0033,-0.0311,-0.0106
225,-0.0236,0.0034,-0.0311,-0.0106
226,-0.0234,0.0033,-0.0303,-0.0106
227,-0.0233,0.0033,-0.0303,-0.0106
228,-0.0235,0.0033,-0.0336,-0.0106
229,-0.0235,0.0032,-0.0319,-0.0106
230,-0.0236,0.0031,-0.0311,-0.0106
231,-0.0236,0.0032,-0.0319,-0.0106
232,-0.0235,0.0032,-0.0311,-0.0106
233,-0.0236,0.0034,-0.0327,-0.0106
234,-0.0236,0.0033,-0.0319,-0.0106
235,-0.0236,0.0033,-0.0319,-0.0106
236,-0.0235,0.0033,-0.0327,-0.0106
237,-0.0234,0.0032,-0.0319,-0.0106
238,-0.0234,0.003,-0.0311,-0.0106
239,-0.0234,0.0029,-0.0311,-0.0106
240,-0.0234,0.0031,-0.0303,-0.0106
241,-0.0233,0.0031,-0.0303,-0.0106
242,-0.0232,0.0032,-0.0303,-0.0106
243,-0.0232,0.0033,-0.0311,-0.0106
244,-0.0231,0.0034,-0.0303,-0.009
245,-0.0229,0.0034,-0.0319,-0.009
246,-0.0227,0.0035,-0.0327,-0.009
247,-0.0227,0.0034,-0.0311,-0.009
248,-0.0228,0.0032,-0.0311,-0.009
249,-0.0226,0.0033,-0.0311,-0.009
250,-0.0225,0.0032,-0.0319,-0.009
251,-0.0226,0.0033,-0.0311,-0.009
252,-0.0224,0.0034,-0.0311,-0.009
253,-0.0224,0.0032,-0.0295,-0.009
254,-0.0221,0.0033,-0.0295,-0.009
255,-0.0217,0.0033,-0.0295,-0.009
256,-0.0217,0.0033,-0.0295,-0.009
257,-0.0215,0.0032,-0.0303,-0.009
258,-0.0217,0.0032,-0.0295,-0.009
259,-0.0216,0.0033,-0.0303,-0.009
260,-0.0215,0.0032,-0.0327,-0.009
261,-0.0215,0.0032,-0.0303,-0.009
262,-0.0215,0.0034,-0.0303,-0.009
263,-0.0214,0.0036,-0.0303,-0.009
264,-0.0212,0.0033,-0.0286,-0.009
265,-0.0211,0.0032,-0.0286,-0.009
266,-0.021,0.0032,-0.0286,-0.009
267,-0.0209,0.0031,-0.0295,-0.009
268,-0.021,0.0032,-0.0295,-0.009
269,-0.0211,0.0032,-0.0295,-0.0082
270,-0.0212,0.0032,-0.0295,-0.0082
271,-0.0212,0.0031,-0.0303,-0.0082
272,-0.0213,0.0032,-0.0295,-0.0082
273,-0.0211,0.0033,-0.0295,-0.0082
274,-0.0212,0.0034,-0.0295,-0.0082
275,-0.021,0.0035,-0.0286,-0.0082
276,-0.0209,0.0032,-0.0286,-0.0082
277,-0.021,0.0034,-0.0303,-0.0082
278,-0.0208,0.0034,-0.0286,-0.0082
279,-0.0206,0.0034,-0.0295,-0.0082
280,-0.0205,0.0033,-0.0319,-0.0082
281,-0.0205,0.0032,-0.0295,-0.0082
282,-0.0206,0.0035,-0.0278,-0.0082
283,-0.0204,0.0033,-0.0295,-0.0082
284,-0.0202,0.0033,-0.0286,-0.0082
285,-0.02,0.0032,-0.0286,-0.0082
286,-0.02,0.0033,-0.0303,-0.0082
287,-0.0201,0.0033,-0.0278,-0.0082
288,-0.02,0.0034,-0.0303,-0.0082
289,-0.0199,0.0032,-0.0278,-0.0082
290,-0.0199,0.0033,-0.0286,-0.0082
291,-0.02,0.0032,-0.0295,-0.0082
292,-0.02,0.0032,-0.027,-0.0082
293,-0.02,0.0033,-0.0295,-0.0082
294,-0.0198,0.0034,-0.0295,-0.0082
295,-0.02,0.0033,-0.0278,-0.0082
296,-0.0198,0.0032,-0.0278,-0.0082
297,-0.0199,0.0032,-0.0286,-0.0082
298,-0.02,0.0033,-0.0295,-0.0082
299,-0.02,0.0032,-0.0286,-0.0082
300,-0.0198,0.0034,-0.0286,-0.0082
301,-0.0198,0.0032,-0.0278,-0.0082
302,-0.0198,0.0031,-0.0286,-0.0082
303,-0.0197,0.0031,-0.0278,-0.0082
304,-0.0198,0.0033,-0.0295,-0.0082
305,-0.0199,0.0032,-0.0303,-0.0082
306,-0.0197,0.0034,-0.0303,-0.0082
307,-0.0197,0.0034,-0.0278,-0.0082
308,-0.0194,0.0033,-0.0278,-0.0082
309,-0.0194,0.0032,-0.0286,-0.0082
310,-0.0195,0.0032,-0.0286,-0.0082
311,-0.0193,0.0032,-0.0286,-0.0082
312,-0.0194,0.003,-0.0278,-0.0082
313,-0.0194,0.0032,-0.0286,-0.0082
314,-0.0194,0.0034,-0.0295,-0.0082
315,-0.0192,0.0033,-0.0286,-0.0082
316,-0.0191,0.0032,-0.0278,-0.0082
317,-0.019,0.0032,-0.0286,-0.0082
318,-0.0192,0.0031,-0.0295,-0.0082
319,-0.0191,0.0031,-0.027,-0.0082
320,-0.0191,0.0032,-0.0278,-0.0082
321,-0.0191,0.003,-0.0278,-0.0082
322,-0.0192,0.0033,-0.0278,-0.0082
323,-0.0194,0.0031,-0.0295,-0.0082
324,-0.0194,0.0032,-0.0286,-0.0082
325,-0.0193,0.0032,-0.0319,-0.0082
326,-0.0194,0.0034,-0.0286,-0.0082
327,-0.0191,0.0032,-0.0286,-0.0082
328,-0.0189,0.0032,-0.0278,-0.0082
329,-0.0191,0.0031,-0.0278,-0.0082
330,-0.019,0.0031,-0.0278,-0.0082
331,-0.019,0.0031,-0.0278,-0.0082
332,-0.0189,0.0032,-0.0295,-0.0082
333,-0.0186,0.0029,-0.0262,-0.0082
334,-0.0185,0.0031,-0.0286,-0.0082
335,-0.0186,0.0031,-0.0278,-0.0082
336,-0.0185,0.0031,-0.027,-0.0082
337,-0.0185,0.0032,-0.0278,-0.0082
338,-0.0184,0.0032,-0.0262,-0.0082
339,-0.0182,0.0031,-0.0286,-0.0082
340,-0.0182,0.003,-0.0254,-0.0082
341,-0.0181,0.003,-0.027,-0.0082
342,-0.0183,0.003,-0.0278,-0.0082
343,-0.0185,0.0031,-0.0254,-0.0082
344,-0.0186,0.0032,-0.0278,-0.0082
345,-0.0185,0.0031,-0.0319,-0.0082
346,-0.0184,0.0031,-0.0278,-0.0082
347,-0.0187,0.003,-0.0286,-0.0082
348,-0.0187,0.003,-0.0286,-0.0082
349,-0.019,0.003,-0.0278,-0.0082
350,-0.0189,0.0031,-0.0278,-0.0082
351,-0.019,0.003,-0.0278,-0.0074
352,-0.0191,0.0031,-0.0278,-0.0074
353,-0.0192,0.0032,-0.0278,-0.0074
354,-0.0192,0.0033,-0.0311,-0.0074
355,-0.019,0.0032,-0.027,-0.0074
356,-0.0188,0.0033,-0.0286,-0.0074
357,-0.0186,0.0032,-0.0278,-0.0074
358,-0.0185,0.0031,-0.0278,-0.0074
359,-0.0183,0.0029,-0.027,-0.0074
360,-0.0184,0.003,-0.0254,-0.0074
361,-0.0183,0.0031,-0.0278,-0.0074
362,-0.0183,0.0032,-0.027,-0.0074
363,-0.018,0.003,-0.0262,-0.0074
364,-0.0178,0.003,-0.0262,-0.0074
365,-0.0178,0.003,-0.027,-0.0074
366,-0.0178,0.0031,-0.027,-0.0074
367,-0.0179,0.0031,-0.027,-0.0074
368,-0.0178,0.0031,-0.027,-0.0074
369,-0.0178,0.0031,-0.0278,-0.0074
370,-0.0177,0.0032,-0.027,-0.0074
371,-0.0177,0.0032,-0.0254,-0.0074
372,-0.0177,0.0032,-0.0286,-0.0074
373,-0.0176,0.0029,-0.0278,-0.0074
374,-0.0176,0.0028,-0.0262,-0.0074
375,-0.0177,0.0029,-0.0254,-0.0074
376,-0.018,0.003,-0.0278,-0.0074
377,-0.018,0.0032,-0.0262,-0.0074
378,-0.0179,0.0031,-0.027,-0.0074
379,-0.018,0.0032,-0.0278,-0.0074
380,-0.0179,0.0032,-0.027,-0.0074
381,-0.018,0.0031,-0.027,-0.0074
382,-0.0178,0.0029,-0.0254,-0.0074
383,-0.0179,0.003,-0.0295,-0.0074
384,-0.0178,0.0032,-0.0295,-0.0074
385,-0.0177,0.0031,-0.0245,-0.0074
386,-0.0178,0.003,-0.0262,-0.0074
387,-0.0178,0.0032,-0.027,-0.0074
388,-0.0178,0.0031,-0.027,-0.0074
389,-0.0178,0.0032,-0.0262,-0.0074
390,-0.0179,0.0031,-0.0278,-0.0074
391,-0.018,0.0031,-0.0286,-0.0074
392,-0.0181,0.0032,-0.0286,-0.0074
393,-0.0181,0.0031,-0.0262,-0.0074
394,-0.0181,0.003,-0.0278,-0.0074
395,-0.018,0.003,-0.0262,-0.0074
396,-0.0183,0.003,-0.0278,-0.0074
397,-0.0184,0.003,-0.027,-0.0074
398,-0.0184,0.0031,-0.0278,-0.0074
399,-0.0185,0.0031,-0.027,-0.0074
400,-0.0184,0.0034,-0.0286,-0.0074
401,-0.0181,0.0031,-0.0278,-0.0074
402,-0.0179,0.0031,-0.027,-0.0074
403,-0.0177,0.0031,-0.0286,-0.0057
404,-0.0177,0.0031,-0.0278,-0.0057
405,-0.0177,0.003,-0.027,-0.0057
406,-0.0176,0.0031,-0.0262,-0.0057
407,-0.0177,0.003,-0.0262,-0.0057
408,-0.0178,0.0029,-0.0262,-0.0057
409,-0.0177,0.0031,-0.027,-0.0057
410,-0.0176,0.0028,-0.0245,-0.0057
411,-0.0178,0.003,-0.027,-0.0057
412,-0.0179,0.0031,-0.0262,-0.0057
413,-0.0181,0.0029,-0.0262,-0.0057
414,-0.0181,0.003,-0.027,-0.0057
415,-0.0184,0.0031,-0.0311,-0.0057
416,-0.0184,0.0031,-0.0286,-0.0057
417,-0.018,0.0031,-0.027,-0.0057
418,-0.018,0.0031,-0.027,-0.0057
419,-0.0179,0.0029,-0.0262,-0.0057
420,-0.0177,0.003,-0.0262,-0.0057
421,-0.0177,0.003,-0.0254,-0.0057
422,-0.0176,0.0029,-0.0295,-0.0057
423,-0.0177,0.003,-0.0254,-0.0057
424,-0.0177,0.0029,-0.0262,-0.0057
425,-0.0179,0.0031,-0.0286,-0.0057
426,-0.0177,0.0031,-0.0262,-0.0057
427,-0.0176,0.003,-0.027,-0.0057
428,-0.0175,0.003,-0.0278,-0.0057
429,-0.0177,0.0031,-0.027,-0.0057
430,-0.0177,0.0029,-0.027,-0.0057
431,-0.0177,0.0031,-0.0286,-0.0057
432,-0.0174,0.0029,-0.0254,-0.0057
433,-0.0175,0.003,-0.0303,-0.0057
434,-0.0174,0.0031,-0.0278,-0.0057
435,-0.0174,0.0031,-0.0278,-0.0057
436,-0.0173,0.0029,-0.027,-0.0057
437,-0.0172,0.003,-0.0262,-0.0057
438,-0.0175,0.003,-0.027,-0.0057
439,-0.0175,0.003,-0.027,-0.0057
440,-0.0173,0.003,-0.0262,-0.0057
441,-0.0174,0.003,-0.0262,-0.0057
442,-0.0172,0.0029,-0.0278,-0.0057
443,-0.0172,0.003,-0.0254,-0.0057
444,-0.0172,0.0031,-0.0278,-0.0057
445,-0.0169,0.0029,-0.0262,-0.0057
446,-0.0169,0.0029,-0.0262,-0.0057
447,-0.0171,0.0029,-0.027,-0.0057
448,-0.0173,0.0032,-0.0286,-0.0057
449,-0.0172,0.003,-0.0262,-0.0057
450,-0.0172,0.0032,-0.0286,-0.0057
451,-0.0171,0.0031,-0.0254,-0.0057
452,-0.0171,0.0032,-0.027,-0.0057
453,-0.0169,0.003,-0.0254,-0.0057
454,-0.017,0.0031,-0.0278,-0.0057
455,-0.0168,0.003,-0.0254,-0.0057
456,-0.0168,0.0028,-0.0254,-0.0057
457,-0.017,0.0032,-0.0254,-0.0057
458,-0.017,0.0031,-0.0245,-0.0057
459,-0.0169,0.0029,-0.0245,-0.0057
460,-0.0169,0.003,-0.0278,-0.0057
461,-0.017,0.0028,-0.0254,-0.0057
462,-0.017,0.0029,-0.027,-0.0057
463,-0.017,0.0029,-0.0254,-0.0057
464,-0.0169,0.0029,-0.0254,-0.0057
465,-0.017,0.0029,-0.0262,-0.0057
466,-0.0171,0.0029,-0.0262,-0.0057
467,-0.0173,0.0029,-0.0254,-0.0057
468,-0.0175,0.003,-0.0262,-0.0057
469,-0.0174,0.003,-0.027,-0.0057
470,-0.0174,0.0031,-0.0262,-0.0057
471,-0.0174,0.003,-0.0262,-0.0057
472,-0.0172,0.003,-0.0254,-0.0057
473,-0.0172,0.0029,-0.0254,-0.0057
474,-0.0172,0.0031,-0.0278,-0.0057
475,-0.017,0.0031,-0.0262,-0.0057
476,-0.017,0.0031,-0.0262,-0.0057
477,-0.0168,0.0029,-0.0245,-0.0057
478,-0.0169,0.0029,-0.0254,-0.0057
479,-0.0171,0.0032,-0.0262,-0.0057
480,-0.0169,0.0031,-0.0262,-0.0057
481,-0.0168,0.003,-0.0254,-0.0057
482,-0.0169,0.0031,-0.0245,-0.0057
483,-0.0168,0.0031,-0.0262,-0.0057
484,-0.0167,0.0031,-0.0262,-0.0057
485,-0.0168,0.003,-0.0245,-0.0057
486,-0.0168,0.0029,-0.0245,-0.0057
487,-0.0167,0.0029,-0.0254,-0.0057
488,-0.0167,0.003,-0.0254,-0.0057
489,-0.0165,0.0031,-0.0245,-0.0057
490,-0.0163,0.0029,-0.0278,-0.0057
491,-0.0165,0.0029,-0.0262,-0.0057
492,-0.0164,0.0028,-0.0245,-0.0057
493,-0.0164,0.0028,-0.0237,-0.0057
494,-0.0165,0.0029,-0.0237,-0.0057
495,-0.0164,0.003,-0.0245,-0.0057
496,-0.0162,0.0029,-0.0286,-0.0057
497,-0.0162,0.0028,-0.0262,-0.0057
498,-0.0162,0.0031,-0.0262,-0.0057
499,-0.0159,0.003,-0.0245,-0.0057
500,-0.0158,0.0029,-0.0254,-0.0057
501,-0.0158,0.0029,-0.0245,-0.0057
502,-0.016,0.0028,-0.0254,-0.0057
503,-0.016,0.0028,-0.027,-0.0057
504,-0.016,0.0029,-0.0245,-0.0057
505,-0.0161,0.003,-0.0245,-0.0057
506,-0.0162,0.0028,-0.0245,-0.0057
507,-0.0162,0.003,-0.0245,-0.0057
508,-0.0163,0.003,-0.0245,-0.0057
509,-0.0162,0.0029,-0.0245,-0.0057
510,-0.0162,0.003,-0.0254,-0.0057
511,-0.0162,0.003,-0.0262,-0.0057
512,-0.0163,0.0028,-0.0254,-0.0057
513,-0.0162,0.003,-0.027,-0.0057
514,-0.0163,0.0031,-0.0245,-0.0057
515,-0.0163,0.003,-0.0245,-0.0057
516,-0.0162,0.003,-0.0254,-0.0057
517,-0.016,0.0031,-0.0245,-0.0057
518,-0.0159,0.0029,-0.0254,-0.0057
519,-0.0159,0.0027,-0.0245,-0.0057
520,-0.0162,0.0028,-0.0237,-0.0057
521,-0.0163,0.0028,-0.0262,-0.0057
522,-0.0164,0.0029,-0.0245,-0.0057
523,-0.0162,0.0031,-0.027,-0.0057
524,-0.016,0.0029,-0.0229,-0.0057
525,-0.0161,0.0029,-0.0254,-0.0057
526,-0.016,0.0029,-0.0262,-0.0057
527,-0.0161,0.003,-0.0286,-0.0057
528,-0.016,0.0028,-0.0245,-0.0057
529,-0.016,0.0029,-0.0245,-0.0057
530,-0.0161,0.0031,-0.027,-0.0057
531,-0.0162,0.0029,-0.0254,-0.0057
532,-0.0161,0.0029,-0.0245,-0.0057
533,-0.0161,0.003,-0.0278,-0.0057
534,-0.0158,0.0029,-0.0254,-0.0057
535,-0.0158,0.0029,-0.0237,-0.0057
536,-0.0157,0.003,-0.0254,-0.0057
537,-0.0157,0.003,-0.0254,-0.0057
538,-0.0156,0.003,-0.0245,-0.0057
539,-0.0155,0.003,-0.0229,-0.0057
540,-0.0155,0.003,-0.0245,-0.0057
541,-0.0153,0.0029,-0.0254,-0.0057
542,-0.0155,0.003,-0.0237,-0.0057
543,-0.0155,0.003,-0.0245,-0.0057
544,-0.0153,0.003,-0.0245,-0.0057
545,-0.0151,0.0029,-0.0254,-0.0057
546,-0.0152,0.003,-0.0237,-0.0057
547,-0.0151,0.003,-0.0262,-0.0057
548,-0.0152,0.0028,-0.0245,-0.0057
549,-0.0152,0.003,-0.0245,-0.0057
550,-0.0151,0.0029,-0.0229,-0.0057
551,-0.0152,0.0029,-0.0237,-0.0057
552,-0.0154,0.0028,-0.0245,-0.0057
553,-0.0155,0.0029,-0.0262,-0.0057
554,-0.0155,0.003,-0.0262,-0.0057
555,-0.0153,0.0028,-0.0237,-0.0057
556,-0.0155,0.0029,-0.0262,-0.0057
557,-0.0155,0.0028,-0.0245,-0.0057
558,-0.0156,0.0028,-0.0254,-0.0057
559,-0.0154,0.0027,-0.0237,-0.0057
560,-0.0154,0.0029,-0.0245,-0.0057
561,-0.0156,0.0028,-0.0245,-0.0057
562,-0.0154,0.0029,-0.0245,-0.0057
563,-0.0153,0.0028,-0.0237,-0.0057
564,-0.0154,0.0027,-0.0262,-0.0057
565,-0.0155,0.0027,-0.0237,-0.0057
566,-0.0152,0.0028,-0.0245,-0.0057
567,-0.0153,0.0029,-0.0221,-0.0057
568,-0.0153,0.0028,-0.0245,-0.0057
569,-0.0155,0.0028,-0.0229,-0.0057
