Generation,Mean,Std,Min,Max
208,0.0063,0.0024,-0.0013,0.0137
209,0.0062,0.0025,-0.0023,0.0137
210,0.0063,0.0024,-0.001,0.0137
211,0.0063,0.0026,-0.0023,0.0137
212,0.0062,0.0024,-0.0016,0.0137
213,0.0062,0.0024,-0.0026,0.0137
214,0.0063,0.0025,-0.0029,0.0137
215,0.0065,0.0024,-0.0007,0.0137
216,0.0065,0.0025,-0.0026,0.0137
217,0.0067,0.0026,-0.0023,0.0141
218,0.0068,0.0027,-0.001,0.0141
219,0.007,0.0025,-0.0007,0.0141
220,0.0071,0.0025,-0.0007,0.0141
221,0.0073,0.0025,0.0,0.0141
222,0.0071,0.0024,-0.001,0.0144
223,0.0069,0.0026,-0.0003,0.0144
224,0.007,0.0027,-0.0023,0.0144
225,0.0071,0.0027,-0.0046,0.0144
226,0.007,0.0028,-0.0023,0.0144
227,0.0073,0.0028,-0.001,0.0144
228,0.0074,0.0027,-0.001,0.0144
229,0.0073,0.0026,0.0,0.0144
230,0.0073,0.0026,0.0,0.0144
231,0.0074,0.0027,-0.0003,0.0144
232,0.0074,0.0027,0.0003,0.0144
233,0.0077,0.0026,-0.002,0.0144
234,0.0077,0.0026,-0.0007,0.0144
235,0.0077,0.0026,-0.0013,0.0144
236,0.0077,0.0027,-0.001,0.0144
237,0.0076,0.0026,0.0003,0.0144
238,0.0079,0.0027,-0.0016,0.0144
239,0.008,0.0027,0.0007,0.0144
240,0.0081,0.0027,0.0003,0.0144
241,0.0081,0.0027,0.0003,0.0144
242,0.0081,0.0027,0.0,0.0144
243,0.0083,0.0027,0.0,0.0144
244,0.0082,0.0026,-0.0023,0.0144
245,0.0081,0.0028,-0.0003,0.0144
246,0.0081,0.0027,-0.0013,0.0144
247,0.0081,0.0028,-0.0013,0.0144
248,0.0082,0.0027,0.0007,0.0144
249,0.0083,0.0027,0.0003,0.0144
250,0.0082,0.0028,-0.001,0.0144
251,0.008,0.0028,-0.0016,0.0144
252,0.0082,0.0029,-0.0013,0.0144
253,0.0083,0.0028,-0.0013,0.0144
254,0.0082,0.0028,0.0,0.0144
255,0.0083,0.0029,-0.001,0.0144
256,0.0083,0.0028,0.0013,0.0144
257,0.0084,0.0029,-0.0007,0.0144
258,0.0084,0.003,-0.001,0.0144
259,0.0083,0.0029,-0.001,0.0144
260,0.0085,0.003,-0.0007,0.0144
261,0.0085,0.0029,-0.0023,0.0144
262,0.0084,0.0029,0.0,0.0144
263,0.0084,0.0029,-0.0013,0.0144
264,0.0084,0.003,-0.0003,0.0144
265,0.0085,0.0029,0.0003,0.0144
266,0.0084,0.0029,-0.0016,0.0144
267,0.0082,0.003,-0.0033,0.0144
268,0.0083,0.0029,-0.0016,0.0144
269,0.0082,0.003,-0.0007,0.0144
270,0.0084,0.0029,-0.002,0.0144
271,0.0084,0.003,-0.0023,0.0144
272,0.0083,0.0029,-0.0013,0.0144
273,0.0082,0.0029,-0.001,0.0144
274,0.0082,0.003,-0.0013,0.0144
275,0.0084,0.0031,-0.0013,0.0144
276,0.0085,0.0028,-0.0003,0.0144
277,0.0085,0.003,-0.0003,0.0144
278,0.0086,0.0028,0.0,0.0144
279,0.0084,0.0032,-0.001,0.0144
280,0.0083,0.0031,-0.001,0.0144
281,0.0086,0.0029,-0.0003,0.0144
282,0.0086,0.0029,-0.0013,0.0144
283,0.0084,0.0031,-0.0026,0.0144
284,0.0085,0.003,-0.001,0.0147
285,0.0086,0.003,-0.001,0.0151
286,0.0086,0.0031,-0.001,0.0151
287,0.0086,0.0029,-0.0003,0.0151
288,0.0083,0.0029,-0.0007,0.0151
289,0.0083,0.003,0.0,0.0151
290,0.0082,0.0031,-0.0007,0.0151
291,0.0083,0.003,-0.002,0.0151
292,0.0083,0.003,-0.0013,0.0151
293,0.0084,0.0029,0.0,0.0151
294,0.0084,0.0029,-0.0013,0.0151
295,0.0083,0.003,-0.001,0.0151
296,0.0084,0.0031,-0.002,0.0151
297,0.0085,0.0029,0.001,0.0151
298,0.0084,0.0029,0.0,0.0151
299,0.0085,0.0031,-0.001,0.0151
300,0.0086,0.003,-0.002,0.0151
301,0.0084,0.003,-0.0003,0.0151
302,0.0084,0.0031,-0.0016,0.0151
303,0.0083,0.003,-0.001,0.0151
304,0.0081,0.003,-0.0013,0.0151
305,0.008,0.003,-0.0007,0.0151
306,0.0079,0.003,-0.001,0.0151
307,0.0082,0.0029,-0.0007,0.0151
308,0.0082,0.003,-0.001,0.0151
309,0.0083,0.003,-0.0003,0.0151
310,0.0086,0.0029,-0.0003,0.0151
311,0.0084,0.0031,-0.0016,0.0151
312,0.0085,0.003,-0.001,0.0151
313,0.0086,0.003,-0.001,0.0151
314,0.0086,0.003,-0.0007,0.0151
315,0.0085,0.003,0.0003,0.0151
316,0.0084,0.0031,-0.0007,0.0151
317,0.0084,0.0031,-0.0033,0.0151
318,0.0084,0.0031,-0.0013,0.0151
319,0.0083,0.003,-0.0003,0.0151
320,0.0084,0.0031,-0.0003,0.0151
321,0.0085,0.003,-0.001,0.0151
322,0.0086,0.003,-0.0013,0.0151
323,0.0085,0.0031,-0.001,0.0151
324,0.0085,0.0031,-0.001,0.0151
325,0.0084,0.003,-0.0033,0.0151
326,0.0084,0.0031,-0.0003,0.0151
327,0.0083,0.0031,-0.001,0.0151
328,0.0082,0.0031,-0.0007,0.0151
329,0.0083,0.003,0.0,0.0151
330,0.0083,0.0031,-0.001,0.0151
331,0.0083,0.003,-0.0003,0.0151
332,0.0085,0.0029,-0.0013,0.0151
333,0.0086,0.003,-0.0007,0.0151
334,0.0086,0.0029,-0.0013,0.0151
335,0.0085,0.0029,0.0003,0.0151
336,0.0086,0.0029,0.0,0.0151
337,0.0086,0.003,-0.0003,0.0151
338,0.0086,0.0029,0.0003,0.0151
339,0.0087,0.0029,0.0007,0.0151
340,0.0087,0.003,-0.0003,0.0151
341,0.0088,0.0029,-0.0003,0.0151
342,0.0085,0.0029,0.0,0.0151
343,0.0084,0.0029,-0.0003,0.0151
344,0.0083,0.0029,0.0,0.0151
345,0.0084,0.003,0.0007,0.0151
346,0.0083,0.0029,-0.002,0.0151
347,0.0082,0.0029,-0.0003,0.0151
348,0.0085,0.0029,0.0003,0.0151
349,0.0085,0.003,-0.0007,0.0151
350,0.0088,0.0029,-0.0003,0.0151
351,0.0084,0.003,-0.0016,0.0151
352,0.0087,0.003,-0.0016,0.0151
353,0.0085,0.003,-0.0026,0.0151
354,0.0084,0.0029,0.0,0.0151
355,0.0085,0.0029,-0.0013,0.0151
356,0.0084,0.0029,-0.0016,0.0151
357,0.0087,0.0028,-0.0003,0.0151
358,0.0085,0.003,-0.0013,0.0151
359,0.0084,0.003,0.0,0.0151
360,0.0085,0.0029,0.0003,0.0151
361,0.0084,0.0029,-0.001,0.0151
362,0.0083,0.0029,-0.0007,0.0151
363,0.0083,0.0029,-0.0026,0.0151
364,0.0082,0.003,-0.001,0.0151
365,0.0083,0.0031,-0.001,0.0151
366,0.0084,0.0031,-0.0023,0.0151
367,0.0086,0.0029,0.0007,0.0151
368,0.0086,0.003,0.0003,0.0151
369,0.0087,0.0029,0.0,0.0151
370,0.0085,0.003,-0.0026,0.0151
371,0.0086,0.003,-0.0007,0.0151
372,0.0085,0.0031,0.0,0.0151
373,0.0085,0.0029,0.0003,0.0151
374,0.0085,0.0031,-0.0007,0.0151
375,0.0087,0.0029,0.0003,0.0151
376,0.0089,0.0028,-0.001,0.0151
377,0.0088,0.0029,-0.001,0.0151
378,0.0089,0.0029,0.0003,0.0151
379,0.0087,0.0029,-0.0003,0.0151
380,0.0088,0.003,-0.001,0.0151
381,0.0087,0.0029,-0.0007,0.0151
382,0.0088,0.0029,0.0003,0.0151
383,0.0087,0.0029,-0.0007,0.0151
384,0.0088,0.003,0.0,0.0151
385,0.0088,0.003,0.0,0.0151
386,0.0091,0.0029,0.0,0.0151
387,0.0092,0.0029,-0.001,0.0151
388,0.0089,0.0029,0.0,0.0151
389,0.0089,0.0028,0.0013,0.0151
390,0.0087,0.003,-0.0007,0.0151
391,0.0086,0.003,-0.001,0.0151
392,0.0086,0.003,0.0003,0.0151
393,0.0085,0.0031,-0.001,0.0151
394,0.0086,0.003,-0.0036,0.0151
395,0.0086,0.003,0.0,0.0151
396,0.0086,0.0031,-0.0023,0.0151
397,0.0085,0.0031,-0.0016,0.0151
398,0.0086,0.0028,0.0007,0.0151
399,0.0085,0.003,-0.0016,0.0151
400,0.0085,0.003,-0.0003,0.0151
401,0.0084,0.003,-0.001,0.0151
402,0.0084,0.0031,-0.0016,0.0151
403,0.0084,0.0031,-0.0033,0.0151
404,0.0084,0.0029,-0.0016,0.0151
405,0.0085,0.003,-0.001,0.0151
406,0.0087,0.0029,-0.0003,0.0151
407,0.0085,0.0029,-0.0016,0.0151
408,0.0085,0.0028,-0.0023,0.0151
409,0.0083,0.003,-0.0003,0.0151
410,0.0084,0.0031,-0.001,0.0151
411,0.0086,0.003,-0.0003,0.0151
412,0.0085,0.0028,-0.0003,0.0151
413,0.0084,0.0029,0.0007,0.0151
414,0.0084,0.003,-0.0003,0.0151
415,0.0082,0.0029,-0.0007,0.0151
416,0.0082,0.003,-0.0016,0.0151
417,0.0081,0.0032,-0.0023,0.0151
418,0.0084,0.0032,-0.001,0.0151
419,0.0084,0.0031,-0.0016,0.0151
420,0.0084,0.003,-0.0007,0.0151
421,0.0082,0.003,0.0003,0.0151
422,0.0082,0.003,-0.0003,0.0151
423,0.0083,0.003,0.0,0.0151
424,0.0081,0.0031,0.0,0.0151
425,0.0083,0.0032,-0.0003,0.0151
426,0.0084,0.003,-0.0007,0.0151
427,0.0085,0.0029,0.0013,0.0151
428,0.0084,0.003,-0.0007,0.0151
429,0.0083,0.0031,-0.0029,0.0151
430,0.0084,0.003,-0.001,0.0151
431,0.0084,0.003,-0.0007,0.0151
432,0.0085,0.003,0.0007,0.0151
433,0.0085,0.003,-0.0007,0.0151
434,0.0085,0.0028,-0.0007,0.0151
435,0.0084,0.0029,0.0003,0.0151
436,0.0084,0.003,-0.0013,0.0151
437,0.0086,0.003,-0.0007,0.0151
438,0.0088,0.0028,0.002,0.0151
439,0.0087,0.003,-0.0003,0.0151
440,0.0085,0.003,-0.0026,0.0151
441,0.0085,0.0029,-0.0013,0.0151
442,0.0084,0.003,-0.0016,0.0151
443,0.0084,0.0031,-0.0007,0.0151
444,0.0086,0.0029,-0.0007,0.0151
445,0.0084,0.0031,-0.0007,0.0151
446,0.0086,0.0029,0.0007,0.0151
447,0.0086,0.0031,-0.001,0.0151
448,0.0085,0.0031,-0.0003,0.0151
449,0.0085,0.0031,-0.0003,0.0151
450,0.0085,0.003,-0.0013,0.0151
451,0.0083,0.003,-0.0016,0.0151
452,0.0083,0.0029,-0.0003,0.0151
453,0.0082,0.0028,-0.0007,0.0151
454,0.0081,0.0029,-0.001,0.0151
455,0.008,0.0031,-0.0003,0.0151
456,0.0081,0.003,-0.0003,0.0151
457,0.0083,0.003,-0.0007,0.0151
458,0.0086,0.0029,-0.0039,0.0151
459,0.0087,0.0029,0.001,0.0151
460,0.0084,0.0029,0.0003,0.0151
461,0.0083,0.0028,0.0,0.0151
462,0.0083,0.0031,-0.001,0.0151
463,0.0084,0.003,0.0007,0.0151
464,0.0084,0.003,0.0,0.0151
465,0.0085,0.0029,-0.0003,0.0151
466,0.0085,0.0029,-0.002,0.0151
467,0.0085,0.0029,-0.0007,0.0151
468,0.0086,0.0031,-0.002,0.0151
469,0.0087,0.0028,0.0003,0.0151
470,0.0087,0.0029,0.001,0.0151
471,0.0086,0.0029,0.0,0.0151
472,0.0087,0.003,-0.0007,0.0151
473,0.0086,0.0029,-0.001,0.0151
474,0.0086,0.0029,-0.0033,0.0151
475,0.0086,0.0028,-0.0003,0.0151
476,0.0087,0.0029,-0.0003,0.0151
477,0.0089,0.003,0.0,0.0151
478,0.0089,0.0029,0.001,0.0151
479,0.0087,0.0028,-0.0003,0.0151
480,0.0088,0.0028,-0.0003,0.0151
481,0.0088,0.0029,-0.0003,0.0151
482,0.0088,0.003,-0.001,0.0151
483,0.0086,0.003,-0.0013,0.0151
484,0.0088,0.0028,-0.001,0.0151
485,0.0088,0.0031,0.0003,0.0151
486,0.0089,0.0028,0.001,0.0151
487,0.0087,0.0028,-0.0003,0.0151
488,0.0085,0.0028,-0.0007,0.0151
489,0.0087,0.0028,-0.002,0.0151
490,0.0085,0.0028,0.0007,0.0151
491,0.0083,0.0029,0.001,0.0151
492,0.0082,0.0028,0.0,0.0151
493,0.0082,0.0029,-0.0013,0.0151
494,0.0083,0.003,-0.0013,0.0151
495,0.0083,0.0028,0.0003,0.0151
496,0.0083,0.003,-0.0007,0.0151
497,0.0085,0.0029,-0.0013,0.0151
498,0.0086,0.0029,-0.0007,0.0151
499,0.0086,0.0029,-0.001,0.0151
500,0.0084,0.0029,-0.001,0.0151
501,0.0086,0.0028,0.0003,0.0151
502,0.0085,0.003,-0.001,0.0151
503,0.0085,0.003,-0.0003,0.0151
504,0.0085,0.0029,-0.0003,0.0151
505,0.0087,0.0029,0.0,0.0151
506,0.0085,0.0031,-0.0013,0.0151
507,0.0085,0.003,0.0,0.0151
508,0.0083,0.0029,-0.001,0.0151
509,0.0083,0.003,-0.001,0.0151
510,0.0084,0.003,-0.0007,0.0151
511,0.0086,0.003,-0.0003,0.0151
512,0.0087,0.0029,-0.001,0.0151
513,0.0087,0.003,-0.002,0.0151
514,0.0087,0.0029,-0.0003,0.0151
515,0.0086,0.0029,-0.0007,0.0151
516,0.0087,0.0029,-0.001,0.0151
517,0.0087,0.0028,-0.001,0.0151
518,0.0087,0.0031,-0.0026,0.0151
519,0.009,0.0028,-0.0003,0.0151
520,0.0089,0.0028,0.001,0.0151
521,0.0087,0.0029,0.0013,0.0151
522,0.0086,0.0031,-0.0007,0.0151
523,0.0086,0.0029,0.0,0.0151
524,0.0085,0.003,0.0,0.0151
525,0.0084,0.0032,-0.001,0.0151
526,0.0083,0.003,0.0,0.0151
527,0.0082,0.0032,-0.0007,0.0151
528,0.0081,0.0032,-0.0023,0.0151
529,0.0084,0.003,-0.0007,0.0151
530,0.0085,0.003,-0.001,0.0151
531,0.0084,0.0031,-0.0023,0.0151
532,0.0086,0.0031,0.0003,0.0151
533,0.0087,0.0031,-0.001,0.0151
534,0.0088,0.0029,0.001,0.0151
535,0.009,0.0028,0.0,0.0151
536,0.0088,0.0029,-0.0007,0.0151
537,0.0086,0.0031,-0.0003,0.0151
538,0.0084,0.003,-0.001,0.0151
539,0.0085,0.003,0.0,0.0151
540,0.0084,0.003,0.0007,0.0151
541,0.0084,0.0031,-0.001,0.0151
542,0.0082,0.0031,-0.0016,0.0151
543,0.0083,0.0029,-0.0003,0.0151
544,0.0083,0.003,-0.0003,0.0151
545,0.0082,0.0029,0.0003,0.0151
546,0.008,0.003,-0.0007,0.0151
547,0.0082,0.003,-0.0003,0.0151
548,0.0085,0.003,-0.0007,0.0151
549,0.0087,0.0029,-0.0013,0.0151
550,0.0087,0.003,-0.001,0.0151
551,0.0087,0.0031,-0.001,0.0151
552,0.0086,0.0031,-0.001,0.0151
553,0.0087,0.0029,0.0007,0.0151
554,0.0084,0.0031,-0.0016,0.0151
555,0.0086,0.003,-0.002,0.0151
556,0.0086,0.003,-0.0003,0.0151
557,0.0084,0.003,-0.0016,0.0151
558,0.0084,0.003,-0.002,0.0151
559,0.0085,0.0031,-0.0003,0.0151
560,0.0084,0.0031,-0.0046,0.0151
561,0.0086,0.003,0.0003,0.0151
562,0.0087,0.0029,0.0013,0.0151
563,0.0085,0.003,-0.0013,0.0151
564,0.0084,0.0031,-0.0003,0.0151
565,0.0085,0.003,-0.002,0.0151
566,0.0085,0.0029,-0.0007,0.0151
567,0.0084,0.003,0.0007,0.0151
568,0.0083,0.003,-0.0013,0.0151
569,0.0084,0.003,-0.0003,0.0151
570,0.0086,0.003,-0.0003,0.0151
571,0.0086,0.0031,-0.0016,0.0151
572,0.0086,0.003,-0.0007,0.0151
573,0.0087,0.0029,-0.0003,0.0151
574,0.0085,0.003,0.0003,0.0151
575,0.0085,0.0031,-0.0007,0.0151
576,0.0086,0.0028,0.0003,0.0151
577,0.0085,0.0031,-0.002,0.0151
578,0.0083,0.0032,-0.002,0.0151
579,0.0082,0.0032,-0.0007,0.0151
580,0.0083,0.0031,-0.0016,0.0151
581,0.0083,0.0031,0.0,0.0151
582,0.0083,0.003,-0.0003,0.0151
583,0.0085,0.003,0.0,0.0151
584,0.0086,0.0031,-0.0007,0.0151
585,0.0085,0.003,0.0,0.0151
586,0.0085,0.0031,-0.001,0.0151
587,0.0084,0.0029,-0.002,0.0151
588,0.0085,0.0031,-0.0003,0.0151
589,0.0086,0.0032,-0.0013,0.0151
590,0.0088,0.0031,0.0007,0.0151
591,0.0087,0.0031,0.0003,0.0151
592,0.0087,0.0031,-0.0003,0.0151
593,0.0086,0.0031,-0.0013,0.0151
594,0.0086,0.0032,-0.0003,0.0151
595,0.0089,0.003,-0.0013,0.0151
596,0.009,0.0029,0.0007,0.0151
597,0.0089,0.003,-0.0007,0.0151
598,0.0091,0.0029,-0.0003,0.0151
599,0.0091,0.003,0.0003,0.0151
600,0.009,0.0031,-0.0007,0.0151
601,0.0091,0.003,0.0,0.0151
602,0.0089,0.0029,-0.0003,0.0151
603,0.0085,0.003,-0.0026,0.0151
604,0.0084,0.0031,-0.001,0.0151
605,0.0086,0.0031,-0.0003,0.0151
606,0.0086,0.0032,-0.0007,0.0151
607,0.0088,0.003,-0.0003,0.0151
608,0.0088,0.0029,-0.0023,0.0151
609,0.0088,0.003,0.0007,0.0151
610,0.0086,0.0031,-0.0007,0.0151
611,0.0086,0.0031,-0.0013,0.0151
612,0.0086,0.003,-0.0007,0.0151
613,0.0085,0.003,-0.001,0.0151
614,0.0084,0.003,-0.0016,0.0151
615,0.0084,0.0032,-0.0023,0.0151
616,0.0085,0.003,-0.0007,0.0151
617,0.0085,0.003,-0.002,0.0151
618,0.0084,0.003,-0.0033,0.0151
619,0.0082,0.0031,-0.0007,0.0151
620,0.0082,0.0031,-0.0007,0.0151
621,0.0082,0.003,-0.0013,0.0151
622,0.0081,0.003,0.0007,0.0151
623,0.0081,0.0029,0.0,0.0151
624,0.0083,0.0028,0.0,0.0151
