Generation,Mean,Std,Min,Max
173,0.0058,0.0016,0.0003,0.0105
174,0.0058,0.0017,-0.0026,0.0105
175,0.0058,0.0016,0.0007,0.0105
176,0.0057,0.0017,0.0003,0.0105
177,0.0057,0.0017,0.0,0.0105
178,0.0058,0.0017,0.0007,0.0105
179,0.0058,0.0018,-0.0007,0.0105
180,0.0058,0.0017,0.001,0.0105
181,0.0059,0.0017,0.0003,0.0105
182,0.0059,0.0016,0.0,0.0105
183,0.0059,0.0016,0.001,0.0105
184,0.0058,0.0017,0.0007,0.0105
185,0.0059,0.0017,0.0007,0.0105
186,0.006,0.0017,-0.0003,0.0105
187,0.0059,0.0017,0.0007,0.0105
188,0.0058,0.0017,0.0003,0.0105
189,0.0058,0.0017,0.0,0.0105
190,0.0058,0.0018,0.0,0.0105
191,0.0058,0.0017,0.0003,0.0105
192,0.0059,0.0017,0.0003,0.0105
193,0.0059,0.0017,0.0,0.0105
194,0.0059,0.0018,0.0,0.0105
195,0.006,0.0018,-0.0007,0.0105
196,0.006,0.0016,0.0,0.0105
197,0.0061,0.0017,0.0003,0.0105
198,0.0062,0.0016,0.0007,0.0105
199,0.0061,0.0016,0.001,0.0105
200,0.0061,0.0017,-0.0003,0.0105
201,0.0062,0.0016,0.001,0.0105
202,0.0061,0.0016,-0.0007,0.0105
203,0.006,0.0017,-0.0007,0.0105
204,0.006,0.0017,0.0003,0.0105
205,0.0059,0.0017,0.0,0.0105
206,0.0058,0.0017,0.0,0.0105
207,0.0059,0.0017,0.0003,0.0105
208,0.0058,0.0018,0.0003,0.0105
209,0.0059,0.0017,-0.001,0.0105
210,0.006,0.0017,0.0003,0.0105
211,0.0058,0.0019,-0.0007,0.0105
212,0.0059,0.0017,0.0003,0.0105
213,0.006,0.0017,0.0003,0.0105
214,0.0059,0.0017,-0.0003,0.0105
215,0.0058,0.0017,0.0,0.0105
216,0.0059,0.0017,-0.002,0.0105
217,0.0059,0.0017,0.0007,0.0105
218,0.006,0.0018,0.0003,0.0111
219,0.006,0.0017,-0.0003,0.0111
220,0.0059,0.0018,-0.0013,0.0111
221,0.006,0.0017,-0.0003,0.0111
222,0.0061,0.0018,-0.0007,0.0111
223,0.0061,0.0017,0.001,0.0111
224,0.0061,0.0018,-0.0003,0.0111
225,0.0062,0.0017,0.0003,0.0111
226,0.0062,0.0017,-0.0013,0.0111
227,0.0063,0.0017,0.0007,0.0111
228,0.0063,0.0017,0.0007,0.0111
229,0.0063,0.0017,0.0013,0.0111
230,0.0062,0.0017,0.001,0.0111
231,0.0063,0.0017,0.0007,0.0111
232,0.0064,0.0017,0.0013,0.0111
233,0.0063,0.0018,0.0003,0.0111
234,0.0063,0.0017,-0.0003,0.0111
235,0.0064,0.0016,0.001,0.0111
236,0.0065,0.0017,0.0007,0.0111
237,0.0065,0.0017,-0.0007,0.0111
238,0.0064,0.0016,-0.0003,0.0111
239,0.0063,0.0017,0.0,0.0111
240,0.0064,0.0016,0.0007,0.0111
241,0.0063,0.0017,0.001,0.0111
242,0.0062,0.0018,0.0003,0.0111
243,0.0061,0.0017,0.0003,0.0111
244,0.0062,0.0018,0.0003,0.0111
245,0.0063,0.0017,0.0013,0.0111
246,0.0063,0.0016,0.001,0.0111
247,0.0062,0.0016,0.0013,0.0111
248,0.0062,0.0017,0.0007,0.0111
249,0.0063,0.0016,0.0,0.0111
250,0.0062,0.0017,-0.0007,0.0111
251,0.0063,0.0017,-0.002,0.0111
252,0.0062,0.0017,0.001,0.0111
253,0.0064,0.0017,0.0,0.0111
254,0.0063,0.0018,0.001,0.0111
255,0.0064,0.0017,-0.0007,0.0111
256,0.0064,0.0017,0.0003,0.0111
257,0.0064,0.0017,-0.0003,0.0111
258,0.0064,0.0016,0.001,0.0111
259,0.0065,0.0017,-0.0003,0.0111
260,0.0064,0.0017,0.0016,0.0111
261,0.0063,0.0018,-0.0013,0.0111
262,0.0064,0.0017,0.001,0.0111
263,0.0063,0.0017,0.0007,0.0111
264,0.0063,0.0018,0.0,0.0111
265,0.0063,0.0018,0.0003,0.0111
266,0.0064,0.0017,0.0007,0.0111
267,0.0064,0.0017,0.001,0.0111
268,0.0064,0.0017,-0.0007,0.0111
269,0.0063,0.0018,0.0003,0.0111
270,0.0062,0.0018,-0.0007,0.0111
271,0.0063,0.0017,-0.001,0.0111
272,0.0062,0.0018,0.0,0.0111
273,0.0064,0.0017,0.0007,0.0111
274,0.0064,0.0016,0.0023,0.0111
275,0.0063,0.0017,0.001,0.0111
276,0.0063,0.0017,0.0003,0.0111
277,0.0063,0.0017,0.001,0.0111
278,0.0065,0.0017,0.0007,0.0111
279,0.0064,0.0017,0.0007,0.0111
280,0.0063,0.0017,0.0003,0.0111
281,0.0064,0.0017,0.0007,0.0111
282,0.0064,0.0017,0.0013,0.0111
283,0.0064,0.0018,0.001,0.0111
284,0.0065,0.0018,0.001,0.0111
285,0.0065,0.0017,0.001,0.0111
286,0.0067,0.0018,-0.0016,0.0111
287,0.0067,0.0016,0.0013,0.0111
288,0.0067,0.0017,0.0,0.0111
289,0.0067,0.0017,0.0013,0.0111
290,0.0067,0.0017,0.0013,0.0115
291,0.0067,0.0017,0.001,0.0115
292,0.0066,0.0018,0.0007,0.0115
293,0.0066,0.0018,0.0007,0.0115
294,0.0067,0.0017,0.0016,0.0115
295,0.0067,0.0018,-0.0003,0.0115
296,0.0066,0.0018,0.001,0.0115
297,0.0066,0.0017,0.001,0.0115
298,0.0067,0.0018,-0.0023,0.0115
299,0.0067,0.0018,0.001,0.0115
300,0.0067,0.0017,0.001,0.0115
301,0.0067,0.0017,0.0013,0.0115
302,0.0068,0.0018,0.001,0.0115
303,0.0068,0.0017,-0.0003,0.0115
304,0.0069,0.0016,0.0016,0.0115
305,0.0068,0.0018,0.0003,0.0115
306,0.0067,0.0018,0.0007,0.0115
307,0.0067,0.0019,0.0,0.0115
308,0.0067,0.0017,0.0016,0.0115
309,0.0068,0.0017,0.001,0.0115
310,0.0067,0.0016,0.001,0.0115
311,0.0067,0.0017,0.001,0.0115
312,0.0066,0.0017,0.0013,0.0115
313,0.0066,0.0019,0.0013,0.0115
314,0.0067,0.0019,0.0003,0.0115
315,0.0067,0.0018,0.0013,0.0115
316,0.0067,0.0018,0.0013,0.0115
317,0.0067,0.0019,-0.0007,0.0115
318,0.0067,0.0018,0.001,0.0115
319,0.0067,0.0018,0.001,0.0115
320,0.0068,0.0018,0.001,0.0115
321,0.0069,0.0017,0.001,0.0115
322,0.0069,0.0017,0.002,0.0121
323,0.0068,0.0018,0.0007,0.0121
324,0.0068,0.0018,0.002,0.0121
325,0.0067,0.0017,0.0013,0.0121
326,0.0067,0.0018,0.0003,0.0121
327,0.0067,0.0018,0.0007,0.0121
328,0.0068,0.0017,0.0007,0.0121
329,0.0067,0.0018,0.0013,0.0121
330,0.0067,0.0019,0.0016,0.0121
331,0.0067,0.0018,0.001,0.0121
332,0.0067,0.0018,0.001,0.0121
333,0.0066,0.0019,0.0003,0.0121
334,0.0068,0.0019,-0.0007,0.0121
335,0.007,0.0018,0.0007,0.0121
336,0.007,0.0018,0.001,0.0121
337,0.0071,0.0016,0.0013,0.0121
338,0.0069,0.0017,0.0013,0.0121
339,0.0069,0.0017,0.001,0.0121
340,0.0069,0.0018,0.001,0.0121
341,0.0069,0.0018,0.0016,0.0121
342,0.007,0.0018,0.001,0.0121
343,0.007,0.0018,0.0003,0.0121
344,0.0071,0.0018,0.001,0.0121
345,0.007,0.0018,0.0016,0.0121
346,0.007,0.0018,0.001,0.0121
347,0.0069,0.0018,0.0007,0.0121
348,0.0068,0.0018,0.0013,0.0121
349,0.0068,0.0018,0.001,0.0121
350,0.0069,0.0018,-0.0007,0.0121
351,0.007,0.0016,0.001,0.0121
352,0.0069,0.0018,0.0013,0.0121
353,0.0069,0.0018,0.0003,0.0121
354,0.0068,0.0018,0.0013,0.0121
355,0.007,0.0017,0.0013,0.0121
356,0.0069,0.0018,0.002,0.0121
357,0.0068,0.0018,0.0013,0.0121
358,0.0068,0.0018,0.001,0.0121
359,0.0069,0.0018,0.0013,0.0121
360,0.0069,0.0017,0.0,0.0121
361,0.0069,0.0018,0.001,0.0121
362,0.007,0.0018,0.0016,0.0121
363,0.0071,0.0018,-0.002,0.0121
364,0.0071,0.0018,0.0013,0.0121
365,0.0072,0.0017,0.0013,0.0121
366,0.0071,0.0017,-0.001,0.0121
367,0.0071,0.0018,0.002,0.0121
368,0.0072,0.0018,0.0013,0.0121
369,0.0072,0.0018,0.0023,0.0121
370,0.0073,0.0018,0.001,0.0121
371,0.0073,0.0017,0.0016,0.0121
372,0.0074,0.0017,0.002,0.0121
373,0.0074,0.0017,0.0023,0.0121
374,0.0074,0.0017,0.0013,0.0121
375,0.0073,0.0018,0.0023,0.0121
376,0.0074,0.0018,0.0013,0.0121
377,0.0075,0.0018,0.0023,0.0121
378,0.0075,0.0016,0.0023,0.0121
379,0.0074,0.0018,0.0013,0.0121
380,0.0074,0.0017,0.001,0.0121
381,0.0075,0.0017,0.002,0.0121
382,0.0076,0.0017,0.002,0.0121
383,0.0075,0.0017,0.0026,0.0121
384,0.0076,0.0017,0.002,0.0121
385,0.0076,0.0016,0.002,0.0121
386,0.0075,0.0017,0.0016,0.0121
387,0.0074,0.0017,0.0023,0.0121
388,0.0073,0.0018,0.0016,0.0121
389,0.0075,0.0017,0.0023,0.0121
390,0.0074,0.0017,0.002,0.0121
391,0.0074,0.0017,0.0016,0.0121
392,0.0072,0.0017,0.0013,0.0121
393,0.0073,0.0017,0.0007,0.0121
394,0.0073,0.0017,0.0016,0.0121
395,0.0073,0.0017,0.0016,0.0121
396,0.0073,0.0017,0.0016,0.0121
397,0.0073,0.0018,0.0013,0.0121
398,0.0073,0.0019,0.0013,0.0121
399,0.0073,0.0018,0.002,0.0121
400,0.0074,0.0018,0.0016,0.0121
401,0.0074,0.0018,0.001,0.0121
402,0.0074,0.0018,0.002,0.0121
403,0.0075,0.0017,0.0023,0.0121
404,0.0074,0.0018,0.002,0.0121
405,0.0073,0.0016,0.0023,0.0121
406,0.0073,0.0018,0.0023,0.0121
407,0.0073,0.0017,0.0026,0.0121
408,0.0072,0.0018,0.002,0.0121
409,0.0072,0.0018,0.0023,0.0121
410,0.0073,0.0018,0.002,0.0121
411,0.0074,0.0018,0.001,0.0121
412,0.0075,0.0017,0.0016,0.0121
413,0.0074,0.0017,0.0016,0.0121
414,0.0074,0.0018,0.0016,0.0121
415,0.0075,0.0017,0.0026,0.0121
416,0.0074,0.0017,0.001,0.0121
417,0.0073,0.0017,0.0023,0.0121
418,0.0073,0.0018,0.0013,0.0121
419,0.0074,0.0017,0.0023,0.0121
420,0.0074,0.0018,0.0016,0.0121
421,0.0074,0.0018,0.0003,0.0121
422,0.0074,0.0017,0.0016,0.0121
423,0.0075,0.0017,0.0016,0.0121
424,0.0075,0.0018,0.0016,0.0121
425,0.0075,0.0017,0.0013,0.0121
426,0.0074,0.0018,0.0007,0.0121
427,0.0074,0.0018,0.0016,0.0121
428,0.0075,0.0018,0.0016,0.0121
429,0.0075,0.0017,0.002,0.0121
430,0.0075,0.0017,0.0016,0.0121
431,0.0075,0.0017,0.0013,0.0121
432,0.0075,0.0017,0.002,0.0121
433,0.0075,0.0017,0.002,0.0121
434,0.0075,0.0017,0.0023,0.0121
435,0.0074,0.0018,0.0016,0.0121
436,0.0075,0.0018,0.0016,0.0121
437,0.0075,0.0017,0.0023,0.0121
438,0.0074,0.0017,0.0016,0.0121
439,0.0074,0.0018,0.0023,0.0121
440,0.0075,0.0018,0.0023,0.0121
441,0.0075,0.0017,0.002,0.0121
442,0.0074,0.0018,0.0016,0.0124
443,0.0075,0.0018,0.002,0.0124
444,0.0074,0.0018,0.0016,0.0124
445,0.0074,0.0018,0.0013,0.0124
446,0.0075,0.0018,0.0016,0.0124
447,0.0076,0.0018,0.002,0.0124
448,0.0076,0.0018,0.0023,0.0124
449,0.0076,0.0018,0.002,0.0124
450,0.0076,0.0018,0.0016,0.0124
451,0.0077,0.0018,0.0016,0.0124
452,0.0078,0.0018,0.0023,0.0124
453,0.0078,0.0016,0.0033,0.0124
454,0.0077,0.0018,0.002,0.0124
455,0.0077,0.0017,0.0023,0.0124
456,0.0077,0.0016,0.002,0.0124
457,0.0076,0.0017,0.002,0.0124
458,0.0075,0.0016,0.0023,0.0124
459,0.0074,0.0017,0.0016,0.0124
460,0.0074,0.0018,0.002,0.0124
461,0.0076,0.0017,0.0016,0.0124
462,0.0075,0.0018,0.002,0.0124
463,0.0075,0.0017,0.002,0.0124
464,0.0074,0.0017,0.0003,0.0124
465,0.0073,0.0018,0.002,0.0124
466,0.0073,0.0018,0.0003,0.0124
467,0.0075,0.0016,0.0023,0.0124
468,0.0074,0.0017,0.002,0.0124
469,0.0076,0.0017,0.002,0.0124
470,0.0076,0.0017,0.0016,0.0124
471,0.0077,0.0016,0.0023,0.0124
472,0.0076,0.0018,0.001,0.0124
473,0.0076,0.0018,0.0016,0.0124
474,0.0077,0.0018,0.002,0.0124
475,0.0077,0.0017,0.0026,0.0124
476,0.0077,0.0018,0.0029,0.0124
477,0.0076,0.0017,0.002,0.0124
478,0.0075,0.0017,0.0016,0.0124
479,0.0075,0.0017,0.001,0.0124
480,0.0075,0.0018,0.0007,0.0124
481,0.0075,0.0018,0.001,0.0124
482,0.0076,0.0018,0.0023,0.0124
483,0.0076,0.0017,0.0023,0.0124
484,0.0075,0.0017,0.002,0.0124
485,0.0074,0.0017,0.002,0.0124
486,0.0074,0.0018,0.002,0.0124
487,0.0074,0.0018,0.002,0.0124
488,0.0076,0.0017,0.0016,0.0124
489,0.0077,0.0017,0.0023,0.0124
490,0.0076,0.0016,0.0026,0.0124
491,0.0075,0.0017,0.0026,0.0124
492,0.0074,0.0018,0.0016,0.0124
493,0.0075,0.0018,0.0026,0.0124
494,0.0075,0.0017,0.0016,0.0124
495,0.0075,0.0017,0.002,0.0124
496,0.0075,0.0018,0.002,0.0124
497,0.0075,0.0018,0.002,0.0124
498,0.0075,0.0018,0.0016,0.0124
499,0.0075,0.0018,0.002,0.0124
500,0.0075,0.0018,0.0023,0.0124
501,0.0075,0.0018,0.002,0.0124
502,0.0076,0.0017,0.0013,0.0124
503,0.0075,0.0018,0.002,0.0124
504,0.0075,0.0018,0.0013,0.0124
505,0.0075,0.0017,0.0029,0.0124
506,0.0073,0.0017,0.0023,0.0124
507,0.0074,0.0017,0.0026,0.0124
508,0.0074,0.0017,0.0013,0.0124
509,0.0074,0.0017,0.0016,0.0128
510,0.0075,0.0018,0.0023,0.0128
511,0.0074,0.0017,0.002,0.0128
512,0.0074,0.0018,0.002,0.0128
513,0.0074,0.0017,0.0023,0.0128
514,0.0074,0.0018,0.0023,0.0128
515,0.0075,0.0018,0.002,0.0128
516,0.0074,0.0019,0.0016,0.0128
517,0.0077,0.0018,0.001,0.0128
518,0.0079,0.0017,0.0023,0.0128
519,0.0079,0.0017,0.002,0.0128
520,0.0077,0.0017,0.002,0.0128
521,0.0077,0.0018,0.0013,0.0128
522,0.0077,0.0018,0.0023,0.0128
523,0.0077,0.0018,0.0026,0.0128
524,0.0078,0.0017,0.0023,0.0128
525,0.0077,0.0018,0.002,0.0128
526,0.0077,0.0018,0.002,0.0128
527,0.0078,0.0017,0.0026,0.0128
528,0.0078,0.0017,0.0023,0.0128
529,0.0078,0.0016,0.002,0.0128
530,0.0077,0.0017,0.0026,0.0128
531,0.0077,0.0017,0.0023,0.0128
532,0.0076,0.0017,0.002,0.0128
533,0.0077,0.0018,0.002,0.0128
534,0.0077,0.0017,0.0023,0.0128
535,0.0077,0.0017,0.0013,0.0128
536,0.0078,0.0017,0.0016,0.0128
537,0.0077,0.0015,0.0023,0.0128
538,0.0077,0.0018,0.0013,0.0128
539,0.0077,0.0017,0.0023,0.0128
540,0.0077,0.0017,0.0023,0.0128
541,0.0077,0.0017,0.0026,0.0128
542,0.0076,0.0017,0.002,0.0128
543,0.0076,0.0017,0.0026,0.0128
544,0.0076,0.0017,0.0016,0.0128
545,0.0076,0.0017,0.002,0.0128
546,0.0076,0.0016,0.0016,0.0128
547,0.0076,0.0017,0.0023,0.0128
548,0.0074,0.0017,0.002,0.0128
549,0.0074,0.0018,0.001,0.0128
550,0.0074,0.0019,0.0016,0.0128
551,0.0075,0.0018,0.002,0.0128
552,0.0074,0.0017,0.002,0.0128
553,0.0074,0.0017,0.0016,0.0128
554,0.0072,0.0017,0.001,0.0128
555,0.0073,0.0017,0.002,0.0128
556,0.0073,0.0018,0.002,0.0128
557,0.0073,0.0018,0.0016,0.0128
558,0.0073,0.0018,0.0013,0.0128
559,0.0075,0.0018,0.0013,0.0128
560,0.0075,0.0017,0.0016,0.0128
561,0.0074,0.0018,0.0023,0.0128
562,0.0075,0.0019,0.0016,0.0128
563,0.0076,0.0017,0.002,0.0128
564,0.0076,0.0017,0.0023,0.0128
565,0.0075,0.0017,0.002,0.0128
566,0.0074,0.0018,0.0016,0.0128
567,0.0074,0.0017,0.0023,0.0128
568,0.0074,0.0018,0.002,0.0128
569,0.0074,0.0018,0.0013,0.0128
570,0.0074,0.0018,0.001,0.0128
571,0.0076,0.0017,0.0023,0.0128
572,0.0076,0.0016,0.002,0.0128
573,0.0074,0.0017,0.002,0.0128
574,0.0074,0.0017,0.0016,0.0128
575,0.0074,0.0018,0.0013,0.0128
576,0.0075,0.0018,0.0016,0.0128
577,0.0075,0.0017,0.0016,0.0128
578,0.0074,0.0018,0.0023,0.0128
579,0.0073,0.0018,0.0023,0.0128
580,0.0074,0.0017,0.002,0.0128
581,0.0074,0.0017,0.0026,0.0128
582,0.0074,0.0018,0.0016,0.0128
583,0.0074,0.0019,0.002,0.0128
584,0.0075,0.0018,0.002,0.0128
585,0.0074,0.0019,0.0016,0.0128
586,0.0075,0.0018,0.0023,0.0128
587,0.0076,0.0017,0.0023,0.0128
588,0.0076,0.0017,0.002,0.0128
589,0.0077,0.0018,0.0026,0.0128
590,0.0078,0.0018,0.002,0.0128
591,0.0077,0.0018,0.002,0.0128
592,0.0077,0.0017,0.0023,0.0128
593,0.0078,0.0017,0.0026,0.0128
594,0.0078,0.0017,0.0026,0.0128
595,0.0077,0.0017,0.002,0.0128
596,0.0077,0.0017,0.0023,0.0128
597,0.0076,0.0018,0.002,0.0128
598,0.0076,0.0017,0.0026,0.0128
599,0.0078,0.0017,0.0023,0.0128
600,0.0077,0.0016,0.0016,0.0128
601,0.0076,0.0017,0.0026,0.0128
602,0.0075,0.0017,0.0026,0.0128
603,0.0075,0.0018,0.0023,0.0128
604,0.0076,0.0017,0.002,0.0128
605,0.0074,0.0017,0.0007,0.0128
606,0.0074,0.0017,0.002,0.0128
607,0.0075,0.0018,0.0013,0.0128
608,0.0075,0.0017,0.0023,0.0128
609,0.0075,0.0017,0.0016,0.0128
610,0.0076,0.0016,0.0033,0.0128
611,0.0074,0.0018,0.002,0.0128
612,0.0075,0.0016,0.0023,0.0128
613,0.0075,0.0017,0.0016,0.0128
614,0.0075,0.0017,0.0016,0.0128
615,0.0075,0.0017,0.002,0.0128
616,0.0074,0.0018,0.002,0.0128
617,0.0075,0.0018,0.0016,0.0128
618,0.0076,0.0017,0.002,0.0128
619,0.0077,0.0017,0.0026,0.0128
620,0.0076,0.0017,0.0023,0.0128
621,0.0074,0.0017,0.002,0.0128
622,0.0074,0.0016,0.002,0.0128
623,0.0074,0.0016,0.002,0.0128
624,0.0073,0.0017,0.002,0.0128
625,0.0072,0.0017,0.002,0.0128
626,0.0072,0.0018,0.002,0.0128
627,0.0073,0.0017,0.0016,0.0128
628,0.0073,0.0017,0.0013,0.0128
629,0.0072,0.0016,0.002,0.0128
630,0.0072,0.0017,0.002,0.0128
631,0.0072,0.0017,0.0026,0.0128
632,0.0071,0.0018,0.0013,0.0128
