Generation,Mean,Std,Min,Max
1,-0.0377,0.0023,-0.0429,-0.0295
2,-0.1937,0.0244,-0.2604,-0.0295
3,-0.1959,0.0237,-0.2728,-0.0295
4,-0.1953,0.0232,-0.2599,-0.0295
5,-0.1932,0.023,-0.2613,-0.0295
6,-0.193,0.0236,-0.2604,-0.0295
7,-0.1924,0.0228,-0.2444,-0.0295
8,-0.1943,0.0231,-0.2783,-0.0295
9,-0.1941,0.0225,-0.2435,-0.0295
10,-0.1952,0.0223,-0.2723,-0.0295
11,-0.1933,0.0228,-0.2544,-0.0295
12,-0.1938,0.0241,-0.2599,-0.0295
13,-0.193,0.0223,-0.2534,-0.0295
14,-0.1916,0.0247,-0.2549,-0.0295
15,-0.193,0.0226,-0.2494,-0.0295
16,-0.193,0.023,-0.2659,-0.0295
17,-0.1925,0.0228,-0.248,-0.0295
18,-0.1925,0.0228,-0.2663,-0.0295
19,-0.1937,0.0234,-0.2489,-0.0295
20,-0.1928,0.0238,-0.2549,-0.0295
21,-0.1928,0.0225,-0.2584,-0.0295
22,-0.1933,0.0228,-0.2652,-0.0295
23,-0.1935,0.0225,-0.2485,-0.0295
24,-0.194,0.023,-0.2554,-0.0295
25,-0.1931,0.023,-0.2592,-0.0295
26,-0.1938,0.0245,-0.2583,-0.0295
27,-0.1944,0.0227,-0.2499,-0.0295
28,-0.1942,0.0238,-0.2609,-0.0295
29,-0.1921,0.0234,-0.248,-0.0295
30,-0.1918,0.0232,-0.247,-0.0295
31,-0.1944,0.0228,-0.2549,-0.0295
32,-0.1919,0.0234,-0.2583,-0.0295
33,-0.1938,0.0231,-0.2592,-0.0295
34,-0.1929,0.0233,-0.2449,-0.0295
35,-0.1918,0.0245,-0.2499,-0.0295
36,-0.1945,0.0228,-0.2563,-0.0295
37,-0.1921,0.0231,-0.2559,-0.0295
38,-0.1936,0.0224,-0.2659,-0.0295
39,-0.1949,0.0225,-0.253,-0.0295
40,-0.192,0.0235,-0.2594,-0.0295
41,-0.194,0.0237,-0.2713,-0.0295
42,-0.1918,0.0238,-0.2594,-0.0295
43,-0.1945,0.0237,-0.2707,-0.0295
44,-0.1939,0.0228,-0.2649,-0.0295
45,-0.1931,0.0231,-0.2659,-0.0295
46,-0.1936,0.0226,-0.248,-0.0295
47,-0.1922,0.0231,-0.2604,-0.0295
48,-0.1932,0.0233,-0.2534,-0.0295
49,-0.1923,0.0228,-0.2504,-0.0295
50,-0.1936,0.0224,-0.2544,-0.0295
51,-0.1934,0.0253,-0.2718,-0.0295
52,-0.192,0.0236,-0.2604,-0.0295
53,-0.1921,0.0237,-0.2533,-0.0295
54,-0.1915,0.0225,-0.2544,-0.0295
55,-0.1953,0.0228,-0.2642,-0.0295
56,-0.1939,0.0236,-0.2444,-0.0295
57,-0.1933,0.0225,-0.2534,-0.0295
58,-0.1908,0.0235,-0.2568,-0.0295
59,-0.1948,0.023,-0.2578,-0.0295
60,-0.193,0.0235,-0.2444,-0.0295
61,-0.1926,0.0237,-0.2599,-0.0295
62,-0.1961,0.0231,-0.2659,-0.0295
63,-0.1928,0.0234,-0.2623,-0.0295
64,-0.1933,0.0241,-0.2534,-0.0295
65,-0.1922,0.0228,-0.2718,-0.0295
66,-0.1939,0.0225,-0.2534,-0.0295
67,-0.194,0.0238,-0.2687,-0.0295
68,-0.1931,0.0224,-0.2837,-0.0295
69,-0.1938,0.0244,-0.2654,-0.0295
70,-0.1941,0.0233,-0.2583,-0.0295
71,-0.1938,0.0232,-0.2544,-0.0295
72,-0.1937,0.0222,-0.253,-0.0295
73,-0.1936,0.0235,-0.2604,-0.0295
74,-0.1926,0.0231,-0.2513,-0.0295
75,-0.1946,0.0233,-0.2539,-0.0295
76,-0.1936,0.0227,-0.2544,-0.0295
77,-0.1929,0.0242,-0.2647,-0.0295
78,-0.1932,0.023,-0.2728,-0.0295
79,-0.1926,0.0237,-0.2439,-0.0295
80,-0.1941,0.024,-0.2604,-0.0295
81,-0.1923,0.0226,-0.248,-0.0295
82,-0.1934,0.0229,-0.2554,-0.0295
83,-0.1935,0.0235,-0.2623,-0.0295
84,-0.192,0.0239,-0.2499,-0.0295
85,-0.1937,0.0236,-0.2668,-0.0295
86,-0.1925,0.0242,-0.2728,-0.0295
87,-0.1926,0.0223,-0.2639,-0.0295
88,-0.193,0.0234,-0.2523,-0.0295
89,-0.1932,0.0234,-0.2599,-0.0295
90,-0.1929,0.024,-0.2604,-0.0295
91,-0.1922,0.0231,-0.2613,-0.0295
92,-0.1934,0.0235,-0.2539,-0.0295
93,-0.1927,0.022,-0.2544,-0.0295
94,-0.1941,0.0234,-0.2559,-0.0295
95,-0.1922,0.0225,-0.2613,-0.0295
96,-0.192,0.0229,-0.2489,-0.0295
97,-0.1932,0.0238,-0.2663,-0.0295
98,-0.1923,0.0238,-0.2485,-0.0295
99,-0.1936,0.0227,-0.2528,-0.0295
100,-0.1941,0.0229,-0.2623,-0.0295
101,-0.1931,0.0223,-0.248,-0.0295
102,-0.1932,0.0233,-0.2652,-0.0295
103,-0.1928,0.0241,-0.2708,-0.0295
104,-0.1926,0.0232,-0.2642,-0.0295
105,-0.1948,0.0233,-0.2783,-0.0295
106,-0.1931,0.0241,-0.2687,-0.0295
107,-0.1938,0.0236,-0.2544,-0.0295
108,-0.1934,0.0233,-0.2609,-0.0295
109,-0.1947,0.0231,-0.2549,-0.0295
110,-0.1924,0.0229,-0.2642,-0.0295
111,-0.1927,0.0244,-0.2623,-0.0295
112,-0.1956,0.0216,-0.2549,-0.0295
113,-0.1918,0.0241,-0.2592,-0.0295
114,-0.1933,0.0226,-0.2659,-0.0295
115,-0.1946,0.0231,-0.2504,-0.0295
116,-0.1927,0.0226,-0.2592,-0.0295
117,-0.1944,0.023,-0.2609,-0.0295
118,-0.193,0.0232,-0.2718,-0.0295
119,-0.1945,0.0239,-0.2728,-0.0295
120,-0.1907,0.0243,-0.2613,-0.0295
121,-0.1954,0.0229,-0.2544,-0.0295
122,-0.1939,0.0229,-0.2554,-0.0295
123,-0.1922,0.0232,-0.2563,-0.0295
124,-0.1936,0.0236,-0.2509,-0.0295
125,-0.1937,0.0228,-0.2718,-0.0295
126,-0.1931,0.0238,-0.2509,-0.0295
127,-0.1926,0.0232,-0.2757,-0.0295
