Generation,Mean,Std,Min,Max
43,-0.011,0.0022,-0.017,-0.0046
44,-0.0105,0.0021,-0.017,-0.0046
45,-0.0101,0.0019,-0.0154,-0.0029
46,-0.0098,0.002,-0.0154,-0.0029
47,-0.0096,0.002,-0.0151,-0.0029
48,-0.0093,0.0021,-0.0157,-0.0029
49,-0.0088,0.002,-0.0154,-0.0029
50,-0.0086,0.0021,-0.0147,-0.0029
51,-0.0083,0.0022,-0.0144,-0.002
52,-0.0078,0.0022,-0.0137,-0.002
53,-0.0074,0.0021,-0.0128,-0.0016
54,-0.007,0.0022,-0.0131,-0.0013
55,-0.0066,0.0021,-0.0134,-0.0007
56,-0.0062,0.0021,-0.0124,0.0003
57,-0.0059,0.0021,-0.0118,0.0003
58,-0.0056,0.0021,-0.0108,0.0003
59,-0.0054,0.0019,-0.0101,0.0013
60,-0.0051,0.0019,-0.0111,0.002
61,-0.005,0.002,-0.0118,0.002
62,-0.0048,0.002,-0.0108,0.0036
63,-0.0047,0.0021,-0.0108,0.0036
64,-0.0045,0.0021,-0.0098,0.0036
65,-0.0043,0.0022,-0.0108,0.0036
66,-0.0041,0.0021,-0.0111,0.0036
67,-0.0039,0.0021,-0.0101,0.0036
68,-0.0037,0.0021,-0.0095,0.0036
69,-0.0036,0.0021,-0.0088,0.0036
70,-0.0034,0.0023,-0.0095,0.0036
71,-0.0031,0.0022,-0.0092,0.0043
72,-0.0027,0.0021,-0.0088,0.0043
73,-0.0025,0.0022,-0.0085,0.0043
74,-0.0023,0.0023,-0.0085,0.0043
75,-0.0019,0.0023,-0.0082,0.0046
76,-0.0016,0.0022,-0.0079,0.0046
77,-0.0013,0.0021,-0.0079,0.0049
78,-0.0011,0.0023,-0.0079,0.0052
79,-0.0008,0.0021,-0.0069,0.0052
80,-0.0006,0.0022,-0.0069,0.0052
81,-0.0004,0.0021,-0.0062,0.0052
82,-0.0003,0.0021,-0.0062,0.0059
83,-0.0001,0.0021,-0.0056,0.0059
84,0.0001,0.0022,-0.0059,0.0062
85,0.0002,0.0022,-0.0049,0.0062
86,0.0005,0.0022,-0.0059,0.0079
87,0.0006,0.0022,-0.0056,0.0079
88,0.0009,0.0022,-0.0056,0.0079
89,0.0011,0.0022,-0.0049,0.0079
90,0.0013,0.0021,-0.0039,0.0079
91,0.0014,0.0022,-0.0056,0.0079
92,0.0016,0.0022,-0.0046,0.0079
93,0.0017,0.0023,-0.0043,0.0079
94,0.0018,0.0021,-0.0039,0.0082
95,0.002,0.0021,-0.0046,0.0082
96,0.0021,0.0021,-0.0033,0.0082
97,0.0022,0.0021,-0.0039,0.0082
98,0.0024,0.0022,-0.0049,0.0082
99,0.0024,0.0021,-0.0036,0.0082
100,0.0026,0.0022,-0.0043,0.0082
101,0.0029,0.0022,-0.0033,0.0082
102,0.0031,0.0022,-0.0036,0.0082
103,0.0032,0.0021,-0.0026,0.0082
104,0.0033,0.0021,-0.0036,0.0082
105,0.0034,0.0021,-0.0039,0.0082
106,0.0035,0.0019,-0.002,0.0082
107,0.0034,0.0019,-0.0026,0.0082
108,0.0034,0.0019,-0.0033,0.0082
109,0.0034,0.0019,-0.0033,0.0082
110,0.0034,0.002,-0.0036,0.0082
111,0.0033,0.0021,-0.0029,0.0085
112,0.0034,0.0021,-0.0023,0.0085
113,0.0036,0.0019,-0.0036,0.0085
114,0.0036,0.0019,-0.002,0.0085
115,0.0036,0.0019,-0.002,0.0085
116,0.0037,0.002,-0.0039,0.0085
117,0.0037,0.0019,-0.0023,0.0085
118,0.0037,0.0019,-0.0023,0.0085
119,0.0037,0.002,-0.0059,0.0085
120,0.0037,0.002,-0.0023,0.0088
121,0.0037,0.0021,-0.0023,0.0088
122,0.0037,0.0021,-0.0026,0.0088
123,0.0036,0.0021,-0.0033,0.0088
124,0.0038,0.002,-0.0029,0.0088
125,0.0038,0.0021,-0.0026,0.0088
126,0.0038,0.002,-0.0023,0.0088
127,0.0038,0.002,-0.0023,0.0088
128,0.0039,0.002,-0.0023,0.0088
129,0.004,0.002,-0.0033,0.0088
130,0.0041,0.002,-0.0026,0.0088
131,0.0043,0.0018,-0.001,0.0088
132,0.0042,0.0019,-0.0029,0.0088
133,0.0042,0.0019,-0.0026,0.0092
134,0.0041,0.0019,-0.0016,0.0092
135,0.0042,0.002,-0.0023,0.0092
136,0.0042,0.002,-0.0013,0.0092
137,0.0042,0.0021,-0.0026,0.0092
138,0.0042,0.0019,-0.0013,0.0092
139,0.0043,0.002,-0.0029,0.0092
140,0.0043,0.002,-0.0016,0.0092
141,0.0044,0.002,-0.0013,0.0092
142,0.0044,0.002,-0.0036,0.0092
143,0.0043,0.002,-0.0023,0.0092
144,0.0044,0.002,-0.001,0.0092
145,0.0046,0.0018,-0.0013,0.0092
146,0.0046,0.0018,-0.0026,0.0092
147,0.0045,0.0019,-0.001,0.0095
148,0.0045,0.0019,-0.0016,0.0095
149,0.0045,0.0019,-0.0023,0.0095
150,0.0046,0.0019,-0.0026,0.0095
151,0.0046,0.0018,-0.002,0.0095
152,0.0045,0.0018,-0.0003,0.0095
153,0.0044,0.002,-0.0026,0.0095
154,0.0043,0.002,-0.0016,0.0095
155,0.0044,0.002,-0.0013,0.0095
156,0.0044,0.002,-0.002,0.0095
157,0.0044,0.0021,-0.0016,0.0095
158,0.0047,0.0019,-0.001,0.0095
159,0.0047,0.0019,-0.0007,0.0095
160,0.0048,0.002,-0.002,0.0095
161,0.005,0.0019,-0.0013,0.0095
162,0.0049,0.0019,-0.0016,0.0095
163,0.0049,0.0019,-0.0007,0.0095
164,0.0048,0.0019,-0.0013,0.0095
165,0.0048,0.0021,-0.0033,0.0095
166,0.0048,0.002,-0.0013,0.0095
167,0.0049,0.0021,-0.001,0.0095
168,0.0051,0.0019,-0.0007,0.0095
169,0.0052,0.002,-0.001,0.0095
170,0.0053,0.0019,-0.0007,0.0101
171,0.0054,0.0019,-0.0007,0.0101
172,0.0054,0.0019,-0.0013,0.0101
173,0.0056,0.0019,-0.0003,0.0101
174,0.0056,0.0019,0.0,0.0101
175,0.0055,0.0019,0.0,0.0101
176,0.0055,0.0019,-0.0003,0.0101
177,0.0056,0.0019,-0.0003,0.0101
178,0.0056,0.0019,0.0,0.0101
179,0.0055,0.0019,-0.0003,0.0101
180,0.0056,0.0019,-0.0003,0.0101
181,0.0056,0.0018,-0.002,0.0101
182,0.0056,0.0019,0.0003,0.0101
183,0.0056,0.0019,0.0,0.0101
184,0.0056,0.0019,-0.0007,0.0101
185,0.0056,0.0019,0.0,0.0101
186,0.0057,0.0019,-0.0003,0.0101
187,0.0056,0.0019,0.0003,0.0101
188,0.0056,0.0018,0.0003,0.0101
189,0.0056,0.0019,0.0,0.0101
190,0.0055,0.0019,-0.0003,0.0101
191,0.0055,0.0019,-0.0003,0.0101
192,0.0054,0.0019,0.0,0.0101
193,0.0054,0.0019,-0.0007,0.0101
194,0.0054,0.002,-0.0003,0.0101
195,0.0054,0.002,-0.002,0.0101
196,0.0055,0.0019,-0.0003,0.0101
197,0.0055,0.002,-0.0007,0.0101
198,0.0056,0.0019,0.0007,0.0101
199,0.0056,0.0019,-0.0003,0.0101
200,0.0055,0.002,0.0,0.0105
201,0.0055,0.0019,0.0003,0.0105
202,0.0056,0.0021,-0.0007,0.0105
203,0.0056,0.0021,-0.0003,0.0108
204,0.0057,0.0019,0.0003,0.0108
205,0.0056,0.002,-0.0003,0.0108
206,0.0057,0.0021,0.0,0.0108
207,0.0058,0.002,0.0003,0.0108
208,0.0058,0.002,-0.001,0.0108
209,0.006,0.0018,0.0003,0.0108
210,0.006,0.0018,0.0003,0.0108
211,0.0059,0.0019,0.0007,0.0108
212,0.0059,0.002,0.0003,0.0108
213,0.0059,0.0021,0.001,0.0108
214,0.006,0.0019,0.0003,0.0108
215,0.006,0.0019,0.0007,0.0108
216,0.006,0.0019,-0.0007,0.0108
217,0.0061,0.002,0.0003,0.0108
218,0.0063,0.0019,0.0013,0.0108
219,0.0062,0.0019,0.0003,0.0108
220,0.0062,0.002,0.0003,0.0108
221,0.0062,0.0019,0.0,0.0108
222,0.0062,0.0019,-0.001,0.0108
223,0.0062,0.0019,0.0,0.0108
224,0.0063,0.0019,0.001,0.0111
225,0.0063,0.0018,-0.0003,0.0111
226,0.0062,0.0019,0.0007,0.0111
227,0.0063,0.0019,0.0,0.0111
228,0.0063,0.002,0.0003,0.0111
229,0.0064,0.0019,0.0007,0.0111
230,0.0064,0.0019,0.0003,0.0111
231,0.0063,0.002,0.001,0.0111
232,0.0063,0.0019,0.0003,0.0111
233,0.0062,0.0019,0.0003,0.0111
234,0.0063,0.002,-0.0007,0.0111
235,0.0062,0.0019,0.001,0.0111
236,0.0062,0.002,0.0,0.0111
237,0.0062,0.002,0.0007,0.0111
238,0.0063,0.0019,0.0,0.0111
239,0.0063,0.002,0.0007,0.0111
240,0.0063,0.002,0.0,0.0111
241,0.0062,0.002,0.0003,0.0111
242,0.0062,0.002,0.0003,0.0111
243,0.0062,0.002,0.0013,0.0111
244,0.0063,0.0019,0.0003,0.0111
245,0.0063,0.0019,-0.0003,0.0111
246,0.0063,0.0019,0.0013,0.0111
247,0.0062,0.0019,0.001,0.0118
248,0.0063,0.002,0.0,0.0118
249,0.0063,0.0021,0.0,0.0118
250,0.0064,0.0019,0.0003,0.0118
251,0.0064,0.002,0.0003,0.0118
252,0.0064,0.0019,0.0007,0.0118
253,0.0063,0.0021,-0.001,0.0118
254,0.0065,0.002,0.0007,0.0118
255,0.0065,0.0019,0.0007,0.0118
256,0.0064,0.0019,0.001,0.0118
257,0.0065,0.002,0.0003,0.0118
258,0.0066,0.002,-0.0007,0.0118
259,0.0065,0.002,0.001,0.0118
260,0.0066,0.0019,0.001,0.0118
261,0.0066,0.0019,0.0003,0.0118
262,0.0066,0.002,0.0003,0.0118
263,0.0067,0.002,0.0013,0.0118
264,0.0067,0.0019,0.001,0.0118
265,0.0067,0.0019,0.0013,0.0118
266,0.0067,0.0019,0.0007,0.0118
267,0.0066,0.0019,0.0007,0.0118
268,0.0067,0.0019,0.0,0.0118
269,0.0065,0.0019,0.001,0.0118
270,0.0066,0.002,0.001,0.0118
271,0.0066,0.002,0.0007,0.0118
272,0.0067,0.002,-0.0003,0.0118
273,0.0069,0.0019,0.0007,0.0118
274,0.0068,0.002,0.0007,0.0124
275,0.0069,0.002,0.0,0.0124
276,0.0071,0.0019,0.0013,0.0124
277,0.0071,0.0018,0.001,0.0124
278,0.0071,0.0019,0.0016,0.0124
279,0.007,0.002,0.0013,0.0124
280,0.007,0.002,0.0013,0.0124
281,0.007,0.002,0.0,0.0124
282,0.0071,0.0019,0.0013,0.0124
283,0.0069,0.0019,0.0013,0.0124
284,0.0067,0.0019,0.0013,0.0124
285,0.0067,0.002,0.0007,0.0124
286,0.0066,0.002,0.0003,0.0124
287,0.0067,0.002,0.001,0.0124
288,0.0067,0.002,0.001,0.0124
289,0.0067,0.002,0.001,0.0124
290,0.0067,0.002,0.0007,0.0124
291,0.0066,0.0021,0.001,0.0124
292,0.0068,0.002,0.0013,0.0124
293,0.0068,0.002,0.0007,0.0124
294,0.0069,0.002,0.001,0.0124
295,0.0069,0.0019,0.0013,0.0124
296,0.0069,0.002,0.0007,0.0124
297,0.007,0.0019,-0.0007,0.0124
298,0.007,0.002,-0.0013,0.0124
299,0.007,0.0019,0.0013,0.0124
300,0.007,0.002,0.0013,0.0124
301,0.0071,0.0018,0.0007,0.0124
302,0.007,0.0018,0.0013,0.0124
303,0.0069,0.0019,0.001,0.0124
304,0.0069,0.0019,0.001,0.0124
305,0.0069,0.0019,0.0003,0.0124
306,0.007,0.0019,0.0013,0.0124
307,0.0069,0.002,0.0007,0.0124
308,0.0069,0.002,0.0013,0.0124
309,0.0068,0.0021,-0.0003,0.0124
310,0.0067,0.002,0.001,0.0124
311,0.0068,0.002,-0.0003,0.0124
312,0.0069,0.0019,0.001,0.0124
313,0.0069,0.0019,0.001,0.0124
314,0.007,0.002,0.001,0.0124
315,0.0072,0.0019,0.0013,0.0124
316,0.0071,0.0019,0.002,0.0124
317,0.007,0.0018,0.0003,0.0124
318,0.0071,0.0018,0.0016,0.0124
319,0.0071,0.002,0.0013,0.0141
320,0.0071,0.002,0.0013,0.0141
321,0.0072,0.002,0.0007,0.0141
322,0.0072,0.002,0.001,0.0141
323,0.0073,0.0019,0.0016,0.0141
324,0.0071,0.002,0.001,0.0141
325,0.0071,0.002,-0.001,0.0141
326,0.007,0.0021,-0.0003,0.0141
327,0.0071,0.002,0.0013,0.0141
328,0.0071,0.0019,0.0013,0.0141
329,0.0071,0.002,-0.0003,0.0141
330,0.0071,0.002,-0.001,0.0141
331,0.007,0.002,-0.0007,0.0141
332,0.0068,0.002,0.0013,0.0141
333,0.0069,0.0022,0.001,0.0141
334,0.0071,0.0021,0.0007,0.0141
335,0.0071,0.002,0.0003,0.0141
336,0.0071,0.0021,0.0013,0.0141
337,0.0071,0.0021,0.0007,0.0141
338,0.0071,0.0021,0.001,0.0141
339,0.0072,0.0021,0.0013,0.0141
340,0.0073,0.0021,0.0,0.0141
341,0.0072,0.002,0.0013,0.0141
342,0.0074,0.0019,0.0016,0.0141
343,0.0075,0.0019,0.0023,0.0141
344,0.0073,0.002,0.0013,0.0141
345,0.0072,0.0021,0.0013,0.0141
346,0.0072,0.002,0.001,0.0141
347,0.0071,0.0021,0.002,0.0141
348,0.0071,0.002,0.0013,0.0141
349,0.007,0.002,0.0007,0.0141
350,0.0071,0.002,0.0007,0.0141
351,0.0072,0.002,0.0003,0.0141
352,0.0071,0.002,0.0013,0.0141
353,0.0073,0.0021,0.0,0.0141
354,0.0072,0.0021,0.001,0.0141
355,0.0072,0.002,0.001,0.0141
356,0.0072,0.0021,0.0013,0.0141
357,0.0074,0.0021,0.0016,0.0141
358,0.0074,0.0021,0.0007,0.0141
359,0.0073,0.0019,0.001,0.0141
360,0.0072,0.002,0.0,0.0141
361,0.0073,0.002,0.0013,0.0141
362,0.0073,0.002,0.0,0.0141
363,0.0073,0.0021,0.001,0.0141
364,0.0073,0.0019,0.0007,0.0141
365,0.0073,0.002,0.0013,0.0141
366,0.0074,0.0021,0.0013,0.0141
367,0.0073,0.002,0.002,0.0141
368,0.0073,0.0021,0.002,0.0141
369,0.0073,0.0021,0.002,0.0141
370,0.0073,0.0021,0.0013,0.0141
371,0.0075,0.0021,0.001,0.0141
372,0.0076,0.002,0.001,0.0141
373,0.0075,0.0021,0.001,0.0141
374,0.0075,0.0021,0.0016,0.0141
375,0.0076,0.0021,0.0016,0.0141
376,0.0075,0.0021,-0.0007,0.0141
377,0.0076,0.0019,0.002,0.0141
378,0.0075,0.002,0.0016,0.0141
379,0.0075,0.0021,0.0013,0.0141
380,0.0076,0.0019,0.002,0.0141
381,0.0075,0.002,0.0016,0.0141
382,0.0075,0.002,0.0013,0.0141
383,0.0076,0.0019,0.0,0.0141
384,0.0075,0.0021,0.0013,0.0141
385,0.0075,0.0021,-0.0003,0.0141
386,0.0076,0.0022,0.0016,0.0144
387,0.0077,0.0021,0.0016,0.0144
388,0.0076,0.0022,0.0013,0.0144
389,0.0077,0.0021,0.0016,0.0144
390,0.0078,0.0023,0.0013,0.0144
391,0.0079,0.0022,0.0016,0.0144
392,0.0079,0.0021,0.0016,0.0144
393,0.008,0.0021,0.002,0.0144
394,0.0078,0.0021,0.002,0.0144
395,0.0078,0.0021,0.0013,0.0144
396,0.0078,0.0021,0.002,0.0144
397,0.0079,0.0021,0.0016,0.0144
398,0.0078,0.0021,0.002,0.0144
399,0.0079,0.0021,0.0026,0.0144
400,0.0077,0.0021,0.0016,0.0144
401,0.0076,0.0021,-0.0003,0.0144
402,0.0076,0.0022,0.0016,0.0144
403,0.0077,0.0021,0.0016,0.0144
404,0.0076,0.0023,0.0013,0.0144
405,0.0075,0.0022,0.0016,0.0144
406,0.0076,0.0022,0.001,0.0144
407,0.0076,0.0023,0.0016,0.0144
408,0.0076,0.0023,0.001,0.0144
409,0.0076,0.0024,0.0003,0.0144
410,0.0076,0.0023,0.0007,0.0144
411,0.0076,0.0023,0.001,0.0144
412,0.0076,0.0024,0.001,0.0144
413,0.0078,0.0022,0.0013,0.0144
414,0.0079,0.0022,0.0007,0.0144
415,0.0079,0.0023,0.0,0.0144
416,0.008,0.0022,0.0016,0.0144
417,0.0079,0.0023,0.002,0.0144
418,0.008,0.0023,0.0003,0.0144
419,0.008,0.0023,0.0016,0.0144
420,0.008,0.0022,0.002,0.0144
421,0.0079,0.0023,0.0007,0.0144
422,0.008,0.0022,0.001,0.0144
423,0.0081,0.0022,0.0016,0.0144
424,0.008,0.0024,0.0016,0.0144
425,0.0081,0.0024,0.0013,0.0144
426,0.008,0.0023,0.0016,0.0144
427,0.0081,0.0022,0.0016,0.0144
428,0.008,0.0022,0.0016,0.0144
429,0.0079,0.0021,0.0007,0.0144
430,0.0079,0.0022,0.002,0.0144
431,0.0078,0.0022,0.0013,0.0144
432,0.0078,0.0022,0.0013,0.0144
433,0.0079,0.0023,0.0007,0.0144
434,0.008,0.0023,0.0013,0.0144
435,0.008,0.0023,0.002,0.0144
436,0.008,0.0024,0.001,0.0144
437,0.008,0.0022,0.0013,0.0144
438,0.0079,0.0023,0.0023,0.0144
439,0.0079,0.0023,0.0016,0.0144
440,0.0079,0.0024,0.001,0.0144
441,0.0079,0.0023,0.001,0.0144
442,0.0081,0.0024,0.002,0.0144
443,0.0083,0.0023,0.0003,0.0144
444,0.0082,0.0023,0.001,0.0144
445,0.0082,0.0023,0.0016,0.0144
446,0.0081,0.0023,0.0007,0.0144
447,0.0081,0.0023,0.0016,0.0144
448,0.0082,0.0023,0.0023,0.0144
449,0.0082,0.0023,0.0007,0.0144
450,0.0079,0.0023,0.001,0.0144
451,0.0078,0.0022,0.001,0.0144
452,0.0077,0.0022,0.0016,0.0144
453,0.0076,0.0022,0.002,0.0144
454,0.0077,0.0024,0.0007,0.0144
455,0.0076,0.0024,0.0013,0.0144
456,0.0077,0.0024,0.0013,0.0144
457,0.0077,0.0022,0.0013,0.0144
458,0.0078,0.0024,0.0,0.0144
459,0.0078,0.0023,0.0007,0.0144
460,0.0076,0.0022,0.0016,0.0144
461,0.0074,0.0023,0.001,0.0144
462,0.0074,0.0025,0.0007,0.0144
463,0.0075,0.0023,0.0013,0.0144
464,0.0074,0.0024,-0.0007,0.0144
465,0.0075,0.0024,0.0007,0.0144
466,0.0074,0.0024,0.0,0.0144
467,0.0076,0.0024,0.0013,0.0144
468,0.0076,0.0023,0.002,0.0144
469,0.0077,0.0024,0.0016,0.0144
470,0.0077,0.0023,0.0016,0.0144
471,0.0077,0.0024,0.001,0.0144
472,0.0077,0.0023,0.0016,0.0144
473,0.0077,0.0024,0.0013,0.0144
474,0.0078,0.0023,-0.001,0.0144
475,0.0078,0.0022,0.0007,0.0144
476,0.0076,0.0024,0.0013,0.0144
477,0.0077,0.0025,0.001,0.0144
478,0.0079,0.0023,0.0016,0.0144
479,0.0078,0.0024,0.001,0.0144
480,0.0077,0.0023,-0.0003,0.0144
481,0.0078,0.0024,0.0013,0.0144
482,0.0079,0.0023,0.0,0.0144
483,0.0079,0.0023,0.001,0.0144
484,0.008,0.0023,0.0016,0.0144
485,0.0078,0.0023,0.0003,0.0144
486,0.0077,0.0024,0.0016,0.0144
487,0.0076,0.0024,0.001,0.0144
488,0.0074,0.0024,0.0013,0.0144
489,0.0075,0.0023,0.0016,0.0144
490,0.0076,0.0023,0.0007,0.0144
491,0.0075,0.0023,0.002,0.0144
492,0.0074,0.0022,0.0013,0.0144
493,0.0074,0.0022,0.0007,0.0144
494,0.0076,0.0022,0.0016,0.0144
495,0.0076,0.0023,-0.0003,0.0144
496,0.0077,0.0023,0.0013,0.0144
497,0.0076,0.0023,0.002,0.0144
498,0.0075,0.0023,0.0016,0.0144
499,0.0075,0.0023,0.0007,0.0144
500,0.0075,0.0024,0.0016,0.0144
501,0.0075,0.0023,0.001,0.0144
502,0.0075,0.0023,0.001,0.0144
503,0.0075,0.0024,0.0013,0.0144
504,0.0075,0.0025,0.0003,0.0144
505,0.0077,0.0024,0.0007,0.0144
506,0.0076,0.0024,0.001,0.0144
507,0.0078,0.0025,-0.0007,0.0144
508,0.0079,0.0025,0.0007,0.0144
509,0.0079,0.0023,0.002,0.0144
510,0.0079,0.0023,0.0016,0.0144
511,0.0079,0.0024,0.0007,0.0144
512,0.0079,0.0024,0.002,0.0144
513,0.0078,0.0024,0.0013,0.0144
514,0.0078,0.0025,0.001,0.0144
515,0.0077,0.0025,0.0016,0.0144
516,0.0078,0.0024,0.0,0.0144
517,0.0079,0.0024,0.0003,0.0144
518,0.0079,0.0023,0.0016,0.0144
519,0.0079,0.0024,0.002,0.0144
520,0.0079,0.0025,0.001,0.0144
521,0.0079,0.0025,0.0016,0.0144
522,0.008,0.0025,0.0003,0.0144
523,0.0082,0.0024,0.0016,0.0144
524,0.0081,0.0023,0.001,0.0144
525,0.0081,0.0024,0.0016,0.0144
526,0.008,0.0023,0.0013,0.0144
527,0.0082,0.0023,0.0016,0.0144
528,0.0082,0.0022,0.0013,0.0144
529,0.008,0.0024,0.0016,0.0144
530,0.0079,0.0023,0.0013,0.0144
531,0.0078,0.0023,0.0016,0.0144
532,0.0078,0.0023,0.0013,0.0144
533,0.0079,0.0023,0.0007,0.0144
534,0.008,0.0022,0.0007,0.0144
535,0.0078,0.0024,0.0007,0.0144
536,0.008,0.0024,0.0007,0.0147
537,0.0081,0.0024,0.001,0.0147
538,0.0081,0.0023,0.0007,0.0147
539,0.0081,0.0023,0.002,0.0147
540,0.0081,0.0023,0.0007,0.0147
541,0.0082,0.0023,0.001,0.0147
542,0.0081,0.0025,0.0007,0.0147
543,0.0081,0.0023,0.001,0.0147
544,0.0081,0.0024,0.001,0.0147
545,0.0081,0.0023,0.0007,0.0147
546,0.0079,0.0023,0.0016,0.0147
547,0.0079,0.0023,0.0013,0.0147
548,0.008,0.0023,0.0013,0.0147
549,0.008,0.0024,0.0023,0.0147
550,0.0079,0.0024,0.0,0.0147
551,0.008,0.0026,0.0003,0.0147
552,0.008,0.0025,0.001,0.0147
553,0.0081,0.0024,0.0007,0.0147
554,0.008,0.0023,0.0013,0.0147
555,0.0081,0.0024,0.0013,0.0147
556,0.0081,0.0023,0.0013,0.0147
557,0.0082,0.0023,0.0013,0.0147
558,0.0079,0.0024,0.001,0.0147
559,0.008,0.0024,0.0013,0.0147
560,0.0081,0.0023,0.002,0.0147
561,0.008,0.0023,0.001,0.0147
562,0.008,0.0024,0.0007,0.0147
563,0.008,0.0024,0.002,0.0147
564,0.0081,0.0024,0.0013,0.0147
565,0.0081,0.0025,0.001,0.0147
566,0.0082,0.0026,0.0003,0.0147
567,0.0083,0.0023,0.0003,0.0147
568,0.0083,0.0023,0.0016,0.0147
569,0.0084,0.0023,0.002,0.0147
570,0.0083,0.0023,0.0016,0.0147
571,0.0083,0.0024,0.0013,0.0147
572,0.0084,0.0024,0.0007,0.0147
573,0.0084,0.0024,0.0016,0.0147
574,0.0084,0.0023,0.0016,0.0147
575,0.0083,0.0025,-0.0007,0.0147
576,0.0085,0.0024,0.002,0.0147
577,0.0085,0.0025,0.0023,0.0147
578,0.0087,0.0023,0.002,0.0147
579,0.0087,0.0024,0.0013,0.0147
580,0.0086,0.0024,0.002,0.0147
581,0.0087,0.0024,0.0029,0.0147
582,0.0085,0.0024,0.0023,0.0147
583,0.0084,0.0024,0.002,0.0147
584,0.0083,0.0024,0.002,0.0147
585,0.0081,0.0024,0.0023,0.0147
586,0.0081,0.0024,0.0023,0.0147
587,0.0079,0.0025,0.0016,0.0147
588,0.0079,0.0024,0.0016,0.0147
589,0.0078,0.0025,0.0013,0.0147
590,0.008,0.0023,0.001,0.0147
591,0.0084,0.0023,0.002,0.0147
592,0.0083,0.0023,0.002,0.0147
593,0.0083,0.0024,0.002,0.0147
594,0.0082,0.0025,0.0007,0.0147
595,0.0082,0.0025,0.001,0.0147
596,0.0083,0.0025,0.001,0.0147
597,0.0083,0.0024,-0.0003,0.0147
598,0.0083,0.0025,0.0013,0.0147
599,0.0083,0.0024,0.0003,0.0147
600,0.0084,0.0024,0.0003,0.0147
601,0.0084,0.0022,0.0013,0.0147
602,0.0084,0.0024,0.0016,0.0147
603,0.0084,0.0024,0.002,0.0147
604,0.0083,0.0025,0.001,0.0147
605,0.0083,0.0024,0.0016,0.0147
606,0.0084,0.0023,0.0016,0.0147
607,0.0083,0.0024,0.0016,0.0147
608,0.0082,0.0025,0.0013,0.0147
609,0.0082,0.0025,0.0007,0.0147
610,0.0084,0.0025,0.0013,0.0147
611,0.0084,0.0025,0.0016,0.0147
612,0.0086,0.0025,0.0013,0.0147
613,0.0084,0.0024,0.0016,0.0147
614,0.0084,0.0024,0.001,0.0147
615,0.0085,0.0025,0.0007,0.0147
616,0.0084,0.0025,0.0013,0.0147
617,0.0084,0.0024,0.0023,0.0147
618,0.0083,0.0025,0.0016,0.0147
619,0.0082,0.0025,0.002,0.0147
620,0.0082,0.0025,0.0016,0.0147
621,0.0083,0.0026,0.0016,0.0147
622,0.0084,0.0024,0.0016,0.0147
623,0.0083,0.0025,0.0016,0.0147
624,0.0083,0.0025,0.0007,0.0147
625,0.0083,0.0024,0.002,0.0147
626,0.0084,0.0024,0.0023,0.0147
627,0.0083,0.0024,0.002,0.0147
628,0.0085,0.0024,0.001,0.0147
629,0.0084,0.0026,0.0003,0.0147
630,0.0084,0.0024,0.002,0.0147
631,0.0084,0.0023,0.0023,0.0147
632,0.0083,0.0024,0.002,0.0147
633,0.0083,0.0025,0.0007,0.0147
634,0.0083,0.0024,0.002,0.0147
