Generation,Mean,Std,Min,Max
261,-0.0117,0.0027,-0.0205,-0.0025
262,-0.0115,0.0029,-0.0213,-0.0025
263,-0.0116,0.0031,-0.0245,-0.0025
264,-0.0113,0.0027,-0.0188,-0.0025
265,-0.0114,0.0029,-0.0196,-0.0025
266,-0.0114,0.0029,-0.0196,-0.0025
267,-0.0116,0.0029,-0.0237,-0.0025
268,-0.0114,0.003,-0.0213,-0.0025
269,-0.0114,0.0029,-0.0213,-0.0025
270,-0.0114,0.0027,-0.0213,-0.0025
271,-0.0115,0.0028,-0.0213,-0.0025
272,-0.0115,0.0028,-0.0205,-0.0025
273,-0.0114,0.0028,-0.0205,-0.0025
274,-0.0115,0.0029,-0.0205,-0.0016
275,-0.0114,0.0028,-0.0205,-0.0016
276,-0.0117,0.0029,-0.0196,-0.0016
277,-0.0118,0.003,-0.0213,-0.0016
278,-0.0117,0.003,-0.0229,-0.0016
279,-0.0116,0.003,-0.0213,-0.0016
280,-0.0116,0.003,-0.0205,-0.0016
281,-0.0115,0.0029,-0.0205,-0.0016
282,-0.0115,0.0029,-0.0205,-0.0016
283,-0.0115,0.0029,-0.0196,-0.0016
284,-0.0115,0.0029,-0.0213,-0.0016
285,-0.0115,0.0028,-0.0188,-0.0016
286,-0.0116,0.0029,-0.0196,-0.0016
287,-0.0114,0.003,-0.0205,-0.0016
288,-0.0114,0.0028,-0.0196,-0.0016
289,-0.0114,0.0029,-0.0196,-0.0016
290,-0.0113,0.0028,-0.0196,-0.0016
291,-0.0115,0.0028,-0.0213,-0.0016
292,-0.0115,0.0029,-0.0205,-0.0016
293,-0.0114,0.0029,-0.0221,-0.0016
294,-0.0115,0.0028,-0.0196,-0.0016
295,-0.0114,0.0029,-0.0205,-0.0016
296,-0.0114,0.003,-0.0205,-0.0016
297,-0.0112,0.0029,-0.0237,-0.0016
298,-0.0111,0.0028,-0.0205,-0.0016
299,-0.0111,0.0029,-0.0196,-0.0016
300,-0.0111,0.003,-0.0213,-0.0016
301,-0.0111,0.003,-0.0196,-0.0016
302,-0.011,0.0029,-0.0196,-0.0016
303,-0.0108,0.0028,-0.0196,-0.0016
304,-0.0109,0.0029,-0.0245,-0.0016
305,-0.0111,0.0031,-0.0213,-0.0016
306,-0.011,0.0028,-0.0205,-0.0016
307,-0.011,0.0028,-0.0205,-0.0016
308,-0.0108,0.0028,-0.0229,-0.0016
309,-0.0109,0.0026,-0.0196,-0.0016
310,-0.011,0.0027,-0.0172,-0.0016
311,-0.011,0.0028,-0.0205,-0.0016
312,-0.011,0.0029,-0.0196,-0.0016
313,-0.0109,0.0029,-0.0213,-0.0016
314,-0.011,0.0026,-0.0188,-0.0016
315,-0.0111,0.0028,-0.0196,-0.0016
316,-0.0112,0.0028,-0.0205,-0.0016
317,-0.0115,0.0028,-0.0188,-0.0016
318,-0.0114,0.0029,-0.0213,-0.0016
319,-0.0115,0.003,-0.0213,-0.0016
320,-0.0112,0.0028,-0.0196,-0.0016
321,-0.0112,0.0028,-0.0229,-0.0016
322,-0.011,0.0026,-0.0188,-0.0016
323,-0.0111,0.0028,-0.0221,-0.0016
324,-0.011,0.0028,-0.0188,-0.0016
325,-0.0111,0.0027,-0.0196,-0.0016
326,-0.0111,0.0028,-0.0254,-0.0016
327,-0.0112,0.0028,-0.0229,-0.0016
328,-0.0111,0.0028,-0.0188,-0.0016
329,-0.0111,0.003,-0.0205,-0.0008
330,-0.0107,0.0028,-0.0172,-0.0008
331,-0.0108,0.0028,-0.0196,-0.0008
332,-0.0106,0.0028,-0.0205,-0.0008
333,-0.0107,0.003,-0.0196,-0.0008
334,-0.0106,0.0027,-0.0188,-0.0008
335,-0.0107,0.0029,-0.0188,-0.0008
336,-0.0107,0.0027,-0.0205,-0.0008
337,-0.0107,0.0028,-0.0188,-0.0008
338,-0.0109,0.0028,-0.018,-0.0008
339,-0.0109,0.0028,-0.018,-0.0008
340,-0.0108,0.003,-0.0221,-0.0008
341,-0.0108,0.0027,-0.0205,-0.0008
342,-0.0108,0.0027,-0.0205,-0.0008
343,-0.0108,0.0029,-0.0213,-0.0008
344,-0.0109,0.003,-0.0188,-0.0008
345,-0.0107,0.0029,-0.0221,-0.0008
346,-0.0109,0.0028,-0.0196,-0.0008
347,-0.0106,0.0029,-0.0196,-0.0008
348,-0.0103,0.0028,-0.0229,-0.0008
349,-0.0106,0.0028,-0.0205,-0.0008
350,-0.0108,0.003,-0.0196,-0.0008
351,-0.0108,0.0029,-0.0205,-0.0008
352,-0.0108,0.0029,-0.0188,-0.0008
353,-0.0108,0.0029,-0.0213,-0.0008
354,-0.0108,0.003,-0.0196,-0.0008
355,-0.0108,0.0028,-0.0188,-0.0008
356,-0.0108,0.0029,-0.0196,-0.0008
357,-0.0108,0.0029,-0.0196,-0.0008
358,-0.0107,0.0028,-0.0213,-0.0008
359,-0.0107,0.0029,-0.0188,-0.0008
360,-0.0106,0.0029,-0.0205,-0.0008
361,-0.0104,0.0029,-0.0188,-0.0008
362,-0.0105,0.0031,-0.0205,-0.0008
363,-0.0104,0.0029,-0.0196,-0.0008
364,-0.0103,0.0029,-0.0188,-0.0008
365,-0.0101,0.0029,-0.018,-0.0008
366,-0.0102,0.0029,-0.0196,-0.0008
367,-0.0104,0.003,-0.0196,-0.0008
368,-0.0104,0.003,-0.0196,-0.0008
369,-0.0105,0.0029,-0.0196,-0.0008
370,-0.0105,0.0028,-0.0188,-0.0008
371,-0.0106,0.0029,-0.0196,-0.0008
372,-0.0106,0.0028,-0.0188,-0.0008
373,-0.0106,0.003,-0.0213,-0.0008
374,-0.0105,0.0029,-0.0196,-0.0008
375,-0.0106,0.0029,-0.0196,-0.0008
376,-0.0105,0.0028,-0.0188,-0.0008
377,-0.0105,0.0028,-0.0188,-0.0008
378,-0.0107,0.0029,-0.0196,-0.0008
379,-0.0107,0.003,-0.0196,-0.0008
380,-0.0108,0.0028,-0.0188,-0.0008
381,-0.0108,0.0029,-0.0196,-0.0008
382,-0.011,0.0029,-0.0196,-0.0008
383,-0.0108,0.0028,-0.0205,-0.0008
384,-0.0107,0.003,-0.0229,-0.0008
385,-0.0108,0.0028,-0.0196,-0.0008
386,-0.0108,0.0029,-0.0205,-0.0008
387,-0.0108,0.003,-0.0196,-0.0008
388,-0.0108,0.0027,-0.0188,-0.0008
389,-0.011,0.0027,-0.0188,-0.0008
390,-0.011,0.0028,-0.0205,-0.0008
391,-0.0111,0.0028,-0.0205,-0.0008
392,-0.0113,0.0029,-0.0221,-0.0008
393,-0.0112,0.0029,-0.027,-0.0008
394,-0.0113,0.003,-0.0213,-0.0008
395,-0.011,0.003,-0.0205,-0.0008
396,-0.0109,0.0032,-0.0213,-0.0008
397,-0.0107,0.003,-0.0188,-0.0008
398,-0.0107,0.0028,-0.0205,-0.0008
399,-0.0108,0.0029,-0.0196,-0.0008
400,-0.0108,0.003,-0.0237,-0.0008
401,-0.0109,0.0029,-0.0196,-0.0008
402,-0.0109,0.0028,-0.0196,-0.0008
403,-0.0108,0.003,-0.0196,-0.0008
404,-0.0106,0.003,-0.0221,-0.0008
405,-0.0107,0.0029,-0.0205,-0.0008
406,-0.0106,0.003,-0.0196,-0.0008
407,-0.0108,0.0031,-0.0237,-0.0008
408,-0.0108,0.0027,-0.0205,-0.0008
409,-0.0107,0.003,-0.0205,-0.0008
410,-0.0107,0.003,-0.0221,-0.0008
411,-0.0107,0.003,-0.0213,-0.0008
412,-0.0107,0.0029,-0.0205,-0.0008
413,-0.011,0.003,-0.0213,-0.0008
414,-0.011,0.003,-0.0205,-0.0008
415,-0.011,0.0029,-0.0221,-0.0008
416,-0.011,0.0029,-0.0229,-0.0008
417,-0.0109,0.003,-0.0229,-0.0008
418,-0.0109,0.0029,-0.0205,-0.0008
419,-0.0107,0.0031,-0.0213,-0.0008
420,-0.0108,0.003,-0.0205,-0.0008
421,-0.0109,0.0029,-0.0213,-0.0008
422,-0.0111,0.003,-0.0229,-0.0008
423,-0.0112,0.0031,-0.0213,-0.0008
424,-0.0111,0.0029,-0.0205,-0.0008
425,-0.011,0.003,-0.0213,-0.0008
426,-0.011,0.0029,-0.0229,-0.0008
427,-0.0109,0.0028,-0.0205,-0.0008
428,-0.0111,0.003,-0.0221,-0.0008
429,-0.0111,0.0029,-0.0188,-0.0008
430,-0.0111,0.003,-0.0205,-0.0008
431,-0.0109,0.0031,-0.0213,-0.0008
432,-0.0107,0.003,-0.0221,-0.0008
433,-0.0107,0.0029,-0.0205,-0.0008
434,-0.0106,0.003,-0.0205,-0.0008
435,-0.0106,0.0029,-0.0188,-0.0008
436,-0.0102,0.0028,-0.0196,-0.0008
437,-0.0102,0.0028,-0.0188,-0.0008
438,-0.0102,0.0028,-0.0188,-0.0008
439,-0.0105,0.0029,-0.0188,-0.0008
440,-0.0104,0.0028,-0.0188,-0.0008
441,-0.0105,0.003,-0.0213,-0.0008
442,-0.0104,0.003,-0.0188,-0.0008
443,-0.0104,0.0027,-0.0188,-0.0008
444,-0.0106,0.003,-0.0196,-0.0008
445,-0.0104,0.0028,-0.0196,-0.0008
446,-0.0106,0.0028,-0.0188,-0.0008
447,-0.0106,0.0028,-0.0213,-0.0008
448,-0.0109,0.0028,-0.0196,-0.0008
449,-0.0109,0.003,-0.0213,-0.0008
450,-0.011,0.0029,-0.0221,-0.0008
451,-0.0111,0.0028,-0.0229,-0.0008
452,-0.0113,0.0029,-0.0237,-0.0008
453,-0.0112,0.003,-0.0205,-0.0008
454,-0.0111,0.0028,-0.0205,-0.0008
455,-0.0112,0.0029,-0.0196,-0.0008
456,-0.0112,0.003,-0.0205,-0.0008
457,-0.0114,0.003,-0.0221,-0.0008
458,-0.0111,0.0028,-0.0188,-0.0008
459,-0.0111,0.0029,-0.018,-0.0008
460,-0.0111,0.0029,-0.0213,-0.0008
461,-0.0112,0.003,-0.0188,-0.0008
462,-0.0112,0.0029,-0.0205,-0.0008
463,-0.0112,0.003,-0.0213,-0.0008
464,-0.0112,0.0029,-0.0196,-0.0008
465,-0.011,0.0028,-0.0188,-0.0008
466,-0.0111,0.0029,-0.0205,-0.0008
467,-0.011,0.003,-0.0213,-0.0008
468,-0.0112,0.003,-0.0221,-0.0008
469,-0.0114,0.003,-0.0229,-0.0008
470,-0.011,0.003,-0.0205,-0.0008
471,-0.0112,0.003,-0.0205,-0.0008
472,-0.011,0.003,-0.0229,-0.0008
473,-0.0109,0.0027,-0.0188,-0.0008
474,-0.0111,0.0029,-0.0213,-0.0008
475,-0.0112,0.003,-0.0213,-0.0008
476,-0.0111,0.0029,-0.0196,-0.0008
477,-0.0111,0.0029,-0.0221,-0.0008
478,-0.0111,0.0028,-0.0196,-0.0008
479,-0.0111,0.0029,-0.0188,-0.0008
480,-0.0114,0.0028,-0.0196,-0.0008
481,-0.0112,0.0029,-0.0196,-0.0008
482,-0.0111,0.0029,-0.0205,-0.0008
483,-0.011,0.0029,-0.0196,-0.0008
484,-0.011,0.0027,-0.0196,-0.0008
485,-0.011,0.0027,-0.018,-0.0008
486,-0.011,0.0028,-0.0205,-0.0008
487,-0.0108,0.0028,-0.0188,-0.0008
488,-0.0109,0.0029,-0.0221,-0.0008
489,-0.0109,0.0029,-0.0205,-0.0008
490,-0.011,0.003,-0.0229,-0.0008
491,-0.011,0.0029,-0.0205,-0.0008
492,-0.011,0.0031,-0.0205,-0.0008
493,-0.011,0.0029,-0.0205,-0.0008
494,-0.0112,0.0029,-0.0188,-0.0008
495,-0.0112,0.0032,-0.0245,-0.0008
496,-0.011,0.003,-0.0205,-0.0008
497,-0.0108,0.0028,-0.0205,-0.0008
498,-0.0107,0.0029,-0.0188,-0.0008
499,-0.0107,0.0029,-0.0213,-0.0008
500,-0.0107,0.003,-0.0205,-0.0008
501,-0.0108,0.003,-0.0196,-0.0008
502,-0.011,0.003,-0.0196,-0.0008
503,-0.0111,0.0032,-0.0213,-0.0008
504,-0.0111,0.0031,-0.0188,-0.0008
505,-0.0111,0.0032,-0.0205,-0.0008
506,-0.0109,0.0029,-0.0188,-0.0008
507,-0.0109,0.0029,-0.0196,-0.0008
508,-0.0109,0.003,-0.0237,-0.0008
509,-0.0109,0.0031,-0.0205,-0.0008
510,-0.011,0.0031,-0.0221,-0.0008
511,-0.0107,0.003,-0.0205,-0.0008
512,-0.0108,0.0031,-0.0205,-0.0008
513,-0.011,0.003,-0.0205,-0.0008
514,-0.011,0.003,-0.0229,-0.0008
515,-0.011,0.003,-0.0205,-0.0008
516,-0.0111,0.0031,-0.0245,-0.0008
517,-0.011,0.003,-0.0221,-0.0008
518,-0.011,0.0029,-0.0196,-0.0008
519,-0.011,0.0031,-0.0213,-0.0008
520,-0.011,0.003,-0.0188,-0.0008
521,-0.0109,0.003,-0.0213,-0.0008
522,-0.0111,0.003,-0.0196,-0.0008
523,-0.0113,0.003,-0.0229,-0.0008
524,-0.0115,0.003,-0.0213,-0.0008
525,-0.0115,0.003,-0.0221,-0.0008
526,-0.0113,0.0029,-0.0205,-0.0008
527,-0.0114,0.003,-0.0205,-0.0008
528,-0.0113,0.003,-0.0205,-0.0008
529,-0.0113,0.0032,-0.0205,-0.0008
530,-0.0112,0.0032,-0.0229,-0.0008
531,-0.0113,0.003,-0.0196,-0.0008
532,-0.0111,0.003,-0.0196,-0.0008
533,-0.011,0.0032,-0.0205,-0.0008
534,-0.011,0.003,-0.0188,-0.0008
535,-0.0107,0.0029,-0.0196,-0.0008
536,-0.0106,0.0028,-0.0196,-0.0008
537,-0.0106,0.0029,-0.0205,-0.0008
538,-0.0105,0.0029,-0.018,-0.0008
539,-0.0105,0.0029,-0.0188,-0.0008
540,-0.0104,0.0029,-0.0196,-0.0008
541,-0.0105,0.0029,-0.0196,-0.0008
542,-0.0104,0.0029,-0.0188,-0.0008
543,-0.0105,0.003,-0.0205,-0.0008
544,-0.0105,0.0029,-0.0213,-0.0008
545,-0.0105,0.0029,-0.0213,-0.0008
546,-0.0104,0.0028,-0.018,-0.0008
547,-0.0108,0.003,-0.0196,-0.0008
548,-0.0105,0.003,-0.0188,-0.0008
549,-0.0107,0.0031,-0.0205,-0.0008
550,-0.0102,0.0029,-0.0172,-0.0008
551,-0.0105,0.0028,-0.0196,-0.0008
552,-0.0103,0.0029,-0.0205,-0.0008
553,-0.0104,0.0028,-0.0205,-0.0008
554,-0.0102,0.0028,-0.0205,-0.0008
555,-0.0103,0.0029,-0.0188,-0.0008
556,-0.0103,0.003,-0.0188,-0.0008
557,-0.0105,0.003,-0.0205,-0.0008
558,-0.0103,0.0031,-0.0229,-0.0008
559,-0.0102,0.003,-0.0188,-0.0008
560,-0.0102,0.003,-0.0188,-0.0008
561,-0.0102,0.0031,-0.0213,-0.0008
562,-0.0103,0.0031,-0.0188,-0.0008
563,-0.0102,0.003,-0.018,-0.0008
564,-0.0102,0.0031,-0.0221,0.0
565,-0.0104,0.003,-0.0196,0.0
566,-0.0103,0.003,-0.0213,0.0
567,-0.0101,0.0029,-0.0188,0.0
568,-0.01,0.0031,-0.0188,0.0
